,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
49,(0.13334903658496994+0j),(0.059185111485386854+0.03294042975497055j),(0.02441054688027882-0.011130123026498004j),(-0.022160703611156483-0.048813320152496724j),(0.12426844089022594-0.10039108001728406j),(-0.1380403481257577+0.01382564118098804j),(-0.03881261674154299-0.23794415085259307j),(0.30082347738020654-0.3939162216845197j),(-0.5008843196779111-0.21666911145753392j),(-0.47373259642467347-0.2088547696227606j),(0.1908489809771192+0.001190601334068779j),(-0.13943836654016206-0.05168003816567344j),(0.11031444038462142+0.1212360154775693j),(-0.027928302623727322+0.04177238669519032j)
50,(-0.6052336692609276+0j),(-0.03270264407786994+0.014994144241054969j),(0.044095709285648294-0.1236241703988688j),(-0.048803325652904475+0.02233260901805926j),(0.025126946047601878+0.05325612842363448j),(0.023747933498071916-0.10053885242688522j),(-0.04409132669390947-0.018722574179048445j),(-0.28065140223050444+0.7853587276922215j),(0.041353830266518406+0.15147752120161864j),(-0.00015264253418918202-0.15127248806634425j),(0.18968461947018495-0.1439670689356028j),(-0.15473329832713095-0.16390210448132014j),(0.011113318400094482+0.08521862652993356j),(-0.06120533244157521-0.08238546748802875j)
51,(0.36050529013367105+0j),(-0.004570165988749152-0.10555054015866483j),(0.09977750195882189+0.04401241131138241j),(-0.08092301087172801+0.15231832938222703j),(-0.1946671970501722+0.04134478084226941j),(0.08174126718337033+0.0586757466894158j),(-0.11507360740762279+0.1842182201684159j),(-0.15912127447089403+0.20457124638142812j),(0.38718016068587213+0.2859646115249459j),(-0.15304174283239633+0.026187966400884194j),(-0.10977168649609789-0.12588344758026807j),(-0.009179406747155096+0.1302609802919889j),(-0.003797427851153931-0.0019576017252095138j),(0.03541359960570929-0.0963850293946981j)
52,(-0.19954265568199753+0j),(-0.09620205352832047-0.09969170743129037j),(-0.07564638716359287+0.13214833991049524j),(-0.1048361133268259+0.03159181229311861j),(-0.12515579248343353+0.035393958757503625j),(-0.1185806552327002-0.12768266028781344j),(0.018103597476545535+0.2210239515170081j),(0.11707345564565973+0.2823520022048243j),(0.4637047244090863+0.2540292693274334j),(-0.4804636471568655+0.08254037903648345j),(-0.26968186597571475+0.15680446448059823j),(0.025842654599030887-0.04223867700744593j),(-0.031580745748027945+0.1262614348642877j),(0.051221952648843924-0.014378259536055931j)
53,(0.5273173648961875+0j),(-0.03555383686285956-0.11375940109975631j),(-0.08877737191447542-0.016190570958192787j),(-0.13945626598999689-0.14729697107085565j),(0.17570338151515708-0.015676809360028805j),(-0.12481735900885192+0.1982152904059237j),(-0.2270584435959525-0.01055663367202233j),(0.15881857491181428+0.13302288000020548j),(0.7188729768325374-0.19961413229655595j),(-0.323148631223822+0.06614855528888418j),(0.2226467219377069-0.0038787226617106596j),(-0.051152778790061394+0.017997116107270315j),(-0.04628860095461884-0.07612509909922742j),(0.05504691762629846+0.14676702730743074j)
54,(-0.3011203251264474+0j),(0.048817253199482186+0.0016814257288056324j),(0.13913308542176964+0.009869236320379102j),(-0.011189288656876819-0.26202208600572696j),(0.12311056670590578+0.029695796534248975j),(-0.1942468007572163+0.13337788005056656j),(-0.4454134346778595+0.20453541791803545j),(0.15988629495700804-0.30898051953121314j),(0.0807771917888529-0.3075990463829755j),(-0.29615474033573497+0.014352834721932592j),(0.37287718754187593+0.016963611065990137j),(-0.1394780885923211-0.13557175292192927j),(-0.03161557036450182-0.10019241267255438j),(-0.10344690990988795-0.008874658602819378j)
55,(0.6577578372469846+0j),(0.0740613675988432+0.045239440893204454j),(-0.018664965271725443+0.1314867820991005j),(-0.000596387120759434-0.029696133741165573j),(0.05075001656030338-0.06430043181113666j),(0.29515927248401097+0.12895646866807148j),(-0.16384738113316544+0.003381992677879697j),(0.06427989833625417-0.044356098417062846j),(-0.14817535894987216-0.7492369909906746j),(-0.0821190839139885+0.17383040282975926j),(-0.00014772989811161208+0.07849135540598957j),(0.041344232456540994+0.07233650883380444j),(-0.026631902425352037+0.1057520912451092j),(-0.14134834892808473-0.09963510676931929j)
56,(-0.18601001013619475+0j),(0.07015104084595675+0.07429819543575064j),(0.038369224067452884+0.03398676491750207j),(-0.12995377496251193+0.02415569661289239j),(0.13651933014446632-0.04719444533888569j),(0.06059252250479577+0.550759360004122j),(-0.052642767418267025+0.19026191317365637j),(0.1303778966147578+0.20925486174728553j),(-0.3556731004416756-0.31510168044256714j),(-0.1734129867829896-0.056299294918998675j),(-0.08653655814226163+0.010503115736848711j),(-0.06541185255812648-0.03251514468542051j),(0.05812050459051635+0.053275245615929716j),(0.026231475318355756-0.02285484465981721j)
57,(-0.1282367402923948+0j),(-0.029900456189014553-0.014135908979408612j),(0.06399391880122227-0.061624396613938245j),(-0.06120996009095217+0.13205748263391856j),(0.07223815421284335-0.03096172957115429j),(0.13562999235055806+0.1622358900598816j),(-0.09451087525730781+0.5961769338908854j),(0.1343611887411528+0.18155933331801935j),(0.14181176576005639-0.49030952214455364j),(0.07189263562775755+0.10139852772883778j),(0.0630152313248668+0.08198278920281074j),(-0.053138280963970004+0.03639893872147876j),(-0.02850858697555595+0.17152805863476767j),(0.04870780558976154-0.01898455097201153j)
58,(0.25105292956440994+0j),(-0.06997219639894488-0.021616477607503733j),(-0.11806233219161003-0.1149713195119336j),(0.12340598570295454+0.06743837728098652j),(0.12298267673747436-0.03484576105457398j),(0.0051098496854223895+0.025766995037945453j),(-0.3998466356091682+0.2958286448510236j),(0.23620377136688717+0.557886605521689j),(-0.16352669090481936-0.10197967470159827j),(0.27149182214406664+0.008086230445455353j),(-0.10155645898445237+0.056223675552005185j),(0.06811392049783897-0.06994684710926549j),(0.04571681023770156-0.05090290659723145j),(0.01465154350004548+0.022031891255657743j)
59,(0.8213282461952385+0j),(-0.008557693103667245-0.14782344271107764j),(0.1109545120940555-0.16022175997211133j),(0.1370819417311192+0.03678577132612426j),(-0.24002723850550606+0.059920019500383614j),(0.09261238693923735-0.11194957260693153j),(-0.34131214589645786-0.08871151157605474j),(0.3874147696475282+0.3477911837908312j),(0.28187194109028535-0.09820687163214475j),(-0.06965800713608458+0.16060321895913507j),(-0.08247160047759605-0.09711162601288381j),(0.055531078427901254-0.08433736181097763j),(-0.15861834629918328+0.019602500601183733j),(0.064236449310727-0.05662606888256101j)
60,(0.3560773234603088+0j),(0.06407934783245778+0.038372435279385j),(0.04823461215084163-0.06683557784800126j),(0.06458312948617681+0.18350703272921393j),(-0.026188906274159804+0.024907518546998107j),(0.1711688403773473-0.09324170544157093j),(-0.13168225115734927+0.02997332969466679j),(0.2966440205307224+0.7738978305590515j),(-0.00536759921599617+0.38289736404482183j),(0.09818223211025102-0.19369719622490633j),(-0.099922954519772+0.10339923752549826j),(0.06511878349725565-0.1555372809598807j),(-0.041132903559565774+0.055331687719414664j),(0.061364656976858285+0.07078453787495366j)
61,(-0.7811919102409626+0j),(0.013538210482708708+0.003835405741367981j),(0.0286421812974499-0.07240609503251733j),(0.022257516134928032-0.11263404353944992j),(0.24802891308974132+0.2644667969169865j),(0.10065012172611176-0.05670933004033252j),(-0.4150994901488765-0.11791594604016128j),(0.6213313053014722+0.03140614430913955j),(0.05295004733416098+0.09126093889773092j),(0.08161662193680264+0.12321832367480796j),(-0.12077298187759913+0.24151316815685636j),(-0.06698440248316254+0.07616233591134038j),(0.1266252556277129+0.023841861598745677j),(-0.1802109750848767-0.024623190973082205j)
62,(-0.8266147450288343+0j),(-0.010289517219389073+0.07043810774033837j),(0.07712511197176725-0.20142998273186732j),(-0.086997393203581+0.007836591175579981j),(0.15739371160434126-0.11066840995914712j),(-0.339341689168324-0.24570665073223974j),(-0.5535463625939355+0.05742853782420115j),(0.20287584620167223-0.160372717552601j),(-0.1819011124210429+0.23951865571138722j),(0.3869787936210157-0.16932591121974117j),(-0.18621604990280824-0.019511229643599238j),(-0.027300064036591618+0.08773210127414507j),(0.1292573160577751+0.07461753198746907j),(0.07950643032888408-0.1820739140456037j)
63,(0.13313337313162754+0j),(-0.1020017205192647-0.09086650531131714j),(0.08343957572637524+0.07232574721660028j),(-0.019648971096324575-0.010899124046061137j),(0.08421834956850116-0.14103645628664432j),(0.15965186803725667-0.04349527554653614j),(-0.13409474947916208+0.1293157446644004j),(-0.015666340381373864+0.17658372800229544j),(0.4421435279796684+0.3662162919647064j),(0.31398009259226867+0.03907024098689825j),(0.07920716488261462+0.21068055328004287j),(-0.15246064117922356+0.030252825887541596j),(-0.210324772977749+0.06572791589368336j),(-0.10522647058798063-0.07222969796001351j)
64,(0.6947192196963429+0j),(0.16323994064582134-0.07717141351721524j),(-0.004167668816048176-0.01925294529547794j),(0.14910834487990807+0.0019243813507643132j),(0.0578427671417297-0.07816309811483829j),(0.25859365860776856+0.07912436135262527j),(-0.22018970395857762+0.15072681784553768j),(-0.3364014165569404-0.048049724687617486j),(0.44319540633150833+0.4028011341804219j),(0.46534635928056456-0.11336072098289782j),(0.04827113631721651+0.2807520730255806j),(0.0725536270726091+0.05308476729215601j),(0.008953826614063007-0.023455279223706986j),(0.003982831879741707+0.03999253673134725j)
65,(-0.04189220694557794+0j),(0.027186998976711615-0.004028548441885181j),(-0.12233610628827915-0.05648053142921605j),(0.11299602264018156-0.13407845379255387j),(0.054968817934870996-0.09747904730491151j),(-0.0010197548180718267-0.11700241188568507j),(0.12423636718132604-0.051052465586272126j),(-0.7309456071070036+0.297974293353948j),(0.28751784944318-0.08366315011667014j),(0.23472478114894782-0.02765696954217258j),(0.025253274536319044-0.015429942318918451j),(-0.0010226640312708968-0.06534737252716552j),(0.017615201398802134-0.019319643936810748j),(-0.020019081629320035+0.019568946000607927j)
66,(-0.588718731847783+0j),(0.010500455910966615+0.0027536767796785266j),(0.004949113609330851-0.015410072997426j),(0.06929539196538478+0.08595907745557538j),(0.08795931270063012+0.024733706242426712j),(0.2161865707964282-0.15065100921717803j),(0.6844775444542044-0.036165517588426385j),(-0.21104225760343706-0.29570831950292703j),(0.09728202123697027+0.3068640224382717j),(0.04750808836937623-0.06803978173339016j),(0.1884221163533546-0.1317704348692227j),(-0.007201391575993817-0.030695952765854573j),(-0.0032284339426704757+0.07098742000166275j),(0.11782516917060926-0.04641694913726305j)
67,(-0.4382298389874528+0j),(0.05180592780249865+0.09285658658910029j),(-0.08807743721384198-0.014056625047934394j),(0.08424615565708704+0.18857638551882638j),(0.07216954723632035+0.21447373725783553j),(-0.11026603683229425-0.08189970233777763j),(0.5264348749298842-0.047364931382578815j),(-0.21919421322353808+0.03621987273669389j),(-0.1029618559830886+0.3157379544157974j),(0.2819569169229591-0.053006689168734j),(0.12501346326756219+0.12111426343513794j),(-0.06690873518786561-0.2312442196801889j),(-0.11542103849142811+0.031181080251455627j),(0.053601057357712006-0.024081702699504843j)
68,(-0.4356252804654655+0j),(-0.07695426128483737-0.10287012528961312j),(-0.0061907765749172824+0.1474096364021487j),(-0.04113759178027313+0.16317696442518118j),(-0.01708336345899746+0.18243044350348894j),(0.08251463505992931-0.372054532478617j),(0.04267147496882973-0.005078516567103578j),(-0.16588817398316663+0.6116878084877404j),(-0.4346001542900356-0.10141489174612581j),(0.0009397101204367559+0.006403786035651889j),(0.0772905981738694+0.2321720937090156j),(-0.05386220024355307-0.07910796647893945j),(-0.002309946485633636+0.07172387574424416j),(-0.02589935426032367-0.039541882567999856j)
69,(0.24425473301605177+0j),(0.027633535431001718-0.0816869161358718j),(0.03722351333234026-0.0023144154772403074j),(-0.13314224482782683+0.01512951075875326j),(-0.08029079144399628-0.04166300465319518j),(-0.13742298716653817-0.32091209802942355j),(-0.019774507535846565-0.1442762344714819j),(-0.32775319990719415+0.5049887632253811j),(0.03258142625709695+0.13476409738476425j),(-0.03777531405719392-0.05222808606862461j),(0.027970566400102006-0.1188458532371635j),(-0.06295406954339944-0.0626817200377761j),(0.05608735110407723-0.013483839493093805j),(0.0069761966550238065-0.11770847883014501j)
70,(0.5902204830812698+0j),(0.035430158264870955-0.0044734276569276255j),(-0.0704877266554978-0.053095273250024645j),(0.10575704853430587-0.05372750914606319j),(0.10276990432807796-0.08002901240381596j),(-0.06796343566697254-0.10232924370867409j),(0.1980740850555618-0.010530556538770657j),(-0.24260182399755437+0.8474347442262391j),(-0.10467205063779877+0.142872894283388j),(0.064206395437242-0.19247600022300362j),(-0.15241901560877172+0.0030320729074837793j),(0.19380226267348816+0.0017402585875334435j),(0.012324511486718065+0.1362290347657923j),(-0.10179315539622842+0.07687543909757581j)
71,(0.46023862923586467+0j),(0.005489091608063901-0.03495279655188008j),(-0.060500538926147485-0.08840723950516757j),(0.014305380666954273+0.1139574266125162j),(-0.10838871346808919-0.015237454231840367j),(-0.02449479908183444-0.015705475775390502j),(0.28134396322120975+0.1582655479410699j),(-0.46481066619891465+0.7598517259624632j),(0.07459433585399108+0.1069942255998605j),(0.057460428290674194-0.060449844028782736j),(0.224244047338324+0.017432877723684192j),(0.14475787216364028-0.031438567558396704j),(0.011387374733240412+0.13861556770089584j),(-0.12865822577326838+0.0017005471428745422j)
72,(-0.14541357623408194+0j),(-0.00447200696122365+0.03307734830681475j),(0.051028426001908544+0.0460902268937156j),(0.04225769354785537-0.060190472081448815j),(-0.046502462517371036+0.053332033384258536j),(-0.06931524535329825+0.05056052719969828j),(0.24488267296963415+0.18815244164157194j),(-0.3656390637271905+0.4366768348954409j),(-0.15891095122569193-0.041177800510807674j),(0.4246170933616801-0.1289949910839411j),(0.0057132966150828645-0.25896543741503736j),(0.05973340646673181+0.04367166999071813j),(-0.049840032751510034-0.20555609106642658j),(-0.06698085016634825+0.058475261697386906j)
73,(-0.8081613284531258+0j),(0.05431275087174017+0.018776977192305637j),(-0.042415979551592015-0.2604196061012722j),(-0.09675462905483681-0.04757358683187661j),(-0.021566661767359357+0.18952839621022835j),(-0.147068772793104+0.11599498206215988j),(0.22822927316961103+0.036938684890078136j),(-0.3023279923121994+0.19794756802637742j),(-0.09339148014390336-0.02603695853815857j),(0.515495729434963-0.10625977828381955j),(-0.06079276008757677-0.36007775060648883j),(0.11994204344141324+0.1045862084735871j),(0.07440139175174355-0.09659055191745088j),(0.0467705119207294+0.0036140465655424576j)
74,(-0.8081613284531258+0j),(0.06881611665613596+0.06266862930169469j),(0.10724481508302425-0.1708834720147802j),(-0.08150688875921369-0.15560733514949648j),(-0.05858519491436119+0.1328505064206632j),(-0.15942493731885596+0.149657385312024j),(0.10188043460515164+0.011967296642981766j),(-0.25790949889189513+0.14185843367779813j),(-0.15855983578859817-0.15075473438693618j),(0.5635053424868337-0.1729434708072592j),(-0.042759584650953954-0.193696039771113j),(0.10479683896007311-0.014462560933365067j),(0.12122292445975014-0.1114718165473465j),(-0.014213941886321675-0.09811717726807781j)
75,(-0.4658142268317939+0j),(0.07361752736289616+0.061706039649512046j),(0.12504015809876773+0.182558798331805j),(0.09970500492272415-0.09949170776056637j),(0.3163252424840054+0.12649608125400144j),(-0.2905486372290252+0.07686919864441469j),(-0.2881969559778047+0.10588856094167103j),(0.1820041678866734+0.4916627575558769j),(0.2166018522856598-0.10769740302734537j),(-0.06431351819114986-0.15191735088659788j),(0.08049282653451953+0.08104086559235227j),(0.10920789992988016+0.13870026482160158j),(0.09966915023240214+0.0815095146337042j),(-0.03494492012194126-0.030288081576069967j)
