,amplitude,c_-2,c_-1,c_0,c_1,c_2
469,(-0.17613114597778112+0j),(-0.06803880392247755-0.1125951592397112j),(-0.04691883303911862-0.10863341881557749j),(-0.22837078330353+0.2485603083864452j),(0.6030763572129125+0.182843513117183j),(-0.29961308771728634+0.12909946865916125j)
470,(-0.2273780093997005+0j),(-0.20508661062543382-0.40942183833840246j),(-0.05291377883677173+0.06818989340332227j),(-0.05962586457273199+0.41080791422210744j),(0.8442693078377205+0.39459965084018184j),(-0.4046251185159508-0.1785917237276587j)
471,(0.5154724192408455+0j),(0.04395936790174153-0.18683487854108247j),(-0.1450454781906551-0.10547152366279408j),(0.42372066474936776+0.8321083432020967j),(0.0985430654772022+0.07289766637352361j),(0.012430169778114454+0.10052488403062503j)
472,(-0.04909135034575307+0j),(-0.015619580772197038-0.08151538337613176j),(0.1852895554479765-0.09225486757677696j),(0.7177942812165279+0.7060928207481035j),(-0.08584369101303516-0.12983376286005582j),(0.07752642301630228+0.03828678836038649j)
473,(-0.1616266027898186+0j),(-0.1570398885473332-0.0973584525182862j),(0.3145232936642363-0.057198821555112495j),(0.7502466786205179+0.5787522271711211j),(-0.07635666015635538-0.2200109878879352j),(0.0755855351853332+0.14073833597891072j)
474,(-0.6168618494910787+0j),(-0.415741546428273-0.12022022623672012j),(0.3311022622193489+0.19657840439892374j),(0.24070155729476211+0.4844607614234483j),(-0.028236260389190374-0.06829413021694117j),(-0.11316286855039946+0.3209924366903043j)
475,(-0.15002600484825568+0j),(-0.2705957340415647+0.08007990832968193j),(0.6464845608200448-0.027675010172758047j),(0.396166734880725+0.2536978757416985j),(0.1389855889016538-0.17997589742345937j),(0.006116331331666114-0.08955052369714421j)
476,(-0.17584322400119312+0j),(-0.22563997980630005-0.13100347699078138j),(-0.03320051454302237-0.02204754893465101j),(-0.17338495834840895+0.8361175059274328j),(0.14642109580886584+0.21009312278769207j),(0.049410109860763496-0.03509889204958361j)
477,(0.16201018693756208+0j),(0.031536210344516355+0.07147420075136253j),(0.22188491386680742+0.07449278949332766j),(-0.5251878806567185+0.7291899558070225j),(-0.22559947394826063+0.1499996616313161j),(0.06162938659116988-0.14651598693791118j)
478,(-0.3652708058943464+0j),(-0.1467149537312174+0.2718859916926626j),(0.3003913984220973-0.1368476151390694j),(-0.2840446019393575+0.23713631983029834j),(-0.305942983551683+0.03823689575322828j),(-0.12564458260172523-0.30385782889495505j)
479,(-0.40512337515650576+0j),(0.20424850465510044+0.16965774793830807j),(0.3098401690491639+0.24778868259222986j),(-0.39194786288788236-0.2999063957282128j),(0.44064757380928166+0.3555763121754584j),(0.1860786244831484-0.1695429954846513j)
480,(0.34372585043096104+0j),(0.13694754195721967+0.0509849420983378j),(-0.0725556819291675+0.5313016962298706j),(0.2793256891439867+0.21898593076464504j),(0.34655240900755274-0.21521334643126064j),(-0.20566272686117487+0.20069912555904804j)
481,(-0.3440222703903435+0j),(0.05458934193597074-0.06934189909379404j),(-0.05108419730054589-0.11565072916399011j),(0.41675045689051965+0.10181225542369224j),(0.5529479308911434+0.06306192963715052j),(-0.08285287052457291+0.026036058135578022j)
482,(0.008180605149674947+0j),(-0.553312250825304-0.33805078239702024j),(-0.274035447578199-0.13555354528674354j),(0.3414864348091462+0.6732674069794642j),(0.5861740355964231-0.18495721437080814j),(-0.1417907072126796-0.1582674784321424j)
483,(0.4110912794205961+0j),(0.026092413915722673-0.17888219061653254j),(-0.015250738059274793-0.06002715061037334j),(0.21766657026210917+0.6503468115106936j),(0.03357602362632878+0.17757057694367187j),(-0.03541956255824802-0.05925397131647272j)
484,(0.11704937045180809+0j),(0.23285568753560543-0.2095330044044223j),(-0.2210115690936622+0.128762243516511j),(0.5088772150033831+0.2910190297629083j),(0.2457969061945652+0.3257388846748943j),(0.08062339909823009+0.11109736023540612j)
485,(0.3009636883326187+0j),(-0.011187624311165986-0.1782179705941906j),(0.008321488126261073+0.455929589137704j),(0.33369153117283024+0.41957913563818006j),(-0.09860991345860168+0.04533179329037683j),(-0.2135847746590116+0.028796309572605497j)
486,(-0.06255038548650127+0j),(-0.09785881770944668-0.6024798559239859j),(0.0010042005287498879+0.6384689382113763j),(0.3880537795090571+0.4758771735415401j),(0.42131504485301197+0.2649672794658931j),(0.014725637559341642+0.1721370125348249j)
487,(0.2283252542660813+0j),(-0.018954875928166123-0.426656360457938j),(0.1365284555510805+0.18981004125011858j),(-0.015610883899471774+0.7277868388162125j),(0.25571336510233333+0.14221008124973186j),(0.1591848073784969+0.44195449815399945j)
488,(0.13347361329247076+0j),(-0.07913338782675412-0.22608260210821707j),(0.17517904345420593-0.028331057416910107j),(0.27039032038478156+0.4211647785934871j),(-0.05495135087188291-0.3139096657726471j),(-0.05981427610919865+0.12323083346961564j)
489,(-0.5518312492336521+0j),(-0.2488796637722979+0.04648171738163018j),(0.4309788780799085+0.0695566007785576j),(-0.39445152481591583+0.5959182557058508j),(0.08627257150679306+0.2939709243613829j),(-0.01597111283655539+0.22956958199873265j)
490,(0.2464161604399741+0j),(0.15645914795099913-0.1552686587850577j),(0.2328462593736979+0.31682680223185083j),(-0.09566407429735396+0.35484389119669707j),(0.3734532964648213-0.18283572475731846j),(-0.0439082632761462-0.3581247539266711j)
491,(0.26079812682955494+0j),(0.16027077947248766-0.14186712773372565j),(0.21663016221640174+0.30076193442020377j),(-0.13248107765092448+0.6863705273312004j),(0.3829102375240617+0.24152709451086551j),(-0.009086832118296369-0.05034742175468421j)
492,(-0.4267615031791032+0j),(0.3028780903841679+0.06619919625066806j),(0.08117284744915498+0.26434373116164683j),(-0.12105718349718636+0.23797122222708172j),(0.433956468087692-0.028418747970448698j),(-0.07909250890084936-0.08675294162265139j)
493,(0.24500677380701852+0j),(0.13543370731934704+0.25321086643581825j),(0.12355226696068809-0.05751977548200343j),(-0.8915446552528901-0.02390677680100023j),(-0.09733700239597674-0.26456323836320345j),(-0.13767339189095396-0.03953267885338196j)
494,(0.23540812215530238+0j),(0.07174239527370152+0.18147464870980157j),(-0.012207567101577457-0.03813760859117013j),(-0.7045988301613253+0.12997139081507258j),(-0.11308786628790607-0.016208953539185215j),(-0.05330030592034504+0.08307955836661977j)
495,(0.05348619609076838+0j),(-0.03620666130380357+0.06729015601032183j),(-0.038501329598800635-0.09382280131013224j),(-0.6746129877375897+0.5593713063705316j),(-0.20149227405627068-0.10575498274309708j),(0.0975782282141104+0.13886091048145313j)
496,(-0.2574763053408734+0j),(-0.014338221332202243+0.06442905687842754j),(-0.371588167005039+0.016828527025112776j),(-0.7927556118825475+0.4259589186123748j),(0.2593921540076917-0.18441939070655117j),(-0.032783099063697474+0.12724960421432113j)
497,(0.24878745236321642+0j),(0.044218338509966613-0.2288088094650385j),(0.006260744716624706-0.31649297252373193j),(-0.4894470965992105+0.14433925943841314j),(0.0006867827211653743-0.32822375093326933j),(0.11224456669804309+0.0859933236356998j)
498,(0.03276605381898884+0j),(-0.2278450371989172-0.31808309500646265j),(0.14893401731507588-0.46349748699620086j),(0.47411699848248295+0.359180621995766j),(-0.31254332970301185-0.3539900079199435j),(-0.1355430911809889+0.06694550415978345j)
499,(0.3196582228975634+0j),(0.02669154611186253+0.015397630268930373j),(0.3200051219919185-0.32745705746115683j),(0.1307220957321693+0.15898532789420478j),(-0.39936259772687754-0.3690938998854465j),(0.2076618328612408+0.17383742052221493j)
