,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
164,(-0.31733271637571+0j),(-0.013691785238114243+0.060095095631924764j),(0.0779331307259035-0.03591121127856181j),(-0.12420042699139418-0.11769457807646316j),(0.054499014951801386+0.09967301741438445j),(0.0554444657693327+0.22254786145801086j),(-0.14696907313794244-0.1487375790321845j),(0.16332497158107787+0.3990315244753623j),(-0.5529407796341661+0.30731314727435544j),(-0.062138290397329786+0.3016670488707163j),(0.19945592234280604-0.15449178817278936j),(-0.024667110642273428-0.16553111016417643j),(0.00369248867470138-0.15120275973611613j),(-0.158601880717811-0.17251417240662661j)
165,(-0.893965076843248+0j),(0.0208509926858445-0.006783017478092022j),(0.13009529322629562-0.07628757755859278j),(-0.11762761720583227-0.14741541788793j),(0.06984570073547669+0.13988797690676075j),(0.1534179949862059+0.07936361699540195j),(-0.0025982929691893836-0.10934959894734006j),(0.29223700533558317+0.49066045342415754j),(-0.2876440620471431-0.0489281050247061j),(0.01385274363156916+0.20273818983626743j),(0.13886191719198174-0.050958137352506885j),(0.1914000881105237-0.15990840807724685j),(-0.07873103174830086-0.1308354438121176j),(-0.1547618786254806-0.07862653362801279j)
166,(-0.1490667235386764+0j),(-0.02075766123848318+0.012022521379906871j),(0.07851050119247008-0.08214548277292576j),(-0.06405762742950336-0.11136710907144785j),(-0.009303811123105028+0.1888149173188295j),(0.1225779015252971-0.0012809817003473735j),(0.15925168561918002-0.010829097472496114j),(0.22859798868209544+0.4600448289870444j),(-0.21302776029815568-0.133151241211604j),(0.09173263911186694+0.27307569301787993j),(0.08270842988126131-0.03040144227153114j),(0.2136441694371416-0.0633494095392336j),(-0.012183642807222096-0.11119655280634327j),(-0.17529879255060532-0.07397274740542613j)
167,(-0.764402542135271+0j),(-0.03365652513494047-0.0035178172515788163j),(0.10053141087053696+0.041668513676043725j),(-0.044505962786891264-0.11291351991395956j),(0.042533573518739355+0.18266337756090695j),(0.059680324500293515+0.00012166537953056493j),(0.24222833829909496+0.14518314029396462j),(0.3515016054627468+0.5832576774783133j),(-0.3238260242491128-0.03862309010564516j),(0.09898442186677067+0.20618041574087032j),(0.049082786268495375-0.04890579247426431j),(0.19422165892340285-0.16025333786780321j),(0.0005078424583615493-0.17226901899747793j),(-0.20196270531774904-0.09303159748573665j)
168,(-0.3241106406146238+0j),(-0.03111660577864651-0.06906606422619754j),(0.10340462038451179+0.019637926348646372j),(-0.07797988378022522-0.132404581061942j),(0.035075580911197675+0.10565811708960074j),(-0.07153969383438419+0.048213564782045096j),(0.09458742457009976+0.10418914342614596j),(0.5819177333592557+0.6351182014751974j),(-0.27318256762943494-0.27597847140524573j),(-0.04140612550097524+0.040339305816932625j),(0.14718742293957215-0.040106555705897606j),(0.15775779680024135-0.1150786466546467j),(-0.04483214108371219-0.052344143715880274j),(-0.12897875076356827+0.015449804918116759j)
169,(-0.076801358264446+0j),(-0.018870725176210894-0.055316873687636846j),(0.05691570508091391-0.03901865333269915j),(0.005780723031218801-0.05518049109998917j),(0.039420091699977206+0.10534253211547885j),(-0.015155263241559067+0.1191994882863217j),(0.1302032456911316+0.15902250541724547j),(0.5940186679365307+0.7152867048073835j),(-0.22534358302382476-0.3144336153499765j),(-0.19065400924671605+0.04825080098622088j),(0.18419520881292778+0.015760750315054684j),(0.212166456677742-0.09126061952847589j),(-0.11728614190095318-0.007187102299421115j),(-0.09493009859097973+0.0400917537021845j)
170,(-0.7978403969709361+0j),(-0.07560408256503534-0.011020241737618446j),(0.07592968623731879-0.053054016403491486j),(-0.0018878170092075808-0.0202690975048573j),(0.03767401837214161+0.036504749472672515j),(-0.08876095543562128+0.23258271638270614j),(0.27659927963360786+0.1292697593099458j),(0.4268932420748339+0.6388372060147651j),(-0.20162210041790712-0.334676894650172j),(-0.10984828429883584+0.060296638116503376j),(0.18504344609214862+0.021520481230984545j),(0.3250175616245252-0.05635708938591129j),(0.05481930494110101-0.05943962208998589j),(-0.05274071736009703-0.029803188237787902j)
171,(0.4452585627188007+0j),(-0.04045860495319081-0.029249186834262246j),(0.07257885732780373-0.051944302258042134j),(0.03596854728108376-0.09351705615304168j),(0.023570433778527102+0.01228015529209006j),(0.05902684984563118+0.1535909705075163j),(0.24197916317141807+0.1586934014418807j),(0.37412343808934223+0.5897573385355699j),(-0.03155275501727378-0.16471617242628342j),(-0.1394380872844359+0.0350452846933485j),(0.18503860436473762+0.06300952984719237j),(0.14771483809264008-0.09351288017286952j),(0.09131881247993237-0.04260658202427208j),(-0.04546038937721816+0.04900717585240181j)
172,(0.398839593207739+0j),(0.06366226708929117+0.04762230979140378j),(0.026663252807491905-0.08875609533334852j),(0.13455276885724682+0.02356620669230557j),(0.08182644682757156+0.09110417744324802j),(0.11768372091967895+0.21643532035507188j),(0.1002772583556016+0.21316037427121845j),(0.29353620474838843+0.411396071965017j),(-0.1831830260573231-0.26787009247096344j),(-0.21380583624394486+0.14145225930817026j),(0.22522942674112217+0.13467355758128527j),(0.1183836970755559-0.08091262019903138j),(0.05759569693601538+0.06654877758409915j),(0.024037617614767588+0.10358509592682681j)
173,(0.5995027827657418+0j),(0.0010498828904847227+0.038107602252685134j),(-0.1089492011724131-0.2126999583862243j),(0.2119665817379618+0.032679874923030976j),(-0.039319792298719+0.029200748452402482j),(0.16204454628534967+0.2771708869601436j),(-0.031315199201592495+0.33102958653826087j),(-0.026967633583017486+0.5467092299394463j),(0.008334769280033377-0.4537413627817535j),(-0.3269273768855528+0.030274716650126737j),(0.13760118646913516+0.011730427345049628j),(0.08644317938097074+0.036350396063884835j),(0.07946231055274308+0.012026097759437568j),(-0.12210064177407817-0.06092499973293341j)
174,(-0.4445394518984569+0j),(0.02110718827294508-0.06488025745981302j),(-0.16670261480854062-0.27534007771122787j),(-0.023957671866547+0.07014233786754803j),(-0.08549677317294117-0.0027820477431128657j),(-0.03440837582934764+0.2590932541241413j),(-0.0047919407247849315+0.11057954718244441j),(0.0660506728290642+0.43787009755311607j),(0.005933702297623911-0.13093226639629435j),(-0.24534635477792796-0.01395530975892683j),(0.2319190524069288+0.006314930231169715j),(0.04452204823698498-0.012781544303001983j),(0.1280101382476564-0.08228624476716051j),(-0.01758016234826215-0.07927309169849013j)
175,(-0.40562747453747866+0j),(0.011804138690294655-0.01802648951847284j),(-0.19712966944601742-0.32031427036033344j),(-0.050886430896666335+0.030605864366076124j),(-0.13711025650074873+0.06057740714112821j),(-0.07605546073176511+0.366590865745507j),(-0.1009026710074924+0.19999685124601674j),(0.07308003121183423+0.5028300072027418j),(-0.08772387218815286-0.11538164678064536j),(-0.29229121394583324+0.06062203460983707j),(0.2703379762973851-0.03649197076428154j),(0.04812873863176442-0.013088197242610337j),(0.1232595181459176-0.08289123469311013j),(0.009487021323088065-0.13750438396257317j)
176,(-0.40562747453747866+0j),(0.011804138690294655-0.01802648951847284j),(-0.19712966944601742-0.32031427036033344j),(-0.050886430896666335+0.030605864366076124j),(-0.13711025650074873+0.06057740714112821j),(-0.07605546073176511+0.366590865745507j),(-0.1009026710074924+0.19999685124601674j),(0.07308003121183423+0.5028300072027418j),(-0.08772387218815286-0.11538164678064536j),(-0.29229121394583324+0.06062203460983707j),(0.2703379762973851-0.03649197076428154j),(0.04812873863176442-0.013088197242610337j),(0.1232595181459176-0.08289123469311013j),(0.009487021323088065-0.13750438396257317j)
177,(-0.4455652895782195+0j),(0.01878676229478847+0.1305023232497113j),(-0.10864375011115741-0.20787272267041798j),(-0.021653336815634958+0.06422083392646419j),(-0.16770678029330258-0.021948988331453027j),(0.05123932958607508+0.36888475714331553j),(-0.2244664970115685+0.1014365367883209j),(-0.1244975696741905+0.6261417048511045j),(0.08679725137315084+0.06090545285712758j),(-0.15020125048983946+0.0011887801750131224j),(0.19449463467065886-0.011506965099275906j),(0.06466617897137704+0.11927290895602122j),(0.04672354993655503-0.1049177347445505j),(-0.04112182692523605-0.16428442105200516j)
178,(-0.4692028882898025+0j),(-0.006567808786499856+0.15567333504537653j),(-0.14870080170802866-0.11211053785149905j),(-0.057445286495932384+0.08764840212815844j),(-0.15153775385764712+0.014056446891013378j),(0.10000927257059539+0.2647586735456609j),(0.004622020938830029-0.028088003305416158j),(-0.17861254996766743+0.5741576531693228j),(-0.20963073574436408-0.008314549191928887j),(-0.2917435125551965+0.09229435667737769j),(0.15487723475797321+0.06002400676429446j),(0.05924972430497448+0.06941191155531999j),(-0.08680336369449757-0.11312222431009065j),(-0.11906047613652597-0.2123048642583494j)
179,(0.11221573400821755+0j),(-0.024721460504307353+0.0247509723171416j),(-0.09923314558708984-0.2198746730095402j),(-0.07058458263493686+0.12497366140269557j),(-0.08151803785037698-0.09113877227050608j),(0.1268299264284508+0.37767069284489185j),(-0.14736931007906068+0.13194550242243372j),(0.12270260536219607+0.6935839079569387j),(-0.3140956709334366-0.08251968284303199j),(-0.36491447843098307+0.01750499243176107j),(0.24009535132399068+0.024384955669522507j),(0.05119262576570259+0.044759185027048454j),(-0.019168807732303977-0.12233480561731382j),(-0.06004561027307373-0.15961572494740606j)
180,(-0.5213692215582324+0j),(-0.010708788452850306+0.08178621415822644j),(-0.05395413453032254-0.28222343475523776j),(-0.09028017762584876+0.16422635827226878j),(-0.16158055205561456-0.10108059807740322j),(0.03022857013961857+0.2287870264232529j),(-0.080094519354745+0.4873169841856566j),(0.13646618789994946+0.6218952734991077j),(-0.2560501831832627-0.11792251205186081j),(-0.1834152096251364-0.062374989558154764j),(0.15035618059159478+0.16860267955029562j),(0.1141916353582759+0.023969661227271025j),(-0.04906550962135428-0.16511403204197342j),(-0.11876355956844303-0.04374891814644907j)
181,(-0.6496654324660728+0j),(0.014242539009324411+0.024767099432964172j),(-0.0771386850895108-0.16558931496398713j),(0.1066536574002559+0.24720855476926124j),(-0.19845577963455655-0.046378341597400535j),(0.07575382896407393+0.11612378233152384j),(-0.05733687857063459+0.34286995749213844j),(0.07806335577941245+0.7609426075499729j),(-0.27050813638163856-0.13027936978487653j),(-0.2978806116644018-0.01466534140180191j),(0.11741806398495588+0.1444761442953369j),(0.09587824947690511-0.031203320665957938j),(-0.0889164309627604-0.05761026159685536j),(-0.15647111155177917+0.03171769296293769j)
182,(-0.22526725121789548+0j),(0.029238309841550014-0.03750686119379948j),(-0.07904342754131635-0.13678492133046138j),(-0.029872809697006873+0.0493121079321833j),(-0.16845388515461623-0.08228596561468773j),(0.16088632055082835-0.026054770514946837j),(-0.12734376673938475+0.19623855817564578j),(-0.24001431410733345+0.5592184595715639j),(-0.38021619357761854-0.2761185206726072j),(-0.33972892796407145-0.030186675087076155j),(0.044587401298486214+0.18285221713953972j),(-0.013186238188921395-0.23283733975998783j),(-0.0995222331034375+0.06665085701198381j),(-0.1136371729864799+0.05150999388059599j)
183,(-0.2831725627754844+0j),(0.06152712996860739+0.040108355927741646j),(0.006505643897012591-0.19650225171641691j),(-0.03195257326556952-0.05539529136346499j),(-0.10742083781529368-0.14288445875676897j),(0.3080514712557465-0.036927978205248124j),(-0.24251643482838997+0.03579174069406949j),(-0.2599553728617645+0.5223460370537589j),(-0.2003451088372577-0.19700557012330183j),(-0.25962541216226925+0.0013155301400037712j),(0.002812029117679804+0.08200687141795522j),(-0.039403840806643914-0.1140417969699392j),(0.0040009709902576775+0.1152853663511133j),(-0.07624869036014266+0.03394480512669713j)
184,(0.72179353120985+0j),(0.0749409266453091-0.04223816284115905j),(-0.0762275857434373-0.20445184050308376j),(0.06092739099595823+0.07956991309919403j),(-0.0886507101585006+0.11239824137835883j),(0.16019465013162973-0.14564989438435058j),(-0.4936830988782195+0.04742235485203318j),(-0.4413925490354915+0.023571105064607106j),(0.24368963810773733-0.018345444708008946j),(-0.22840081456267136-0.007937921939849265j),(-0.052309459946075804+0.049057792402132816j),(0.0683966428341587-0.319165316576677j),(-0.022742454495865004+0.13734368712696254j),(-0.13974533373428386-0.07467392855942197j)
185,(0.6444295360556701+0j),(0.01573019321272956+0.010910582836734588j),(-0.10152152364420369-0.25775761883607057j),(-0.018059253781134266+0.006212779450374779j),(0.0428100116688657+0.0003222351904105386j),(0.1972942460602402-0.14268113216750075j),(-0.36940694191472034+0.18920286614838555j),(-0.22087828142144128+0.03766368843821785j),(0.19586382729930388-0.1160834656173643j),(-0.03367254288385934-0.05171075506770584j),(-0.12196383307625186+0.1818678310208799j),(0.025187736015699614-0.2585201171589971j),(-0.08665999619677618+0.09848430185470607j),(-0.16088479807511566+0.04876154221707698j)
186,(-0.06853760113599727+0j),(0.011038717721877016+0.01097608463090213j),(0.015032286614930862-0.24628482067771007j),(-0.14374136550744382-0.06223599061972041j),(-0.04531149319455319-0.1473890671772831j),(0.15469590199859182+0.11036636907522067j),(-0.3473321481347948+0.04053544430350231j),(-0.18479117383742616+0.13591426858187683j),(0.009115876776166446-0.060273803550460775j),(0.27706826109417104+0.10264394129269563j),(-0.2439689752632861+0.1659775655074294j),(-0.02897883862178773-0.22457169034294985j),(-0.0885015613493301+0.15027572722134488j),(-0.13176449551706443+0.1486692851301745j)
187,(0.26133737513471617+0j),(-0.0224395961222219+0.0016332459098625618j),(0.034554493714290084-0.11386160550304933j),(-0.1803495518619364-0.1042007385133625j),(-0.024621848565064056-0.11498499179563909j),(0.23659884077589563+0.049188778586203255j),(-0.12518195740799415-0.14306145689583816j),(-0.18880835633777326+0.34718809811580315j),(0.27100319489040003-0.2807577558407112j),(0.2660264814882543+0.09904120416152229j),(-0.21052368395855178+0.06554591043857336j),(0.08987085495087517-0.04459704127220329j),(-0.07715191453539597+0.06180595712455508j),(-0.019566976506784815+0.11695672673587411j)
188,(-0.05050424515717539+0j),(0.09989438094909281+0.01765938423961371j),(0.07723693378756796+0.023898329760796783j),(-0.11376528461822734-0.17771352956202036j),(0.00656387840315485+0.007228185715412599j),(-0.25239757200020246-0.033617968937769846j),(-0.13077224668455179+0.2502844007767275j),(0.18824056652890542+0.03469122690880417j),(0.2860439261727924-0.20752556309976244j),(0.27991693871533313+0.14594127691321707j),(-0.19227302829974882+0.08378512346167588j),(0.00965401155847656+0.04686795260718319j),(-7.275110119825748e-05+0.06441151099909458j),(-0.08340139681872581+0.08854967310242919j)
189,(-0.46893604327985683+0j),(0.010291005788346866-0.06254237734792048j),(0.008052080098920212-0.040519996615954526j),(-0.18727070166896084+0.027455235146717508j),(-0.04874064519920113-0.2456879726558699j),(-0.28843984481680635+0.05528918115066242j),(-0.03921948208059935+0.2583868337985362j),(0.4415108085267054-0.1289329241263844j),(0.512910557041674+0.19603594091870008j),(0.1933692857576178+0.2100697852437756j),(-0.32103548049258934+0.06449134685931647j),(0.05178395396312688+0.008751044934494395j),(0.006944677887053943+0.11576898502556926j),(-0.10868059522359685+0.08084529282394651j)
190,(0.6591790171688099+0j),(-0.010307931462314486-0.02721720939363435j),(0.035255030187580264+0.061689501188412356j),(-0.11638073234785977-0.0010075783073366373j),(-0.09157353632287508-0.2619738057545944j),(-0.41014612595216177+0.003760332654665823j),(-0.07313310111132393-0.01591420736636457j),(0.500711491478974-0.22918104697149783j),(0.0788465319899624+0.47411355087418305j),(0.17480481109831927-0.11206117331390572j),(-0.32434800163158556-0.01051226023695552j),(0.06871002267112988-0.056411033289684026j),(-0.026445372803343237+0.18809626251139172j),(-0.01346460183679715+0.061853599417332095j)
