,amplitude,c_-8,c_-7,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8
106,(-0.2706177788007993+0j),(-0.04085045220552062-0.028280077201114834j),(-0.007332653428179934+0.031228779591216078j),(0.027542488225896257-0.07636780511166194j),(-0.05874928859630344-0.026319636496075948j),(0.004202005827944952+0.1418400945932058j),(-0.02165821928984866-0.04039172374579425j),(0.004722713286332746+0.08293913643254687j),(-0.04478216135456519-0.3984897105617831j),(-0.07757040988199145+0.5129017321960185j),(-0.19418994712051355+0.10723211531360423j),(-0.07077973392562348+0.32262625034027864j),(0.0315279021373916+0.055250840750024385j),(-0.06405773991216938+0.06473719946321749j),(0.006414113597330065-0.10854585911379952j),(-0.023181663486827146-0.014103976356210357j),(0.01639169573957701-0.012167986165145361j),(0.017740403519896357-0.061052903731823864j)
107,(-0.5647929543321734+0j),(-0.038879311083436986-0.014860013655520659j),(-0.024820901677277313+0.059122256965956334j),(0.06990364890816292-0.05220969239439531j),(-0.09387915851137822-0.0194984025902473j),(-0.0594191251758653+0.08313371324131759j),(0.00918466736455608-0.08427838996535884j),(-0.05739758628521285+0.03306038767619287j),(-0.058277822193814485-0.42900732468776964j),(0.04623709600416759+0.5275949802947185j),(-0.31808430286537387+0.16015854548695996j),(0.06118883382197317+0.41367726231005864j),(0.05179656501850462+0.014157417100725413j),(-0.012288301905971917-0.020808267945940904j),(0.022374525534267668-0.15196473732613605j),(-0.0068120352304175055+0.027520426071484104j),(-0.006428508689560914+0.04973802848499236j),(-0.0034586998094265423-0.007670585139865035j)
108,(-0.5647929543321734+0j),(-0.04892298048319788-0.01843046729794902j),(0.006245682379325435+0.0692922756151507j),(0.06064041731068702-0.05868864048265094j),(-0.08844053539739068-0.019600858986017832j),(-0.05822983671787183+0.08778759874691977j),(0.0028300324398559144-0.12955125784060917j),(-0.04316072870334633+0.02181346109390274j),(-0.06205523571144579-0.4323047743626589j),(0.04384231388967524+0.5224956631759798j),(-0.31762474895477466+0.1391682201798713j),(0.054994558295774994+0.4107356825158901j),(0.0505242922420819+0.006173702494843598j),(-0.02220720857725491-0.019680059422021917j),(0.020373203756489225-0.1528563023101402j),(-0.0080226603786156+0.024103196430188913j),(-0.008981756632318684+0.03706798969399139j),(-0.0005097227345713714+0.01224152452516517j)
109,(0.15135007962561753+0j),(0.005829341740399296+0.009305614238117346j),(0.039566456279263175+0.04516090020454109j),(0.010779261011053434-0.07497415898547392j),(-0.04745958655417448+0.0364789283182344j),(-0.06224934298611767+0.04255215539406888j),(0.068054387770075-0.10413413761474007j),(-0.0668384878101233+0.051659568516957424j),(-0.06245696255479257-0.3365662745710964j),(0.06734798895881625+0.5330329414210643j),(-0.40037966899040234+0.1220171001845373j),(0.09096449589266097+0.3491328567159431j),(0.08661909686545372+0.023733979484192775j),(0.016451052570214397+0.0314409201943764j),(-0.0809496757430919+0.006227049640526743j),(-0.04835851184636976+0.019148324392643436j),(0.0634649140858659-0.01937991576669544j),(0.042382887569981195+0.00790405555380961j)
110,(0.002651892439428205+0j),(0.0343840580222522-0.005303029175641417j),(0.04475994522276245-0.027776847674569283j),(-0.07552136398968497-0.0008533364665041926j),(-0.00976875022078041+0.061254341431062266j),(-0.11758940693550445+0.024215571134411293j),(0.05156948255753442-0.05809916978442371j),(-0.11108167642498039+0.06397822165675988j),(-0.018666566040304686-0.2909269569818636j),(0.14737563633738068+0.4446270271765058j),(-0.3707333632705829+0.08333607502423984j),(0.0997961613657337+0.23077445010993003j),(0.16921029968732232+0.01563179629993559j),(0.06047674633601556+0.05148793857286378j),(0.002271385506007601+0.0072922089392247445j),(-0.012122967566435154+0.05825763399173049j),(0.0826670230781826-0.0313569871573496j),(-0.04243640357943919+0.005404105691345864j)
111,(-0.2685737875288483+0j),(0.040899037442321304+0.005281235602569254j),(0.06942071702111684+0.017513096269835337j),(-0.07633593614604796-0.02191377829045427j),(-0.013414292160869284+0.0653307954002836j),(-0.13144405812537185+0.04486944821035417j),(0.016435322981568683-0.05981521435870742j),(-0.12292480628091963+0.06725121793218626j),(0.020310129326665306-0.32767917370512395j),(0.12555865447904416+0.42882644803014536j),(-0.45352924284283735+0.07979905751896942j),(0.06752768000046588+0.2418652068366694j),(0.14561245959371283+0.0672096982960337j),(0.0359573797688607+0.0567492095839577j),(0.03351896408719705+0.026839399113604206j),(-0.016523733408862217+0.030674793492233125j),(0.01965245743130073-0.02119858518759802j),(-0.06883687132043076-0.011534090971852037j)
112,(-0.19448091022400338+0j),(0.025260252323980353+0.054691644879671264j),(0.022051351854962313-0.026590262331797773j),(-0.0396492806939346-0.042945608031963824j),(-0.021054829464789027-0.000767382015559686j),(-0.09684439173834433+0.07907497013195425j),(0.07037201693260747-0.06627728988683479j),(-0.11796876207914626+0.07177261935923811j),(0.04521278102020232-0.35111254275446974j),(0.12796093144852916+0.40368532329670653j),(-0.4752007748246131+0.09019222323929009j),(0.04757232394267521+0.22407222369720262j),(0.10650975984623755+0.07752415012152802j),(0.04002240770555589+0.02141207335241372j),(0.014920357660089756+0.06885184391317026j),(0.008834336126707898-0.00834056581994256j),(0.006787649621248594-0.08138698339017475j),(-0.03161937365418539-0.05710871643188993j)
113,(-0.2897378561818956+0j),(0.054145962294364074+0.060099756453963024j),(0.017514143871353978-0.046018606965980716j),(-0.050282166931094885-0.014997020164247567j),(-0.02829710227045895+0.013107523208185937j),(-0.06096582066124387+0.038837887236383636j),(0.0955184923589863-0.08791739509820631j),(-0.12914661406270994+0.08689882622954369j),(0.0510330409749621-0.27964804380915975j),(0.08578478545691116+0.39743491873822406j),(-0.47854380027348054+0.07771936072081759j),(0.02353332097177691+0.22736064361293726j),(0.0720980678856781+0.08999100259130621j),(0.04239001739234818-0.031214755245135204j),(0.04506664890529742+0.026428503840135488j),(-0.00782376349400081-0.009558939756578254j),(0.053150799083473366-0.017196249271124293j),(-0.06705117694372124-0.07403351138438649j)
114,(-0.2897378561818956+0j),(0.07652111100759677+0.03143371175329185j),(0.003705382138444088-0.058036347125126495j),(-0.053357658976604556-0.019284403447194433j),(-0.060658164515008633-0.001091645628182647j),(-0.034101245554108706+0.04144071140162439j),(0.09520795253263595-0.08721922496827494j),(-0.13601003893154473+0.08631052515258937j),(0.0520530614342198-0.27959095357850683j),(0.090675041727146+0.4019701865869745j),(-0.4778611097101357+0.08089879822158952j),(0.02756587344492012+0.284788067341645j),(0.06377436327706487+0.06086086380876157j),(0.049594681613382485-0.04215267886545156j),(0.03496794100944248+0.022216345101735577j),(0.012754779393935736+0.02124200506993903j),(0.042543243984327864-0.030943865293393116j),(-0.0823851394278458-0.06788916711167498j)
115,(-0.1870811988781378+0j),(0.04197073983107475+0.020558681794981354j),(-0.03087842914771153-0.01258041007663685j),(0.03237443701881075+0.01319676334132901j),(-0.04318056731215454-0.008345722174283057j),(-0.005463750353308892-0.03270924387085988j),(0.07811374964019357-0.09015013266890483j),(-0.21727107560821077+0.12512523632556902j),(0.02641680269446766-0.20946767946015496j),(0.16053128318316126+0.4508322796334889j),(-0.5031300522033774+0.07601637848667385j),(0.013357242483235584+0.3097173344523106j),(0.01579110264530339+0.13978059306639215j),(-0.013610983234610652+0.023345591256859168j),(0.0432639030796758+0.04438500913774597j),(-0.016226542898531114+0.018351837247197866j),(0.04472142793563656-0.019283882287959582j),(-0.013936443443556164-0.06061431266150615j)
116,(-0.41072633688099214+0j),(0.011308754434122196-0.01794946909561116j),(0.021345007726239856-0.04300329858407925j),(0.08376082088912834-0.00534426706922015j),(-0.048853005585716196-0.02101947934875549j),(-0.005858358509849585+0.004492945697673714j),(0.09789673602779561-0.05147872256078738j),(-0.2261243304049651+0.12100887097839602j),(0.05148232394279668-0.21232153441401358j),(0.147260225342492+0.4366567112078399j),(-0.5614023008282074+0.0874399268854534j),(0.004936517430941119+0.26699324558217014j),(0.014687209906416455+0.17169147639373628j),(-0.0025133129830384026+0.009585224679782667j),(0.026247967201693492+0.030118675761567293j),(0.0063020411214405655+0.0053729170082022805j),(0.016432296693422343-0.05239741438387536j),(0.0002439367457197448-0.01714056997804954j)
117,(-0.33536575381431005+0j),(0.048875338610027554-0.006577138662423965j),(0.025454322790733494-0.03216986177429837j),(0.07860369429280507-0.04357960029771328j),(-0.03834472879438856-0.0903544178708105j),(-0.03580846830825495+0.01704727764287788j),(0.11422977464836559-0.0569850170639427j),(-0.1988806731941657+0.038319119336067964j),(0.010696593618412758-0.23821713812732861j),(0.15143487489673174+0.4167345830878292j),(-0.5324708092169484+0.1120282501360673j),(-0.06500097510388698+0.2602335013328014j),(0.04615637344085283+0.12174938533043256j),(0.03641065016739209-0.04421528209444692j),(-0.012594734976740237-0.012277894587783729j),(-0.0328398035810674+0.03061784985359621j),(-0.044533746943562616-0.044427752554384414j),(-0.021155189484982143-0.008205115489835017j)
118,(-0.33536575381431005+0j),(0.06482116471461738+0.04907478076152145j),(0.030718424120553516-0.022001566177346492j),(0.07178666185336534-0.08324376711485731j),(-0.058856597983631784-0.09130437033960444j),(-0.03273914424278753-0.01644050691168478j),(0.11434730999801451-0.051951299120035564j),(-0.24354887305896414+0.06647534450515565j),(-0.010707655908222117-0.20616913500577388j),(0.1725005938561248+0.4050636879420852j),(-0.5294887711132701+0.0937779534279886j),(-0.10078967014996273+0.25208645817094305j),(0.057977796177863306+0.09766799467703238j),(0.07455841286163883-0.07071954116988295j),(-0.029094014284321762+0.0069097968043135265j),(-0.014942108894841575+0.08276733288139164j),(-0.033066197559071635-0.05995752030987987j),(0.029310726760542645-0.010237822127927145j)
119,(-0.33536575381431005+0j),(0.05052007439580381+0.052336775382224573j),(0.05326482649468328-0.03924826356409239j),(0.09207844611649087-0.08504289024123937j),(-0.0561773540931581-0.06695516212663605j),(-0.03113924349865435+0.012550920860111609j),(0.10236156624413337-0.06683921111320776j),(-0.24299643635953344+0.048876604163202546j),(-0.017057617128530326-0.2092969140696711j),(0.19004146497136792+0.42580681829250716j),(-0.5084295596220755+0.12571585635177254j),(-0.0684948715372386+0.2523991270658824j),(0.058546644263579486+0.10170989768030163j),(0.06585582693753411-0.06408768408305829j),(-0.029043265662350947-0.02855214489420694j),(-0.007628903264460012+0.07961711855370246j),(-0.035183706663587146-0.03221115231356008j),(0.036692834941942046-0.019870569358011663j)
120,(-0.24355877636174683+0j),(0.004817405417934687-0.000800069964080506j),(0.043829673796215-0.03168853358021554j),(0.05410879624858842-0.06851170637699104j),(-0.006676879420706088-0.0958302470931238j),(0.06769247332698619-0.0560353528746551j),(0.09439227113021476-0.09162521215657912j),(-0.24615978608399816+0.019810783914037868j),(0.01707419575843572-0.2340732137925146j),(0.19725998236402845+0.474942216160423j),(-0.4762940036258321+0.12200903291450803j),(-0.06322168928368263+0.25055495777966125j),(0.07459837549786827+0.10323282611613371j),(0.06967563805308533-0.05373761204093443j),(-0.04447619139760719-0.046211040693332935j),(0.003912257423025976+0.07895613509567485j),(-0.04463767385782223-0.022297763134423037j),(0.01614486642546368+0.00401745193979808j)
121,(-0.20492978210498275+0j),(0.028486632735332914+0.006865162821112131j),(0.01869001219597408-0.06579118075612211j),(0.008169365166683318-0.08603225300980223j),(-0.046706136782341694-0.027256296171403842j),(0.0410343221688602-0.08083199626238737j),(0.08249571628151085-0.13144422054820573j),(-0.19472923037272652+0.012836492959003593j),(0.05765308323945624-0.2800968470319579j),(0.18399260152470942+0.4781469565078448j),(-0.45686284316445336+0.08848310595316364j),(-0.09839641434495293+0.2618166694228667j),(0.01764242448822078+0.09285268276338013j),(0.08755641460915367+0.00709336601035812j),(-0.06786405259834957-0.05893685273756588j),(-0.01263292360040481+0.0821008558936364j),(-0.01982162516879558-0.028752142817161593j),(-0.023436234503223092-0.043859943566638124j)
122,(-0.6053163395075385+0j),(0.04139911057759154-0.008909775834150703j),(0.054874275358500944-0.029149332803238125j),(-0.011054566142677389-0.14049381897795568j),(-0.02252548750992551-0.007881859908208297j),(0.011547547345639767-0.116918266549842j),(0.04498196337485415-0.0959639376405908j),(-0.22709414189335694-0.01872210721625866j),(0.06248304762095662-0.28763277441332386j),(0.23512288904576856+0.47127353069118344j),(-0.45539156336885483+0.0673950163529328j),(-0.061746716723819546+0.24528084920306548j),(0.04332529216905681+0.08795653830511804j),(0.11050661135404471+0.009247399722889606j),(-0.0697390638561248-0.0359790444838356j),(-0.0508568784583083+0.10138891206071643j),(0.0035314828482177316+0.010198910236892823j),(0.009061467547741796-0.051235517017553904j)
123,(-0.15674976881217417+0j),(0.06167163863275265+0.006204154444176791j),(0.04101196652012067+0.01834699282680274j),(0.024863338460021412-0.09186284909530687j),(-0.030582968551755206-0.04327722313561052j),(0.030173985218100215-0.08968202440218143j),(0.06540234246751413-0.11146559736376863j),(-0.244333235809446+0.026461422288080554j),(0.08209281423070804-0.3029844436507257j),(0.28377068019709795+0.4338913072252056j),(-0.40131568209275315+0.14038881683751403j),(-0.05231303556157978+0.23089133202591197j),(-0.0010445983045333982+0.05962702501658173j),(0.09607344562795923+0.011717962512976528j),(-0.09613219853748674-0.042297224486377114j),(-0.018600534881346373+0.05284600148999646j),(0.04925088361724263-0.00056879440152122j),(0.017228847344548645-0.014521722919113949j)
124,(-0.36241276121420873+0j),(0.00839487126632227-0.01580946756951326j),(0.0213077037468447-0.020096765553873824j),(-0.032750968363210294-0.08447157534010033j),(-0.040840980671935624-0.0579569069309678j),(0.040382948272436624-0.06802214915939296j),(0.0929635446648298-0.19104088163483232j),(-0.2601641652803807+0.09331551975672998j),(0.06747882999925378-0.2776198924029947j),(0.2945725459870358+0.493278727177894j),(-0.46363339402292675+0.12084381617124096j),(-0.08103476462968705+0.2182502598968415j),(0.05438939386982716+0.07314361662358647j),(0.15814338696419045+0.04260168192776817j),(-0.0881682737257116-0.06927004502477749j),(-0.0066336255778512215+0.07800566397627437j),(0.013109719671382488-0.008061114681382923j),(0.08644339461332029-0.0011039047863421773j)
125,(-0.36241276121420873+0j),(0.03140773047197544+0.016035464285025263j),(-0.0306072981005059-0.08331702490500338j),(-0.0064773692055124284-0.02156918176033706j),(-0.0014762883515127595-0.06035529305177158j),(0.04118747536764354-0.005318639317470972j),(0.06994299081240042-0.20126920974419232j),(-0.25527139227456863+0.12269928386939277j),(0.12530060672224755-0.26714362733737046j),(0.31061625307593066+0.4880896051270516j),(-0.4349415038423752+0.11238061927980159j),(-0.08583685069086247+0.21587525174707503j),(0.016691826836558496+0.07634906223662774j),(0.16083656215944517+0.031155865337862586j),(-0.097349613650119-0.0925111891761939j),(-0.004868848962383306+0.1198311510237471j),(0.04428955066615964-0.0033599649663882698j),(0.06511621118866803-0.0035966111202463766j)
126,(-0.36241276121420873+0j),(0.06471531688707+0.02881965143802937j),(-0.034840098448079115-0.07515902029488238j),(-0.02886946683455499+0.0038016781666595223j),(-0.02810557402989251-0.062044623447772514j),(0.03945629646389843-0.011343033290477401j),(0.0473589534358783-0.21326902699403547j),(-0.2638419878560204+0.1241586681089996j),(0.12729362920242826-0.26314291871088824j),(0.33057745390089655+0.4869772666298755j),(-0.4188355965608901+0.08238802145318404j),(-0.07176867901463203+0.19178986376220586j),(0.03463235508802971+0.09546658721174343j),(0.15690217046448923+0.03258402152613164j),(-0.10342603677823684-0.08481537747760266j),(-0.0008828057828174623+0.1230033158537085j),(0.04594168678673171-0.014902338887233912j),(0.05705025883412187-0.014918232149038702j)
127,(-0.36241276121420873+0j),(0.06377624610312396+0.0367998127695996j),(-0.02471073980348692-0.07917301775138062j),(-0.025169393670793537+0.005225083703669567j),(-0.01645894967610039-0.05169312393331993j),(0.04043891635084453-0.024188596521216535j),(0.0428951287177059-0.2324523967904544j),(-0.2822839182060512+0.11531661572914036j),(0.1406359308528792-0.260410510384727j),(0.3124841675590247+0.478849537738735j),(-0.4079441710447348+0.07509969286776796j),(-0.07665955450718943+0.19696544304057428j),(0.031078254103559296+0.06898429072611764j),(0.1580882083684996+0.033313943375469925j),(-0.09952816793922244-0.08138708143654998j),(-0.004151590416932726+0.12223621809374577j),(0.04507681595058103-0.00959388069505688j),(0.07634754379078199-0.02126292513206481j)
