,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
348,(-0.3051142204870282+0j),(0.16919676338410616-0.05347175546074501j),(-0.1430697251401442-0.2610061890849489j),(-0.4003317286634036+0.06940470856640808j),(0.49493478122260526+0.1206386835484485j),(0.0878735001100606+0.044015809922857196j),(-0.01851681318711608+0.23704716733296116j),(0.11546718031845213+0.025475257805406864j)
349,(-0.3454066203250485+0j),(-0.012259527299027972+0.18641767566232542j),(0.35981469646043346+0.08712087945454942j),(0.007622594149449481+0.05589536331029303j),(-0.2686127840658268-0.10508735335973152j),(-0.09322260827415094-0.41617474535192156j),(0.13668390589105975+0.04142559688428184j),(0.06913143696890134-0.08794753006059942j)
350,(0.30139110376673883+0j),(0.007534781779559907-0.23271551688411612j),(0.13042317380039872+0.13992480186615186j),(0.10922673751788868+0.269365443566873j),(-0.9883248535496743+0.29516372294079957j),(0.14743552096388873+0.1511905228098226j),(0.21691343898661095-0.1902616127181488j),(0.15505512974439806+0.0007449838471671535j)
351,(0.10618455797906431+0j),(-0.07403798629131028-0.04700275660815367j),(-0.005729398132317709-0.07349458002118144j),(0.4092168003094312+0.5600814858886979j),(-0.008996231760976955-0.6764632173614814j),(0.16792735695875202+0.24738016774418875j),(0.19672896404229473-0.09653746585895483j),(0.12979486444118457+0.17390681184553752j)
352,(0.3806136183024096+0j),(0.13965897173320097-0.05745292528789977j),(0.04957743818327137-0.06456139557575595j),(0.5577218139885403+0.21290951462341207j),(-0.7742521166116362-0.07098451429105962j),(-0.30146981344696633+0.14713226807931323j),(-0.08874782213367885-0.004479672003886635j),(0.11565351194504303-0.006015650950566824j)
353,(0.012320562042130084+0j),(-0.02915083426674206-0.030486875942862618j),(0.18358808114615055+0.020027474304783896j),(0.0517247758104184+0.4753558084541254j),(-1.0481745753156093-0.5372469698647641j),(-0.2431485459147933+0.36402227141189303j),(-0.14221617583009183-0.10630873677102207j),(0.10595101668259499+0.06290539911501326j)
354,(0.3720018127765411+0j),(-0.02334713197139736-0.10143955806757338j),(0.11721666611481646-0.04962949919077035j),(-0.19626075828617368+0.3499880918109617j),(0.34724155352173613+0.8267340207545218j),(0.15479220876304114+0.05167937690830138j),(-0.0850387326689436+0.05631303028250287j),(-0.0680811355996077-0.137915551509705j)
355,(0.1927960618338961+0j),(-0.08980339560817525-0.036726501848562104j),(0.07078882161405474-0.03644772205159547j),(-0.14691345099771574-0.2145356029077638j),(-0.471680476783751-0.8088540215251737j),(-0.11346074684414864+0.30321009652263897j),(-0.08335746647295425-0.04773186299777762j),(-0.14205430139344555+0.04135096380244249j)
356,(-0.09194326975595178+0j),(0.07241692080555767-0.039269879001175026j),(-0.03849458309201188-0.14256164020026457j),(-0.09047960878779084-0.22975639319027463j),(0.5162678974217259-0.454896851222145j),(-0.30058488039452597+0.2675020258400758j),(0.030509370038118433+0.09546449848819112j),(-0.023658902193013226+0.07073270814785271j)
357,(0.13708853295654638+0j),(-0.06319404668405407-0.077061632637338j),(0.04667947742980667+0.02825698585460267j),(0.22274567739495627-0.1908903791387696j),(0.08275575503172594+1.0531029830009493j),(-0.021969797910544014-0.06880577766438463j),(0.1682081042773293-0.07917149319048988j),(0.0035401349326794175-0.0020298853631972244j)
358,(0.08992778721655216+0j),(-0.2551607947049382-0.03624419291068064j),(0.15846587889537805+0.18032414426108745j),(0.38452754151194063+0.23400203773957634j),(-0.27790239827766483+0.7560228685122223j),(0.3595844765349452-0.3234492749502549j),(-0.10318355821309742-0.04745027972726633j),(-0.047146835581434544+0.11394034766208852j)
359,(-0.2365747051546669+0j),(0.052060703440245826-0.11388108443392837j),(-0.08475970668217839+0.016626118737337485j),(-0.19429318758594585-0.35979278105298595j),(-0.004640419328513723+0.5565623243626499j),(-0.4648715996347767+0.2602567856237235j),(0.11317130290515046+0.1368461916113104j),(-0.053123805549949527-0.037325268841860756j)
360,(0.07981859013436962+0j),(0.09888079657042474+0.12332290695017759j),(0.0641926893994467+0.15096843391660997j),(-0.16579645996416306-0.07716054362543028j),(-0.2803813547922133+0.591331232470147j),(-0.1425064871595608+0.17114499626768928j),(-0.03753746674744729+0.07384568093027097j),(0.11003581131127538+0.05197910415537518j)
361,(-0.15195345266850413+0j),(-0.09328037005602878+0.3190113369410367j),(0.06938754527635499+0.07286438189733284j),(-0.014849966668325297-0.061026094795212225j),(-0.3700913007003681-0.6425468012678153j),(-0.1982104515842847-0.19614123158872152j),(-0.11539466286375197+0.07023051693084784j),(0.05879767815769141-0.0642167564810048j)
362,(0.05176918432622017+0j),(-0.057259564703708576+0.05141730911933247j),(0.2084389535589854-0.08080900276640857j),(-0.1165012495481223-0.06032971678484421j),(0.8928872855653269-0.08606898491956318j),(0.15960948079516724-0.01690855356688966j),(0.13938738616179902-0.1402399316220702j),(0.0064484959396967625-0.0010082337561134955j)
363,(-0.34006040791419545+0j),(-0.15809223681169438-0.08992248580181623j),(0.1143579388347935+0.119584428192988j),(0.30977547388272225+0.06864264899260884j),(0.8464742086602678-0.023010047308416798j),(-0.5024884059995938-0.19663474406748427j),(0.02992463029862007-0.04531049671791193j),(-0.16912671921606307-0.18978213834926422j)
364,(-0.3098462988994046+0j),(0.01562832455815058-0.1883136217952116j),(-0.2698381690249031+0.04098838258616429j),(0.2426370158556178-0.19784632866716456j),(-0.4496873504652826-0.08676994045914863j),(-0.13184997460859954+0.32260580725111715j),(0.0056522451968274365+0.06168268184569408j),(0.0995021894895565-0.022359036473139953j)
365,(-0.5261946413964804+0j),(-0.04978036908779093+0.02130411616111838j),(-0.0862862833309189-0.06583671574984681j),(-0.16275896254536187-0.09238228658992562j),(-0.5979993778565822+0.02024704358473653j),(0.5668919317898664-0.15216718470130886j),(0.03148221604486677-0.22102328672395596j),(-0.06222960185594144-0.027139205448684867j)
366,(-0.07700574750539474+0j),(0.058162333135209736-0.17826359620079335j),(0.045404220725218776-0.15400728297784658j),(-0.26838246917867786+0.2582821551423097j),(-0.21343697584611548-0.47435954903766264j),(0.02988431788515504+0.16270202966328723j),(0.1498799954286842-0.08438324210196776j),(0.12250706038687273-0.036404472932525786j)
367,(0.03391850521960938+0j),(-0.2367783682971397-0.022736616678345284j),(-0.10398746321138462+0.024957953702226476j),(0.09756235941016075+0.31696217774159985j),(1.098598938830763+0.3018461572121821j),(-0.12204094717331067-0.02803650473509996j),(-0.07443995302935588+0.027178525074580212j),(0.08477263152781517+0.05977250749221624j)
368,(0.08710148697108927+0j),(-0.06690032562739852+0.11670699744504996j),(0.1828772849541228-0.10016875090689202j),(-0.08521536589721318+0.024253359775379464j),(0.02542778532846486+0.2951601787988277j),(-0.16894331696922327-0.5688324024507851j),(0.27269429695073083+0.07995116480710171j),(-0.05407585007671965+0.1535413827131166j)
369,(0.2951169000652123+0j),(0.01937728134755083+0.05454116822057137j),(-0.3421320445686399+0.29715912395328226j),(-0.30916421457153725-0.40933377995567277j),(0.3921751207497214+0.3307879017148008j),(-0.011551299390862413-0.04640014753130485j),(-0.2602238230779097+0.022076216680427824j),(0.041447917982645265-0.0964740743172293j)
370,(-0.17530127250317978+0j),(0.19482232094788698-0.0717639485828936j),(0.010144053945831337+0.07424637542393087j),(-0.2460555538219051+0.11509692144959573j),(-0.4482322882272771+0.5114436555377999j),(-0.21120250606638005-0.2274768379015314j),(0.11023344150589225+0.19147392785244044j),(0.061442668150636995+0.0792254505286534j)
371,(0.38145222133656165+0j),(0.05141104700669789+0.09853662062070916j),(0.04627974551599746+0.02093900483889874j),(0.20820404308356116+0.5741938147860973j),(0.02888153102694546-0.05436452447553826j),(-0.2675225771659479+0.078532999435069j),(0.13958981248788366+0.06325080579085353j),(0.03663274550525228-0.22653562748163508j)
372,(-0.10585132409243381+0j),(0.005968487687560989-0.03079394411233664j),(0.06967871492092478-0.14706444188534265j),(-0.3011524732646583+0.03530361343992505j),(-0.2702444105074533-0.7170256391992647j),(-0.14976717006033768+0.15822391021968576j),(0.43711932880801807-0.13712366489623215j),(-0.17765154440462871-0.044612919372057074j)
373,(-0.5557520002199032+0j),(-0.037758647658278854+0.1219487503026776j),(-0.12132123424718891-0.4267064033475715j),(-0.1612806803664865+0.39026563314487533j),(-0.21447257372110062+0.2532159476407263j),(-0.18124422674088314-0.5194983718788841j),(-0.18782746117292415+0.19891390982205243j),(-0.1142890805217075+0.21791331435598826j)
374,(-0.45188695734597534+0j),(-0.13047188059845438+0.0026208760538333625j),(-0.05417730906913079+0.07804678104757523j),(-0.031006932116558986-0.3320958929086896j),(-0.4639484981646591+0.1456195177470157j),(0.38477782623783763+0.06129708670194979j),(-0.2246633031504915+0.029878382754816447j),(-0.08531675383157869-0.06514512580032304j)
375,(0.4781939950675166+0j),(0.12370719198717516-0.11467956424743231j),(-0.058950199984434265+0.020349698917200836j),(-0.09417723423521253-0.14689107560639356j),(-0.45430312953477753-0.31394781077703543j),(-0.025428005428638614+0.14998574159458342j),(0.041526819257674596+0.11492767078195726j),(-0.090039550797838-0.09157386096948343j)
376,(-0.31129929374739074+0j),(0.1206709348468302+0.050605283154550706j),(-0.05198296305552177+0.07491808418371738j),(0.19119923408966066+0.562264823700618j),(0.24057792840218267-0.08125719070192435j),(0.3996820891342525-0.17010344968859095j),(-0.23301549039522548-0.2590189733889682j),(-0.05786647299173116-0.024054129164661046j)
377,(0.304919697706757+0j),(-0.06858299279174254-0.10719104533595587j),(-0.26838064864583516-0.017085557482414745j),(0.32684246664245353-0.03529068109870535j),(0.09559881276520357+0.17731453156677074j),(-0.3661211105595144+0.36124572530805166j),(-0.07797992104614042-0.07112958151258691j),(0.05179240934677614-0.017735030455470993j)
378,(0.24632865139804316+0j),(0.09692580947330895+0.05966114382417753j),(0.1607889417369467+0.12806181921085363j),(-0.1411056696031623+0.025761780649047526j),(0.8156230155500249-0.2769723926125688j),(-0.07131756301086481-0.22644658227325296j),(-0.07062856917341222+0.014345652351413996j),(0.05694421785238203+0.07016444946039224j)
379,(-0.041681759553673425+0j),(-0.043492091234069684+0.05735886830399229j),(0.4007486559767486-0.05562311727262541j),(-0.09910758791279463-0.3434680316129312j),(-0.1109816421654498-0.47684312549792907j),(-0.06484572427091816+0.05793445071156429j),(-0.0686448009688823+0.21829150560114519j),(-0.059353669462404765+0.05004769727537121j)
380,(0.12972825910635738+0j),(0.13311664210777008+0.03205426509403257j),(0.05611279007097393+0.11174550660270799j),(0.0040310461592435055+0.27230398641368325j),(-0.0822789334908046-0.3903517438428048j),(-0.33176383212956306+0.3314831032864447j),(0.008098746136702167-0.10174217561478235j),(0.02668649492444063-0.0895794646990967j)
381,(0.16925904519508528+0j),(-0.10572104171477929+0.049331992758579246j),(-0.11166066267575808+0.2259366196938739j),(-0.4406800206137249-0.4019898921791353j),(0.7661558175102282+0.44001862787722523j),(0.08364194666465569-0.19200250722228204j),(-0.04707132573907611+0.1581081603863127j),(0.07846299090507018+0.09775734081465547j)
382,(0.13746008378094776+0j),(-0.05142377716748387+0.033804677446322165j),(-0.04109779612246736+0.14959923520744464j),(-0.07184920625410432-0.5087548189991227j),(-0.3527435441206951+0.5582179923067963j),(-0.047735184919001944-0.33194861997787306j),(-0.13237161630864036+0.13231674259563578j),(-0.02868548807307157+0.12411781927470636j)
383,(-0.526358924291064+0j),(0.11321301987879376+0.009885291108291241j),(0.01771896077315545-0.017076575521153915j),(-0.11596656733980068-0.6896285710158792j),(0.19815486583008662+0.4648372150890765j),(-0.6309493371964697-0.0505771631167701j),(-0.07058585510401674-0.001665752992832368j),(-0.04128162988582805+0.06525385971000565j)
384,(0.15196792699373055+0j),(-0.023751733261997622+0.09736696906157935j),(-0.13709120511578568-0.2159201046364298j),(-0.1756505341217656+0.056698287590928736j),(0.7508911340926914+0.9234284993106833j),(-0.12836350873820407-0.03238272216443244j),(0.01904695283960513+0.0529378842977051j),(0.01756980767804863-0.10945475585366979j)
385,(0.39852108320839114+0j),(-0.024604260275451748+0.16271303750679772j),(-0.3648121392290102-0.026056906419281555j),(-0.04075018137965277+0.013620505742861028j),(-0.2978523600300962-0.31837711889916653j),(-0.30649368427924867+0.12490235351187585j),(-0.12455687999490625+0.01551172632731531j),(0.11639985704142583+0.08961544339561907j)
386,(0.07883802177148404+0j),(0.03203932334689693+0.0969399508581292j),(0.009773383531553381-0.1734640581541621j),(-0.3713963660464384-0.13803145077453713j),(0.03945897360849773-0.8286816072989459j),(0.0024870351394815256-0.002790252660477823j),(0.034518221312147684-0.14121822482819388j),(0.05562460930344083+0.17613240081577713j)
387,(0.1342715432894455+0j),(0.05249600461903339+0.02900905642110857j),(0.05599132469266704-0.24489131728954935j),(-0.11067520027663387-0.11684908906940304j),(0.17841057208119726+0.08454126904169854j),(0.4024160552713956+0.7145781187365624j),(-0.16311589389921932-0.024220938610590655j),(0.22296291371921623+0.03435721548300208j)
388,(0.24299649111001814+0j),(-0.004204421735348636+0.19181258066155188j),(-0.01540425186662818-0.15846405816254389j),(0.08829574843679745+0.15702334756109165j),(0.6015083978093906-0.6553548845127741j),(0.05629627146860598+0.11259025569886336j),(-0.12058976764516532-0.024836310429944428j),(-0.034419810701697404+0.07412000258178894j)
389,(0.06562473410717484+0j),(0.055807114144377876+0.215737026048174j),(-0.05334145031176089-0.08395841620467542j),(-0.10270808166997061+0.09358465089503336j),(0.7034922583373446-0.36980050243279605j),(-0.0736221916376226+0.34419770208255496j),(-0.09653787434728192-0.022761073235143335j),(0.015491349298223215+0.06862226578862181j)
390,(-0.1385823945982249+0j),(-0.005971454244934899-0.015238726124438624j),(0.22412809835898076-0.007808188904937202j),(-0.04249657661523493-0.011967871454170893j),(-0.4638753462627739+0.8266210008440446j),(-0.2161210377366452-0.07867541888892106j),(0.009564809489763203-0.14317996712710637j),(-0.05451487042784548-0.009351968122053777j)
391,(0.2714693848663562+0j),(0.08461740323179218-0.024300792434713014j),(0.09314273193104088-0.015295191271388633j),(0.11906985731701425+0.19101451452098972j),(-0.6712041835588435+0.34617771657978885j),(0.1341678425694871+0.22606444575940654j),(-0.10313296395391314+0.10696710539935507j),(-0.06004317615673872+0.023769937102150425j)
392,(-0.18764691585086332+0j),(-0.06131462773833359-0.009039934508572108j),(0.002985714747875637+0.07672457586345868j),(0.252678816979778+0.19721304302419876j),(-1.2361202943971594+0.2709653525948129j),(-0.15683838491952906-0.18232505664998389j),(0.05523553318329902+0.130266388954369j),(-0.09158438491499561-0.12761036579046448j)
393,(-0.28863551564114265+0j),(-0.09242383736313568-0.01973354576415324j),(0.056341535087928864-0.17827786836498008j),(-0.33491049070162277-0.23620785160176636j),(0.21874918367855803-0.8289100938398597j),(-0.19153235424526988+0.40130115035253017j),(0.2213761503613654+0.0863456982890615j),(-0.026944406993266425-0.062405059521192754j)
394,(-0.20009684690329493+0j),(-0.16075269145802296+0.007303074577703574j),(0.03887713485447023+0.04572122678952035j),(0.03499018479785841+0.08656902470280763j),(1.1264036916625746-0.23295260019243283j),(-0.17879419174967456+0.09676432430846853j),(-0.03907886401514702-0.0495855066500329j),(-0.03469565572273692-0.05098472158538062j)
395,(-0.06399926127776323+0j),(-0.026717349928699452-0.011417224512210347j),(0.01041407910253764-0.022361947036822497j),(-0.3744868115447926+0.31307241738233055j),(0.22015633319481326-0.5925205086921937j),(0.33852408435408676+0.029277271049580736j),(-0.09899186498724791+0.2449072716560653j),(-0.07475303558589472+0.09000247149911525j)
396,(-0.16943802806240651+0j),(-0.08625594558909062+0.21422388915976226j),(0.18708760546601047-0.08937600304114848j),(0.18236128975843036+0.16329970239045155j),(-0.3937401074488226-0.019057442216175058j),(0.39166866483264373-0.08232068711592311j),(-0.11083602787470966+0.019066630367232405j),(-0.01418702985021996-0.18803960883290194j)
397,(-0.3808602096751489+0j),(0.10021776456677448-0.06235569176961887j),(0.3061872900350776-0.18967235915484887j),(-0.2646252590702192-0.17934986141596435j),(0.2677327709016422-0.22415006608636434j),(0.543889163909281+0.292523758925221j),(0.14568011929111285-0.10950174843200049j),(-0.08938806943600805-0.03859327359928684j)
398,(0.37060608387016214+0j),(-0.04786700621670409+0.10311101766344066j),(0.11496737016669502-0.046252372151314156j),(-0.08107180907280101+0.3939844374796313j),(-0.1514636402465303+0.8890581429555847j),(0.24532192096625918+0.043800800356869174j),(-0.36470031374723066-0.1183424680735799j),(-0.0408814210354964-0.03650831694271667j)
399,(0.34296555091402636+0j),(0.04569906114719027-0.03375886536665367j),(0.029372786747152498-0.058520319931184686j),(-0.3021834573405006-0.18271942886248638j),(-0.4368259403631218+0.2679266466772048j),(0.07206890044243842+0.3976311175965265j),(-0.15950965499645814+0.14278546969101338j),(-0.06320254685152027-0.17878695528762595j)
400,(-0.488107641242496+0j),(-0.0006829908238728741-0.07214170464450916j),(0.12279368677924732-0.1480915461417483j),(-0.19359623370201015-0.18918396190664116j),(0.21852423877683647-0.030582509814723755j),(0.5305341864733464+0.3104475307344786j),(0.013199078216660231-0.01374883462190979j),(-0.020243681073514264-0.08670369021067646j)
401,(-0.515286223957781+0j),(-0.0503168823396011+0.009390180912924609j),(-0.09783791537263523-0.023020600083433408j),(-0.3821155972348924-0.14178923327228626j),(0.23862186681873582+0.3819997394272362j),(-0.29881278802995404+0.16747884578850333j),(-0.04080437637099946+0.07092458231159847j),(-0.05177793173441206+0.06019801136190158j)
402,(0.09418382353064178+0j),(0.018874516365593272-0.025197447172848247j),(0.014865014145700963+0.03650575300033973j),(-0.1744836217115759+0.21809585707606471j),(-0.03621842327840416-0.23118102084772987j),(-0.4379486848677669-0.6151244588924881j),(0.01176064970231843-0.04170519538627851j),(-0.07492626064614569-0.11300929570270347j)
403,(0.11135513408259541+0j),(0.01997907773572824+0.021471640334409917j),(-0.0887961422691784+0.20377962453186477j),(-0.01808693802114824-0.5526468908949782j),(-1.0394167124433367-0.03891612149376164j),(0.038314669846032434-0.3372529099933745j),(-0.0018222620343268797-0.14178014887071466j),(-0.1398782673928877-0.02715896423768652j)
404,(-0.0299489214431655+0j),(0.09164820204531114+0.18619594296158065j),(0.14325836259149016-0.17396964083754032j),(-0.5037827480345718-0.17637979240690532j),(-0.08758198771815623+0.0889504810924847j),(-0.3664647154150467+0.008140610658843084j),(0.07202874286821238+0.02161129136027362j),(0.01191644230839856+0.09869878218677823j)
405,(0.18302063145585257+0j),(0.15093904176001366+0.09922451247168818j),(0.1211712368204927-0.028993798278981214j),(-0.07411932956025614+0.13318269195008112j),(-0.6505519937037506-0.48379132445503836j),(-0.16767105565622498-0.21744429092308012j),(-0.24276985958492917+0.2785384978444287j),(-0.01576704454348599-0.06734918423029161j)
406,(-0.18660376538760787+0j),(-0.0890318457504734+0.01053184815702763j),(-0.09513510180253137-0.08451641994608j),(-0.016890275263193102+0.190149156895993j),(-0.829671333881662-0.2810348808135204j),(-0.12996618572126595+0.06803636731575913j),(-0.07275671397860468+0.11505095765666234j),(0.10188337310327746-0.002240769248404384j)
407,(-0.5992790627760802+0j),(-0.0832701498655197-0.07306204270514532j),(0.08882967751614863+0.12950863601600443j),(-0.2843621390605546+0.07513274014408881j),(-0.18337609788549214-0.6784120581684079j),(-0.3547454599832383+0.3862828326872371j),(0.19244710636761903-0.07868352595596254j),(0.1270806303798052+0.060464850784399865j)
408,(-0.40038114986855244+0j),(-0.03075247151255953+8.973845300851158e-05j),(-0.24019424053666677+0.1981156042292882j),(0.050231158825285054-0.031768381031872205j),(0.3044053123504576+0.03821096297779847j),(0.16411539755583177-0.5658925157542551j),(-0.1523744367134785-0.04271412614018472j),(-0.08406154524896786-0.01842671816286339j)
409,(-0.0625148445289832+0j),(0.05755019573499028-0.15827973551292265j),(0.029508247910323457-0.08371661253086214j),(-0.2582032610190605+0.21106971127083804j),(0.2950140762142963-0.5017919891530365j),(-0.16538175565442517+0.4269246924064375j),(-0.08819647979334534+0.04220951499456255j),(-0.0006610276617083494+0.10857916968453896j)
410,(0.41408290236704065+0j),(0.1424092019678778-0.00989422573820218j),(-0.11441508535492795-0.13637562158200006j),(-0.28123795176767497+0.3118996452714304j),(-0.12531100762469516+0.5940055484566931j),(-0.3829040621564613-0.13511147311427754j),(-0.11848700297427209-0.09644425106667096j),(-0.010719359414878536+0.04086245675460299j)
411,(0.3318475811633028+0j),(-0.0027562525114722194+0.08467817657173003j),(0.08366039683852856-0.1663890287434407j),(-0.2683283153085572-0.3045669825876651j),(0.1320075999421934+0.5758313905699292j),(0.04301890044226052-0.24183459097854615j),(0.28718263276786277-0.005515488178750841j),(-0.0909343739373673-0.0981857479744585j)
412,(0.29906645450301256+0j),(0.1791621605042561+0.02756172107749595j),(-0.1235682851903448-0.026171996471047933j),(0.04980019219491581-0.25128067463813775j),(0.6229079228391956-0.013349894293704756j),(0.08976730055872705-0.5091145685919451j),(0.0636971553667521+0.1529618628751817j),(-0.01884989830390539-0.12421681080875999j)
413,(-0.10142107472338513+0j),(-0.13686602309219145-0.13135815825394365j),(-0.16273075860132674+0.028559955499348852j),(-0.0032133924510070605+0.006048197735354221j),(0.9809722630805182+0.059607304531474725j),(-0.5112596610020855-0.02829581545128565j),(0.07630414736095738-0.08598255023882412j),(0.0032194696033858734+0.10461098732299383j)
414,(0.00879258080787848+0j),(0.1881015773912699-0.1389314601084729j),(0.271025793418618-0.22503229081698334j),(0.025165248570628046+0.11605517405308623j),(0.18527637356424545+0.1617526533764395j),(-0.23975601619153908-0.29484502855411476j),(-0.12684412628550898+0.06342872580450465j),(-0.020416951970743877+0.0420207169451942j)
415,(-0.51098021837887+0j),(0.010780177200461597-0.009764645789989994j),(-0.273495345670486-0.14711543081865927j),(0.13777030872748855+0.3758946133309603j),(0.47621537838849115+0.03683054696264498j),(0.09181878088009125-0.2302071986995694j),(0.23002759991612312-0.09557916483394484j),(0.022502531864227196+0.03031790148098879j)
416,(0.3694539964140174+0j),(0.06408512175461345+0.1200211194434774j),(-0.08680967589222907+0.0906971492570278j),(0.19548501284343717-0.2820906531873386j),(0.701072072162718-0.49914275939994196j),(-0.1256013697574066+0.06302588706382632j),(-0.3440866898186436+0.12348453094309403j),(-0.008564918981498281-0.05360347805543113j)
417,(-0.26066524070335295+0j),(0.023952565410818114-0.0054456570524540875j),(0.20135607407561376-0.27614814579317665j),(0.10124489681286351-0.3981612695877732j),(-0.06844700083934019+0.6809178710635183j),(-0.05209420426227554+0.08385354567843277j),(0.02150256985467748+0.005369666222233888j),(-0.08858202635011427-0.04799431933329128j)
418,(0.17923987936924818+0j),(-0.11136853351721704-0.038633745746330155j),(0.2529174191752608+0.16912325825104557j),(-0.2377987236814644-0.06427547623090402j),(-0.5283130530506004+0.6155672150042375j),(-0.11038941289501461-0.36494486115898184j),(0.11914267234840492-0.012078475656183862j),(-0.07650697900853538-0.13401468673838976j)
419,(-0.1171989065678749+0j),(-0.025746013993282364-0.0992286040749347j),(-0.1012463671137265-0.04453986629276328j),(-0.20163287560335041-0.17736940437631293j),(-0.8535024349259651+0.1931467299586152j),(0.04191808783552822-0.190079626028288j),(0.11141542550106037-0.04989345062127024j),(0.10891853275663571-0.12910545728818218j)
420,(0.032309084103762264+0j),(0.01576051698520531-0.1355773389558837j),(0.1746143692258666-0.08619275150271785j),(-0.4241448202755764+0.423000650322628j),(-0.2566891854825182+0.8841245140638224j),(0.1649378130214565+0.014188523846967012j),(0.1721187380104517+0.07852957027699843j),(-0.12032950836332548+0.02176251307180402j)
421,(0.13621958721298888+0j),(-0.07457262707598078-0.0033842486695035657j),(0.27235428215383833+0.16480670730974914j),(-0.24201719391828472+0.05845023019435513j),(0.6302434732838298-0.5651458989527817j),(0.06905453498284353+0.11200716758081261j),(-0.12047492848732456+0.08585396779389931j),(0.08207376733860085+0.06116776944384307j)
422,(0.1292390389652908+0j),(0.07490876217404538-0.026017320821701585j),(-0.25872674149016084+0.1314845553001216j),(-0.1820014145267296-0.31793065706612383j),(-0.07769514685429674+0.6254741354373912j),(0.18811281962113852-0.5071370272095449j),(-0.025061052216039638-0.011118368544031615j),(-0.10110902259492136+0.05319173385881355j)
423,(-0.07191838474339317+0j),(-0.10107342368795358+0.059815521102040976j),(-0.15466753936402203-0.05901196523354517j),(-0.0013268072345389986-0.12625074836744535j),(0.47060589662571434+0.31075584257712935j),(0.12775014300878879-0.5690542807879567j),(0.08183594987143902-0.05826741122609211j),(-0.09468081399634144+0.027515039590146555j)
424,(-0.199590084094057+0j),(0.03883787841451115+0.1207798423014467j),(0.12186963947526491+0.0008635973626807611j),(0.08310201335372061+0.33759369255027527j),(0.6431936742395805-0.508966528092559j),(-0.15683364938649927-0.18168246843745198j),(-0.256880040334185+0.2632048900389262j),(0.08169436424673769-0.08691887259663113j)
425,(-0.4906044915658605+0j),(0.10313598045261485-0.15651013620496912j),(0.16491569035157355-0.12833934361795818j),(-0.28072654666604885-0.1644740901444794j),(-0.14712149118867798+0.9851670993962518j),(0.09187646167401367-0.13194560180350534j),(-0.20773234780729705+0.04633814598488553j),(0.04030294070914752+0.043028739209225036j)
426,(0.08943988804318292+0j),(0.10692201611921755-0.02615258088551536j),(-0.11727466857911191-0.14327321569806226j),(-0.15334430266327578+0.4457736739538313j),(0.5373753248138571+0.734673472393515j),(-0.2963737141824647-0.060480926888007186j),(0.07276576506579363+0.025811995913644893j),(-0.025069774034274052+0.041055828348119355j)
427,(-0.02522252410817019+0j),(-0.1281141310163535-0.1462568394952184j),(0.18764107380690775-0.09830182212552913j),(-0.044044937638972645+0.2186926081321706j),(0.06946719255403185-0.6906039075686311j),(-0.0023330638102021274-0.16710916310850138j),(0.053155317351481615-0.2488961975144294j),(-0.039983248330654905+0.0541469204222433j)
428,(0.3075449459163554+0j),(-0.16540768327640817-0.008494618997815347j),(-0.0029596132656343112-0.10899587722941188j),(0.2470791987164764+0.50458124298177j),(0.31516472585154476-0.6098939041349496j),(-0.12606054124969338+0.017480550356628363j),(0.13937065529003667-0.08731339315751813j),(0.09471716420645+0.07342935998938252j)
429,(0.04880798206601997+0j),(0.033635287822061134+0.08658932178302504j),(0.062238054961144734-0.07899693854787936j),(0.3522095920993521-0.3111400131980192j),(0.14341300501060478+0.47452366367396154j),(-0.44001098581503106-0.22682149238233157j),(-0.09741978262486839+0.042439036963963186j),(-0.036243603205901115-0.062384408245458794j)
430,(-0.020013727991675095+0j),(0.037004498811902285-0.018778348746703446j),(-0.07293333587622021+0.09646261419208892j),(0.09475826619421694-0.3283519056456913j),(0.7643017921449452+0.8694669425371936j),(0.004057940454915593+0.08501538598819076j),(0.10729662012808246+0.1674567947282539j),(-0.0955442090962379-0.0074530387077648835j)
431,(0.06453265048374125+0j),(0.012070832431820862+0.14612612101345845j),(0.07558735841969891+0.032681436117589j),(0.061006123177982124+0.04333463539116908j),(-0.3524993623812733-0.8901751481593299j),(-0.1482452509605964-0.0800098374593638j),(0.22038603537309776+0.2729818174324958j),(-0.06295655676559907-0.10393436118424622j)
432,(0.06453265048374125+0j),(-0.06482992530576007+0.10551501718911839j),(-0.06438714419555538+0.35472039751984885j),(0.0848801506269214-0.02696578546536209j),(0.8354127570830469-0.6207378372528418j),(0.27610067780149056+0.45158936157323254j),(-0.05814937038669882+0.024504608603989664j),(0.06581379086246936+0.012423495428579817j)
433,(-0.3293080956363626+0j),(-0.05141052619367403-0.22467928034214588j),(0.009020150007880492+0.05613758267994589j),(0.3803528864785168-0.2767800022685863j),(-0.21713425595728486+0.34277759905541894j),(0.3412206731995532-0.04602402359888337j),(0.042279750458143896-0.1032754346093801j),(0.005590619509271116-0.09922350343932823j)
434,(-0.46951666256528984+0j),(0.010501635984409959+0.030516221749212202j),(0.05624988854448791-0.12209313721852422j),(-0.023315492312787765-0.2580832598098633j),(1.0237975487952096-0.20697900944179903j),(0.07303314786118459-0.17437911410768678j),(-0.057126693757678045-0.0670459937329508j),(0.007734427837198639+0.014281489714378044j)
