,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
68,(0.32989848985994435+0j),(0.0033959835194302887+0.09551208673288301j),(-0.17088630731821172+0.2525471772176226j),(-0.051068517197373174-0.17048663846744794j),(0.02689942037701242-0.12135497887966158j),(0.615642818632324-0.07885710615119877j),(0.023499874624709684+0.02251675178329645j),(-0.028916104233611607+0.22395372635553792j),(-0.08833104930999827+0.054745164330009456j),(-0.05192647813168756-0.14906837989909322j)
69,(-0.03980477160661697+0j),(-0.10441731655812088+0.001616114528259903j),(0.07623269957939205-0.11066616659787416j),(-0.1167127208238286+0.10487964845854916j),(0.02577526828658777-0.27585377779380926j),(0.4754826676706519-0.07319384768270398j),(0.021247564678086237-0.2314401842609359j),(-0.14052259115439575-0.1585263122048554j),(0.02883631206091691+0.06190897816043006j),(0.09482009952673374+0.12477194452344514j)
70,(0.5013701353574647+0j),(0.07938578977053865+0.04902942586089218j),(-0.14756612224006854+0.003170676069788575j),(-0.0795057789213173+0.1297450514619884j),(-0.1756631950261449+0.3231014694983019j),(0.7263217600477077-0.4510595617413388j),(-0.006389547934577633+0.2827372369645193j),(0.13935332682715973+0.00687854320626358j),(-0.050446740507817764+0.19435998911801505j),(-0.1406412414932367-0.07036192738921654j)
71,(0.14514292606937684+0j),(-0.025543271006083754+0.11000708644391065j),(0.20197545622731+0.006690426367302729j),(0.16203838697326092-0.032885050486117146j),(0.06679434495071575-0.42768634460437627j),(-0.11849855085371419-0.13081310716106267j),(-0.046603164413459956+0.44219602646952266j),(0.13904755325572077-0.1806795456818007j),(-0.011850684843426343-0.026079549311748808j),(-0.1491624014313637-0.07445463758567016j)
72,(-0.10952178211091579+0j),(0.013129402661244469+0.047600512714003944j),(-0.03730721887137477-0.12847996424913993j),(-0.057765696499423855+0.13479999336642823j),(0.5640589311009571-0.2932939403794642j),(0.12017915595545593-0.39371598660565554j),(-0.11155526826983159-0.023854410608790094j),(0.07177248605216022-0.09353653815112085j),(-0.08714749556240067+0.16197219453652184j),(-0.03397697793573699-0.0139610204657057j)
73,(-0.11295385248358547+0j),(-0.06596464140166405-0.20690821784397417j),(0.07472797387012087-0.058197896280415j),(-0.06932858539061133-0.08522961616119312j),(0.017753563789134178-0.022118453630061354j),(0.7548457111111663+0.3508856923263528j),(-0.004057082934779507-0.14605877611003926j),(-0.2612906648933542+0.07265082718527408j),(-0.04879859544150274+0.019764536271892424j),(-0.03953611190626239+0.03847579910344615j)
74,(0.17494579121892506+0j),(-0.041474535435758714+0.0588821501160542j),(0.2157167728930724+0.08704556798113246j),(0.12911044181649667-0.16735627186929725j),(0.2273346609906181+0.0057661440635023275j),(0.6973134584318927+0.5580141375073908j),(-0.18608971375240696-0.1290540110268859j),(-0.23288066658723505+0.0032509935470568874j),(0.01862623973518976+0.03434539879226027j),(0.07717952209583967-0.052903982833396423j)
75,(0.18884379393654788+0j),(-0.12166733033783389-0.08967592258425748j),(-0.1659648318265322+0.008816335088113286j),(-0.2426232817792192-0.052408900314149125j),(0.19496898190404932-0.23069255227616398j),(-0.36363760819116175-0.30467509836408513j),(0.01615658986035237+0.408570154387727j),(0.06554580239313444-0.054317513154613514j),(0.18817851946898706-0.157010693597697j),(0.12980150824268435-0.0018713158954254405j)
76,(0.35266558772629086+0j),(-0.06501318393694001+0.0022393168869605865j),(0.08515037355309965-0.057947879727747495j),(-0.20201384346163803-0.11936331693875615j),(-0.21372586481664374-0.7330839845282471j),(-0.06846473888232513+0.07209269049541542j),(0.0676256019351801+0.294242147575984j),(0.09963642232895818-0.14872589407709985j),(-0.04784228852328458+0.0303257602072559j),(0.0551454081031421-0.038289531040317515j)
77,(0.060214623921841265+0j),(-0.003412905827481799-0.09995115343687477j),(-0.1834633902437946+0.11130856257752718j),(-0.048727026954842045-0.1457973096385808j),(0.2151117431792105-0.29795444199798937j),(0.1621289107073468+0.3895178976682756j),(0.5362531833006797-0.3591735389007701j),(0.27067604664041817+0.26471455874849725j),(-0.032900056319329414-0.15849621011471665j),(0.06524929563669038-0.07736368254967661j)
78,(-0.5364463029862885+0j),(0.01574108949058231+0.08238429146129014j),(-0.14318446461488302-0.1438516424718818j),(-0.02574103350011381-0.2569461387159858j),(-0.10454445508411306+0.13701694249149426j),(0.06876876067928439+0.0698135971229281j),(0.07316817999875191-0.526765750566559j),(-0.08395331841646855-0.07137902660755216j),(-0.059236816174322526+0.006247631980423045j),(0.09900336808977288+0.01575599380650604j)
79,(0.36866939533360266+0j),(-0.09927861432216681-0.09631489333277195j),(-0.08377943663203181-0.20103495611542946j),(0.033240924419434326-0.11390127650525919j),(-0.18874618875624521+0.033087063240926355j),(-0.4814312945612991+0.15362327180925328j),(0.12733894968955503-0.09900887643110114j),(-0.22874061661643372-0.07996092352688505j),(-0.058746501835365485+0.19433994829276693j),(0.01010241353844332+0.044898698549671205j)
80,(-0.553270395914373+0j),(-0.033487934625368226-0.007853498493927656j),(-0.014927187863721639-0.03499185781706316j),(-0.21372893923691266-0.09987815845997561j),(-0.22679627549183362-0.33617571823015996j),(-0.1160111481097727-0.26958332182738515j),(0.20222759979944066+0.22620461387599106j),(0.0059144970974890805-0.04250872305302867j),(0.011424682546768643+0.14108417585357355j),(-0.008509886498924875-0.06655905401872088j)
81,(-0.1085437036985219+0j),(0.008796626472854278-0.029919160722889093j),(-0.038936230370132226+0.0046717382428075j),(0.14899135914324635-0.08305771442517856j),(-0.16774421694323796-0.23091964589202485j),(-0.9066319367004403+0.323896348377253j),(-0.06384827501521585-0.24345268020846703j),(0.00012949318313030395+0.07424157082773591j),(0.13502650912858385+0.034274531377143216j),(0.06080440786791454-0.08230491302885372j)
82,(-0.3026838751799233+0j),(-0.038801068023734786+0.09131960843146837j),(0.12191846122220637+0.05930619697729006j),(-0.027984093273753216+0.10159198747736137j),(0.33331004971578854+0.12590096998136924j),(-0.48402262451030637+0.24890836083621054j),(0.06344781065936521-0.26945055317837446j),(-0.04146252403665157-0.32471930922270276j),(-0.04895672856681811-0.0279777662991251j),(0.08993482496453191+0.13446690325199562j)
83,(-0.09677203067439583+0j),(-0.02937910467185409-0.11564586011945877j),(-0.10406824433121023-0.08174102988870083j),(0.00776699067269665-0.11483771985237831j),(0.17823380312452447+0.024264965969714086j),(-0.6796675464201128+0.30578928871567723j),(-0.04195964432264471-0.23003961415784374j),(-0.057818086834603766+0.04404387548219261j),(0.008546004210422897-0.043090747924300093j),(-0.0364466973597321+0.05106234709251786j)
84,(-0.0019510225700165376+0j),(-0.01770347152240995+0.021493648725987812j),(-0.105551085806404+0.11866282361918941j),(0.031113272523730785+0.11565383781112355j),(-0.19878365636496+0.29321100331153477j),(-0.7757289935051954-0.4190299203782494j),(0.019451426318846193+0.07816977497550343j),(-0.3791250052422289+0.07268550828886158j),(-0.053957940604602087+0.004358496986692842j),(-0.0070873600857389255-0.03410950059845725j)
85,(0.4788197407659409+0j),(-0.03052006899540065+0.05436397259720462j),(-0.05576563931549526-0.0506532048567977j),(-0.0507288999795633-0.05331474155395573j),(-0.5574669613521451+0.37238295184219034j),(-0.06874504524804856-0.2189805944825992j),(0.0289999514516456-0.2581824318086184j),(-0.16297031586337576-0.017913420906325517j),(-0.04649643848206064+0.11630038511016356j),(-0.009880882764125052-0.012273629974301571j)
86,(0.5191009392900909+0j),(-0.13052310144119145-0.10485120337212231j),(-0.017715105732309375-0.025824518824669362j),(0.36307165289094445-0.053037234399534776j),(-0.3746868348533956+0.16919601413357932j),(-0.16264775746406+0.2545890511876879j),(0.18205902581275538+0.017704265156606367j),(0.06579189728358868-0.11512004358815038j),(0.06383468667088399-0.12042442737106225j),(0.054576224444642205+0.016907879559343166j)
87,(-0.004458666598102165+0j),(0.04269692551004707-0.055195573307690184j),(0.0022424313485763236+0.09040934927719027j),(-0.062207820772394576-0.09266031955252729j),(-0.2679022771349607+0.20710097708311434j),(-0.3377038894555049+0.40758079343126336j),(0.30194620869552863-0.10613178528043779j),(-0.01868423958081361-0.06496017807300083j),(0.04440107626354102+0.19163747530782088j),(-0.017143755426785402+0.009372572057983662j)
88,(0.045717010657055204+0j),(-0.08446265007925172-0.020753713556178686j),(0.18621393632304084-0.1117246656874882j),(0.1106694252792376-0.09647218130423812j),(-0.34431741146405115+0.45745914929688936j),(0.26885616654808564-0.34412376814523543j),(0.13425481796305067+0.1763307163467264j),(0.15179506143917876-0.09622087005608981j),(0.16074060734948437+0.1375067927112271j),(0.14880009648655787-0.030089973732147883j)
89,(-0.4048562276470997+0j),(0.12767718856035842-0.036247979353490015j),(-0.04619605338948216-0.12227708998458854j),(-0.04906465150757576+0.0831357294562345j),(-0.05606826367345218+0.15219906758251472j),(-0.08964310302173625+0.052925622470782176j),(-0.31697793287159476+0.6842935871669839j),(0.4086196848349808-0.04419391096036096j),(0.10481159156294219-0.2633024739969458j),(0.022317337067920696-0.057675520803550775j)
90,(-0.4048562276470997+0j),(0.12097068394571536+0.0321114162520284j),(-0.07560247533655894-0.13470208520974136j),(-0.002369733134324164+0.16379657189876703j),(0.05783504192935654-0.04746446154356272j),(-0.47499364465746535+0.5880546276766746j),(-0.2442696048477935+0.4963413066886054j),(0.4087752789712126-0.039480666170438876j),(-0.011735485409539427-0.23860084949585736j),(-0.023381291614366976+0.1562432066308301j)
91,(-0.20459998284837955+0j),(0.02987807327253171+0.10075091089310918j),(0.05433388337440924-0.07493867350574872j),(0.09451034778108094-0.22658591834020242j),(-0.3741173230479957-0.21759594370768703j),(-0.07552981459863216+0.4755694563709788j),(-0.2205236981844981+0.2709445396553218j),(-0.02276637626493628-0.027901635660519605j),(-0.11281439788348631-0.13891720722083659j),(-0.013082997974629463-0.1918731948028103j)
92,(-0.37845144386295904+0j),(0.06856616713697732-0.052810720968523295j),(-0.012874441292560608-0.03981692490994912j),(-0.07226801333702321-0.11092175063554266j),(-0.054284321774733274-0.11452051227787369j),(-0.2534059015165486+1.0633467641471896j),(0.004240601992415091-0.1925570507209783j),(0.0873044496404896+0.17939512673887711j),(0.020990300261044162+0.045207858849060416j),(0.01722786225622827-0.042845065134593914j)
93,(-0.3846726254498468+0j),(-0.06169882536017063-0.05822928377250378j),(0.08333254924857779+0.0393082832891624j),(-0.10902597528823522-0.046626782098820985j),(0.3817504357773682-0.2306687222954981j),(0.49880460326026904+0.5298199541175614j),(-0.2163494538260426-0.33745213647238714j),(0.06950808105711682-0.043830206251839934j),(-0.13416876122002375-0.022502007206334877j),(-0.07351886505916679+0.05184522959121568j)
94,(0.17648020922965915+0j),(-0.020356562027902862-0.10129022606510213j),(-0.015671832716568523-0.06889358278132007j),(-0.01263809813850317-0.13422294070064744j),(0.4290045743783792+0.30652991483615627j),(0.7259679348675234+0.27117640633995643j),(-0.0018261244453380843-0.20063887740315345j),(0.09559803164826583-0.1545692940796544j),(0.004830732263100563-0.1442907837477776j),(0.004524587627022847-0.0469974538103798j)
95,(-0.16555495288809044+0j),(0.028740860909159574-0.11980867051737647j),(0.10938626791137027+0.05160026178521874j),(-0.09676948869490956+0.08490691683289239j),(-0.37894509771253326+0.09144355899359556j),(0.2523009112626694-0.3492134452345257j),(-0.18129146445977423+0.28718236759331023j),(0.24603104193518743-0.07383780701637659j),(0.029409808275077276-0.07784257645567051j),(-0.1146211211039989+0.03604057426495104j)
96,(-0.015100543510040032+0j),(0.08705480055005256-0.08636517367717945j),(0.11248947798096323+0.024287808128094203j),(0.14265445060036236+0.012727192348011958j),(-0.20098050838949127+0.42036268838174395j),(0.6407461887154047-0.23043420250352548j),(0.25999461404404844+0.08582029062914168j),(-0.221039506935708-0.0784952393562645j),(-0.08400648730919157+0.036258745397955525j),(0.010619770121989017+0.08980022051711636j)
97,(0.23828555653319483+0j),(0.08184725454735266+0.02161297103946401j),(-0.12870663344661756-0.05272023371052543j),(-0.2156860830881871+0.008860784836345968j),(0.06345306097741946+0.377298599106093j),(-0.0426971652052931-0.3775047431374532j),(-0.377286363566392-0.22345957779418948j),(0.08230099958168935-0.0875967374425042j),(-0.06907238559738182+0.18669854555010387j),(0.13693937545607518+0.04742528784533655j)
98,(0.20116873303606994+0j),(-0.07725653896652353+0.0981892650112497j),(-0.0568474961424668+0.04979298962145027j),(0.26168644971830196-0.16313853770777711j),(-0.019303782188510386+0.335596953541595j),(-0.46486514610914953-0.9449325053172812j),(-0.45040614619706354-0.23095168331128046j),(0.0456707035095691-0.15325053707730757j),(0.22288357855409438+0.041468676057927284j),(0.03412304026678271-0.03775547451354576j)
99,(-0.22857961793055492+0j),(-0.12153245269435524-0.0379422307488842j),(0.055251679716299754+0.08323989797383548j),(-0.017006273940050512-0.18328540006333457j),(0.08535242907512401+0.18196355587140417j),(-0.6990163834554527-0.6829142719626542j),(-0.11462953325391528-0.035022811675927225j),(-0.2983866204492443+0.07465121832199162j),(-0.032875340038555766-0.00710104465271029j),(-0.05788864300097199+0.03466080678453237j)
100,(0.3162015978915004+0j),(0.05822252099212702-0.009088884672210092j),(-0.13524785292445546-0.02996986904711817j),(0.002202053894875544+0.24478948325137898j),(-0.3736165208696561+0.21773915843696873j),(-1.0561940459737804-0.27885410127981536j),(0.09684155997496662+0.18195048165328392j),(0.059826450558395555+0.07002371843958773j),(-0.1007937678446246-0.01177517864061358j),(-0.05088887916235944-0.010519859987610417j)
101,(0.15377953270378492+0j),(0.07547766245786357+0.062378206523267456j),(0.046227420574448744-0.13824465558091492j),(0.10997303392740908-0.007886219535563295j),(0.162470622085524+0.4646082577224635j),(-0.2630568116892997+0.014841152647945464j),(0.09591475730955974+0.33337186784361084j),(0.1563340381256663+0.155039788879983j),(-0.02004089520919043+0.032827325215001035j),(0.06913468069144896-0.028630941919852756j)
102,(-0.348313507991451+0j),(0.0661321808974584+0.0700011321827966j),(-0.11320102088715106-0.023931302857132943j),(-0.14386656791571678+0.0647308623070777j),(0.1617135402463762-0.07336332263376111j),(-0.4286544914592793+0.24221200531001097j),(0.02542874854141961+0.08278629838075759j),(-0.102768235918339+0.11291615354148772j),(-0.0982703398964884+0.035653431591262746j),(-0.011853303766679132+0.05417400785383084j)
103,(-0.14374545789799828+0j),(-0.023531195982244443-0.08121997724011434j),(-0.0045860246209349816-0.19520172468710298j),(-0.20094793507440553+0.13096777284452224j),(-0.08119574421055985-0.03227558639950412j),(-0.7135668283621976+0.48432728014374377j),(0.3063651794221791-0.29363792331402033j),(0.11690309226079104+0.029624727696634892j),(0.012598538330955542-0.08210139346707329j),(0.1065142648381141-0.0252658299457309j)
104,(-0.008836447245368362+0j),(0.04334966663725711-0.05373015232092j),(0.07838075449033041-0.13244879058283215j),(-0.07569323627535507+0.03401158674624215j),(0.02631141797700868-0.10620721728684804j),(-0.6590518193472995+0.2122545672276471j),(0.44924629625186374+0.012356210302066864j),(-0.007820255429386198-0.10525005511380794j),(0.01857653673413815+0.19567340263512553j),(0.021863825445678282+0.0633331822862525j)
105,(0.07558521152015674+0j),(0.04678921136090455-0.08954355929280462j),(-0.0648887688498906-0.18240726677686186j),(-0.10459590136281133+0.1269955515730446j),(0.29989235938168063-0.09737643685194089j),(-0.12318886786861065+0.5671992644898727j),(0.004982000264759395+0.3384978140626117j),(0.018278825610411623-0.21558828588075094j),(-0.0652891080558576-0.024911011434122596j),(-0.07633415203187895+0.10693025803854762j)
106,(0.0934102759873674+0j),(0.09099031881228042-0.1145041946632086j),(0.18840417681491867+0.06846502640834283j),(-0.1539110218065184+0.037202616718227444j),(-0.030527047936768425-0.24083801996519574j),(-0.43990304740176944+0.7942316589917047j),(-0.13758986255776012+0.22008085240017505j),(0.14189946430971845-0.06849698896497877j),(0.02008492169141303-0.030136007569135804j),(-0.0020497858234304594+0.0049274440306337165j)
107,(0.0776510301992216+0j),(0.15163417091076722-0.15013486315226524j),(-0.08302270013051394+0.04351649888052372j),(0.009692615699791985-0.1735730383454857j),(-0.2318143381066186-0.20174708631856947j),(-0.06475157330518853+0.7848199536654559j),(0.008777057848210645+0.11831688811800173j),(0.1263919979803838+0.18798882710819342j),(-0.049669939042091674-0.017466330062347497j),(0.06567751386600208+0.10023901006624839j)
