,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
435,(-0.1695185770136341+0j),(0.005454195576278173-0.03280511477951796j),(0.10524721399980892+0.112962985717067j),(-0.24881478400274798-0.002419523957315345j),(0.334568970289221+0.3655147319598442j),(0.22754128103077567+0.04374723779929408j),(-0.009277044176368834-0.061350969179430476j),(0.060464845408993106+0.10231172617671211j)
436,(0.13387231168986233+0j),(0.15076531579466815-0.059197567470440714j),(-0.11623958545120658-0.08642036082688542j),(-0.2001638513894467-0.10992524495637364j),(0.16894666100038613+0.7177403002707375j),(0.42768152057285913-0.11544184811788423j),(0.0260797208494497+0.10598935078571566j),(0.05170196345798515-0.01758340836208545j)
437,(-0.20805572487855395+0j),(0.05148474389352081+0.16078173769566956j),(0.16368215155875185+0.13904364988174173j),(0.1363922080218189+0.11075888959434232j),(0.09100648720011068+0.3662455531943951j),(0.4295229872246255-0.025267985243771367j),(-0.13680905608791039+0.10474822645529172j),(0.04476122123987639+0.03539332442678515j)
438,(0.10543579927135399+0j),(-0.08554689988429796-0.11387122308530277j),(0.16722066074130898-0.002794924683371898j),(-0.21412070747274192+0.13062164031541718j),(-0.3017980059095325+0.5363701871066658j),(0.37963829597765286+0.4161805921065934j),(-0.05545106777337709-0.008230177720266636j),(-0.058255469274730014-0.07070789015675617j)
439,(0.21093623193119287+0j),(-0.026882040358915206+0.026430926059679477j),(0.17205794616128073+0.21284370148589807j),(-0.20013852850828226+0.10693766164133375j),(0.14561736323546243+0.2678901180748711j),(0.4819892706893063+0.48829126884932217j),(-0.17734586213645734-0.16329312587092548j),(0.06628245210982467+0.08510254293231204j)
440,(0.1969322257778705+0j),(0.044232115294190744-0.15605618599604262j),(0.1334810481446548+0.3242340587557663j),(-0.0446721131153002+0.1615922229944076j),(0.5119179397523308+0.4036188485218275j),(0.2855755781146047+0.3609119862395234j),(-0.23990578164132095-0.1549414665706674j),(0.1534692329520785+0.030233006683012223j)
441,(0.009711623012253007+0j),(-0.06893191008073538-0.015436498367307004j),(0.20993943908824828-0.06824023510362628j),(-0.13660871437786512+0.2979288099324583j),(0.800214504941409+0.2533703956894755j),(0.10572397959708364+0.08212313099347851j),(-0.23624699795410775-0.26265721307662476j),(-0.06968661219827359-0.02016775111483371j)
442,(-0.018379212798330324+0j),(-0.14016876325999786+0.06787033567936093j),(0.19551927947210604-0.11738201890339695j),(0.04996784889531336+0.24703286809117636j),(0.8877141600021047+0.064312244566503j),(-0.10722644574755946+0.12101403805895337j),(-0.19830013924122714-0.10337441282140453j),(-0.06858740345288045+0.037413851571122425j)
443,(-0.170069889839634+0j),(-0.0713397101278691-0.051445936870980966j),(0.2443568339139873-0.23999556317647344j),(-0.09065959366163694+0.08525396140690922j),(0.8159627891049616+0.29132313632556617j),(-0.14597905171261158-0.15059088388113198j),(-0.027853117939546562-0.14540867050558892j),(-0.023845435285880824-0.001541862768018168j)
444,(-0.2772036915380842+0j),(-0.06314418980905559-0.13334865043613375j),(0.19423390175056626-0.26381529797459774j),(-0.08373073481421706-0.10801741424509072j),(0.8959183817186807+0.11650839522485727j),(-0.08232830915913975-0.1767304009675215j),(0.056231517230514484-0.08146598641368202j),(0.0059955358066167905-0.02630079461570884j)
445,(0.4146289480902995+0j),(0.07614113001680506-0.03735915547118315j),(0.11508636709837315+0.0910900848623536j),(0.06604280957692835+0.05643723009413881j),(0.4221672347229031-0.38870560797209264j),(0.13637783751194416+0.15035285687699768j),(-0.1391392853797004-0.14848794544606392j),(0.1329845145197601+0.034100596226190924j)
446,(-0.20866335697551042+0j),(0.08506543241217192+0.057432900878658315j),(0.21886934796716714+0.005317268926802125j),(0.33737777929453894-0.13888959781964388j),(0.31931538294262707-0.469330850706732j),(0.2689726968358401+0.22161060123754378j),(-0.15476245327246632-0.26467510903103825j),(0.039363998054092686-0.007581023204677861j)
447,(-0.31550358861256167+0j),(-0.023034731807256112-0.0740752813086033j),(0.04659760589573959+0.15744388766060186j),(0.2716662144789389-0.04180630938775376j),(0.5291880247948587-0.47670820562853117j),(0.2650108812204119+0.12379838188104464j),(-0.021805165869086818-0.07470432752814059j),(0.023710988536517895-0.07665068765384425j)
448,(0.14464424581569724+0j),(-0.10571023271463251-0.008004461735276275j),(0.08117854889501674-0.09764589803654458j),(0.1144369915773386-0.017836410821114673j),(0.6005873105221302-0.5926429361413188j),(0.2143615604334389+0.1793687598556477j),(0.1619028823690459+0.003827297365950156j),(-0.01778235688283003+0.00741724466904263j)
449,(-0.13801530294772632+0j),(-0.04886408796842884+0.0044362911620277196j),(0.06876155929695298+0.002587242039488513j),(0.20713277645298142-0.2779410524788063j),(0.08319540773889278-0.7133467382072393j),(0.2781299225042507+0.19055849557252066j),(0.14973555223625623-0.13328283257533768j),(-0.09084779050026011+0.03606585370503565j)
450,(-0.2763064087348836+0j),(0.03567583953650375+0.05605482319297257j),(-0.02267112796189207-0.14454270086962273j),(0.008514282588700905-0.10303654135703062j),(-0.008340699736844898-0.5669877423223524j),(0.45372157506574323+0.2538190193158083j),(0.09000727468185747-0.30096379326219536j),(0.034960042794079355-0.03820400876283181j)
451,(-0.12050366175177987+0j),(0.1707129996792104-0.06320067769834276j),(-0.19981277970164252-0.06161869684886062j),(-0.15386573599202835-0.13471785480416937j),(0.2337021873178865-0.15317078594108247j),(0.4827083983174634+0.23285999159286647j),(0.00568583589612659-0.12744601392277297j),(-0.09580684604971043-0.03507792211785828j)
452,(0.27761888575932464+0j),(-0.01922413316360368+0.1383266399991256j),(-0.1345932419965055+0.21862049801886557j),(-0.014208265537455717-0.05805267281305297j),(-0.2593678523868022-0.41061146511471885j),(0.6711842285660966-0.06679073839057151j),(0.0032058286474981046-0.24847264118793902j),(0.04463493108196289-0.07588769472772067j)
453,(0.03185342633478244+0j),(0.0514106546076463-0.00825859051708573j),(-0.03702900751271831+0.16036050114905762j),(0.04466803550136786+0.1863300914842234j),(0.24004406950522922-0.8944896383163795j),(0.16626532519229725-0.08246659586074442j),(0.0975120059295449-0.218907500972787j),(-0.14445644210990755-0.1048935348241453j)
454,(-0.03602696925520863+0j),(-0.05521847428053339+0.07691060260185287j),(0.022603186376159948+0.09257207730434543j),(0.08712664126671249-0.002171092531188676j),(0.4120942277442081-0.6982182687649204j),(0.2864116710667074+0.2205421556391466j),(-0.2723150899503901+0.19995681893839595j),(0.14437800616017094+0.04534806283676433j)
455,(0.0791638557073776+0j),(-0.0642947026470006-0.036069756638164016j),(0.015268875949357358+0.1012885992198925j),(-0.17413402816099946-0.03284982214343847j),(0.7761989174632051-0.0872328094602009j),(-0.06869147276313117+0.11259096598748033j),(-0.13031840605777456+0.008261781152664557j),(0.0008823639449430373+0.055358944412727505j)
456,(0.14225600256489784+0j),(-0.11658122006631379-0.022401124810963857j),(0.05938206683752919+0.15657757433454883j),(-0.08975158933127422+0.08640420139457561j),(0.6342920195848915-0.7436990486580576j),(0.05210642938833496-0.1296147405593878j),(0.02562782087897085+0.13593828597351207j),(0.05629923048989702-0.03594702195273657j)
457,(-0.09615525697092472+0j),(-0.10072146291515217+0.05997815855746667j),(0.05142313294520762+0.15910888150778393j),(-0.2291929241150879-0.03772139023769469j),(0.5335108836744596-0.8708546313502205j),(0.13775643738561313-0.046827836332096126j),(0.06120962275807118+0.2077890371009268j),(0.10897860149258748-0.06728905058473601j)
458,(-0.24264199535289405+0j),(-0.18825761551743095-0.04363284604071027j),(-0.03509454512453193+0.15677586384212472j),(-0.10746864100573242+0.09140373663196637j),(0.11423198640136184-1.2234383669148596j),(-0.04196000007760117+0.05517502594771728j),(-0.0963319395418535+0.07405093028638382j),(-0.0390202930914635+0.024518026604385817j)
459,(0.2896917080024711+0j),(-0.05268222563589432-0.16546510713697918j),(-0.18679459397048206+0.08647548995140876j),(-0.2793916908340864+0.3075380557230717j),(-0.04245461079369811-0.7729360886177283j),(-0.005571333270518307+0.014264899601715189j),(-0.0475234106309909+0.03843067395809614j),(-0.06512503253452637+0.11012182976374518j)
460,(0.16618668416886687+0j),(0.128587616606967-0.023775895773162498j),(-0.08632928650118459-0.0024729074812719354j),(-0.19896866679205924+0.3872568853602387j),(-0.5121835314936334-0.790826277572276j),(-0.14400221469398622-0.2638502259224442j),(0.01075592102093851+0.3127577722304391j),(-0.033086499552816145+0.02429070058160332j)
461,(-0.01722523728286357+0j),(0.14310076599759827+0.029777276095213336j),(0.028254151092565433-0.041046611619564355j),(-0.0690504549998203+0.09169404887809751j),(-0.5906739267661179-0.5022089884010036j),(0.07857137794758808-0.22958193426516388j),(0.0584321608503544+0.3434919114596746j),(-0.10687538931699556+0.0658370398615616j)
462,(-0.2953053306913136+0j),(0.06511410826588027+0.006038536582876383j),(0.1325085290302313-0.08940502791758988j),(-0.17303486385444003-0.11079364275311084j),(-0.48972091084686875+0.2731219549122904j),(0.2914615725983901-0.11837535396677958j),(-0.07556220032255957+0.16871217675374248j),(0.04847145720503068-0.07725573786314402j)
463,(0.08190868082387864+0j),(0.025503900911036+0.07023260546623666j),(-0.049412373212826564-0.04962371503632866j),(-0.08985781399725379-0.24148858088225209j),(0.0050194775636835266+0.48060939304016165j),(0.2979397252569939-0.06213845651077713j),(-0.2549471683179493+0.016117697813751677j),(0.052508093395590066-0.04548090984715928j)
464,(-0.03441352893766478+0j),(0.13245110101859298+0.11947056175482781j),(0.029567930425877943-0.11438875970739365j),(0.2048779723616333-0.4244931369259448j),(0.28283845339226776+0.7967413476901408j),(-0.017709973814495295+0.003403429030432387j),(-0.10566361160861727-0.016584269545993652j),(-0.0490870995395028-0.10920809049397337j)
465,(-0.4589961056402818+0j),(0.09352848642855605-0.08065868802130467j),(-0.017417456023475747-0.05413415118275009j),(0.10257380777599237-0.09105760994868575j),(0.39112886826759896+0.8480468606387791j),(0.0014481541446860827+0.08508778374898747j),(-0.05119232597018133-0.005854397990560978j),(-0.009564162075281107+0.07710712835960051j)
466,(0.24964163372799844+0j),(-0.04311262701290383+0.03020293916472582j),(0.03737029611860696-0.07743482912349213j),(0.27503221799428546-0.10807932698759126j),(0.21068209384237455+0.4759074416761261j),(-0.2038099315006043-0.11547096111477509j),(-0.1805414990412482-0.11361357043185327j),(-0.04275569213337261+0.02300653036321302j)
467,(-0.11749706709629959+0j),(-0.04045303638547021+0.059375411107364114j),(0.1696072040686823-0.012971382384902662j),(0.2800430361693014-0.17611040379053247j),(0.46951638380873234+0.4333229920558993j),(-0.19052768287674954-0.20550678330181468j),(-0.17203242338471567-0.031242052001571124j),(0.028680126836415763+0.05496343499741743j)
468,(0.4700893185594068+0j),(0.06044018058747513+0.11631500913486219j),(0.08716337719157011-0.18685907114680678j),(0.20233703058932442+0.04262623674998248j),(0.3697474818970651+0.34240501609908053j),(-0.20088781498703012-0.21224680247337133j),(-0.1464435957852068+0.07731012876398267j),(0.055666084077360393+0.03469735502229239j)
469,(0.2560522197667823+0j),(0.035726505493033425+0.03508821821206611j),(0.06064639145689291-0.05023717225871371j),(0.14263893952451218-0.09979561360511897j),(0.431661195049427+0.4615186006927908j),(0.08019128499359578-0.2100873594914423j),(-0.16806077922279059-0.13861820545320427j),(-0.030717619102521382-0.007692596307946834j)
470,(-0.08563246033520613+0j),(-0.01952752952296766-0.13195463942084462j),(0.15943060505497794-0.018485045016866757j),(0.2100700975785861-0.009137148437689688j),(0.005513695990587195+0.35417746146171j),(0.25265256775094613+0.03728654961084428j),(-0.1450989898439852-0.004684582413840892j),(-0.17812237637057818-0.03995019707582256j)
471,(-0.002962446059311962+0j),(-0.014645563695408224-0.04704389204034866j),(0.009538537653254625-0.03332710930260331j),(0.1645209352643978+0.007768809991687723j),(0.49318550299958785+0.38883468943520794j),(0.34711998277415435+0.4020742730091977j),(0.0672986755887113+0.037031670058238736j),(0.059721120545928014+0.06935054499677838j)
472,(-0.5165454223323901+0j),(0.035269074712526605-0.002117904406862041j),(0.0578974523512383-0.008549232546029004j),(0.1734387957670357-0.053071492000253795j),(-0.12719632973972853-0.04226166399989825j),(0.023395075174012226+0.37481773529382617j),(-0.019327544371361888+0.07105080072741429j),(0.14187116253267706-0.00011818075343947299j)
473,(0.012626782931655534+0j),(-0.10078443419736802-0.027629291933073136j),(-0.09261986024014089+0.23529039669886465j),(-0.11000062572326569-0.020771974192377807j),(0.08247365266666969+0.008988281237771095j),(-0.10438181058485876+0.49440381367791597j),(-0.3247687597393436+0.07390766535456737j),(0.017202385518654426-0.06273250610507444j)
474,(-0.31610416307848177+0j),(0.053996344447393874+0.04907231313169326j),(0.18300227485381426+0.20461864766252108j),(0.18672266898278644+0.2425581071031453j),(0.4600147948932678-0.6430988480882908j),(-0.038079135270328995+0.3738621617129497j),(-0.17924466485216398+0.00515699077656095j),(0.016434698287916796-0.0630370299451965j)
475,(-0.09660408058023592+0j),(0.07855455214037757-0.021494628427796876j),(0.16557348263177005+0.04247630353264445j),(0.40617450325932564+0.07904292746052151j),(-0.1918422096442304-0.33549850054970376j),(-0.23936844505067756+0.4531617008359874j),(-0.10629449595456288+0.052515086398511546j),(0.1174495174855885+0.11767647611507816j)
476,(-0.24339855742960786+0j),(0.06673122336731563-0.013905180033429818j),(0.048614914673760716+0.21002789977116976j),(0.3144471064661107-0.04623901862823326j),(-0.2905014152130515-0.12117087634712084j),(-0.14005955208518578+0.10052137249273715j),(-0.2838290394712373-0.09637887428448708j),(-0.026153652016475567+0.19749553669327607j)
477,(0.15631103581275463+0j),(-0.12952128068390337-0.01016297637534316j),(-0.05012646644588294+0.24182974640374455j),(0.0038996946929017243+0.2301260777898378j),(0.15370319381058947-0.19348076519622281j),(-0.11588353772126148+0.283972195428132j),(-0.4050213486542329-0.06359470787420278j),(-0.12034261697058991-0.054799802800749614j)
478,(0.40172307258084217+0j),(-0.10174191198021734+0.006764108496993725j),(0.12205413778153949+0.2115142476209803j),(-0.031037657188146772-0.20804498262326337j),(0.052655479655782295-0.08402045421888572j),(-0.26172476940164235+0.27550361086565894j),(-0.28233316720108514-0.0377452131352283j),(-0.02622042351824133-0.00953178378159274j)
479,(0.13151636031827416+0j),(-0.04505312366600231-0.13363866765427893j),(0.26252415488653463-0.02589234597867711j),(0.26162139835887394-0.30145763831452804j),(0.5848633872357616+0.20212526794093022j),(-0.6192148290238133-0.05532828782315243j),(-0.16642493716037535+0.06692146063779893j),(-0.08273031451280943-0.2056623039222085j)
480,(0.08374805516374467+0j),(0.033457714135592245-0.042514477139920445j),(0.19373194426179166-0.10335294519963908j),(0.2618716649471293-0.09215359919356789j),(0.5984211250582929+0.22492168261835438j),(-0.6358611144137891-0.02169872708841237j),(0.23199285817652787-0.10301393871881659j),(0.08884101544253009-0.03668099831417804j)
481,(-0.11236378748656173+0j),(0.026599405447215126+0.06717203853181983j),(0.06938048156823173-0.17445831039243834j),(0.08438786055707222-0.04983999604396536j),(0.33291771144133997+0.24024739957747462j),(-0.4879112821329724+0.01882024353134834j),(0.2377939143465433+0.3483738086506373j),(0.09747140849406782-0.027716365835447062j)
482,(0.41118069715974204+0j),(0.15581908268561329-0.02646453037621696j),(0.12379408375675366-0.18075913754189976j),(-0.03770713583115995-0.030463615358542438j),(0.7947114093472207+0.010377571677115116j),(-0.2519557935766149+0.04424699080749975j),(-0.06901413435779699-0.04836889946205035j),(-0.06608767157846024+0.04482293108834387j)
483,(0.3304434619297365+0j),(0.05464996367509927+0.08398582713414648j),(-0.005724801708533362+0.09006774933796438j),(-0.11163744740436791-0.2692079687424268j),(0.9319325809584167-0.13282388857201832j),(-0.09360832660809967+0.045230473160924434j),(0.031220792541423563-0.2445768533387533j),(-0.13333200948219878+0.015768110230290035j)
484,(0.424573278395667+0j),(-0.020907712371006068+0.06862241904864651j),(-0.009750786323190376+0.06042909060878751j),(-0.08541243951771235-0.15925606888598545j),(0.5362950894187724-0.23751475612966835j),(-0.026389177399334295-0.16883840645282824j),(0.10901373677083727+0.02376428477125518j),(-0.04678047641968981+0.03850843930764766j)
485,(-0.19545412973863774+0j),(-0.12850820743258778+0.06320092593460697j),(-0.045498569265733764+0.06460490016316339j),(-0.05831246754598611-0.2527177644728422j),(0.4502617053214878+0.03412364559335268j),(0.09621799838680331+0.030997219109959118j),(0.09706671093033635+0.005152584884085052j),(-0.0009600134363520751+0.05486693098366074j)
486,(-0.046226502756182536+0j),(0.061427687903848505-0.010329139653717886j),(0.14573897571606403+0.21357123109554857j),(-0.052315063610432366-0.28470077422777845j),(0.145884026877186-0.46877210910230804j),(0.16857991837137976+0.10950311697145537j),(0.13880515874482613+0.056724729993174905j),(0.14440415185898903-0.042985379107492665j)
487,(-0.024446928515047373+0j),(0.09823582383202631-0.07492325402907553j),(0.1079581325896389+0.09891728694975918j),(-0.015394145541849164+0.059142596500017616j),(-0.3535901468072437-0.6683237868484557j),(-0.07845013569429633+0.2347568353454059j),(0.1602222603460125+0.06799251312600858j),(-0.017243412182150544+0.11885800200452555j)
488,(-0.10854750277620479+0j),(0.11385894752861786-0.0786814991136353j),(-0.03470974432806108+0.06912479170205786j),(0.25416553470270137+0.044988763564512445j),(-0.6904935656241078-0.5071612209613832j),(0.07706764840883423+0.2118175691424115j),(0.04455434221938619-0.1200994118067233j),(-0.10369894298734515+0.07610842790228962j)
489,(-0.3251930215877207+0j),(-0.012671739887311538-0.1639164848644303j),(-0.37744737037043874+0.04539170641003433j),(0.45842096865789006+0.024100816857220375j),(-0.30801855614035667-0.7738733804380898j),(0.08282969852435312+0.16382345959586314j),(0.07588810165457231+0.07078881571798097j),(0.01956941587576769+0.05576982551858487j)
490,(-0.02681385579746137+0j),(0.013215018550790023-0.16241552949864485j),(-0.242296554344691+0.07125328807644889j),(0.5593187387456012-0.12432272658504417j),(0.3458318781898805-0.2327175834518475j),(0.2221071441389153+0.015020838727883668j),(0.013317388774535248-0.15217884677763266j),(-0.006055707448809251-0.04903360076435495j)
491,(0.015163289265175628+0j),(-0.03217745862189903-0.0330363533967027j),(0.1946542326477846+0.12474313798754016j),(0.3089956809619304-0.36059997711872666j),(0.5867483262685261-0.015281840777277823j),(0.2320629664270984-0.18243348193416747j),(0.08302975861177928-0.29357810089544734j),(0.12608534730454024+0.09803051473576008j)
492,(-0.1011940343372162+0j),(-0.04520987106360991-0.0984897599279877j),(0.08538596489038747+0.31329214794085736j),(0.17138426155349232+0.010965948587379454j),(0.38262805657009713-0.17595399200432155j),(0.10651704683962918+0.3843364290769142j),(0.1142507445432158-0.02528538376650798j),(-0.05145503634511621+0.07282825370564842j)
493,(0.10222142030038112+0j),(0.027074050798732544-0.053059013962148384j),(0.12057338390574054+0.09709081165448098j),(0.42594450406512374+0.09142070268209743j),(0.6036149415875611-0.6438966336354096j),(0.11396460329031745+0.4071898664202222j),(-0.0023621096689999954+0.024778952017206254j),(0.06466175107727748+0.03372012065169416j)
494,(-0.13978324753297156+0j),(0.04207604243931785-0.08747982971530018j),(-0.04951824497863695+0.12302904601869946j),(0.18444592697366952-0.15059130747607086j),(0.995244233628969-0.48793586866552263j),(0.24531720690060266+0.07198910418949163j),(-0.06070821558769309-0.364083249367424j),(-0.12539749894529872-0.11374200980651619j)
495,(0.27698943275106125+0j),(0.13362455578545018-0.0015632267899610003j),(-0.1918205810750565+0.06456633167875263j),(0.3065414015180319+0.10441509654400054j),(0.5597331786337711-0.7256788466292805j),(0.05469644940874014-0.015287940514502524j),(-0.12639285413728674-0.09252168839855557j),(-0.0034622896382883093-0.1429901853273868j)
496,(0.39037881052257856+0j),(0.009313552277865317-0.03680115272150824j),(-0.20146080071285183+0.05149246329195803j),(0.23017926398490385+0.09539487200372963j),(0.3603452703362372-0.4762958540962641j),(0.06950593230754624+0.3481929295174982j),(-0.2975906616753859-0.08248576496376375j),(-0.07738333663300907-0.0031950803471581385j)
497,(-0.14946573425635468+0j),(-0.08914778531932016-0.019953974632704152j),(0.021668181679158034+0.12180013857721483j),(0.12169495536138894-0.47948339199108425j),(0.3503244113085592-0.8672056641251924j),(-0.12642530754064618+0.19290082512520973j),(-0.09020635921800532-0.01880238013059879j),(-0.030481175937318722-0.14126785636992178j)
498,(-0.10490090401574094+0j),(-0.016666328737607636-0.10767361895161459j),(0.08033208617828215-0.05152805096126961j),(0.21280734932906306-0.34484136153743605j),(0.09960573221437641-0.6221238167692197j),(-0.041031540335589395+0.2506373640982889j),(-0.010359375765318882-0.027964843466615034j),(-0.2230601691566622-0.10013378832367308j)
499,(0.4206069211259915+0j),(0.04119709233298907-0.10914162182202847j),(-0.07195116229784773-0.029793593530260065j),(-0.24142936441969193-0.2773387904789072j),(-0.28301366282071094-0.46501817300320064j),(-0.23267305731533316+0.14713864076341918j),(0.13417805829246718-0.27272749604873997j),(-0.058870755370435957+0.02197147734728047j)
