,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
261,(0.14528122664019594+0j),(0.15986528806054867+0.10239470449450278j),(0.1569631830666362-0.14344024989688242j),(-0.05836178017212429-0.06031864811284178j),(0.5100872056972678-0.35383524535401856j),(-0.15947587771756155-0.5460526661134132j),(0.41667843198523563-0.08861708214313405j),(-0.07638799366491247+0.03646013379947494j)
262,(0.4553853606551352+0j),(0.16649358721336055+0.049835171423209715j),(-0.01975507363818879+0.006413555921177788j),(0.18499429503086612-0.3392957676806638j),(-0.3144342395382512+1.0686181381670832j),(0.002174544664359873+0.23300882980707927j),(0.11845057632975153-0.038306494709627006j),(0.02590793556349938-0.009284149596334904j)
263,(-0.20366166281484432+0j),(-0.07533286705558187+0.0746955921470275j),(0.0022871264830152255-0.02240718244812246j),(0.2840430385442038-0.4621315847621444j),(0.7674879385073687+0.2381265703801309j),(-0.27818145821978607+0.08049300280822481j),(-0.2058479235906105-0.07203127301331058j),(-0.08570973063097095+0.0483896123905859j)
264,(-0.26362761064635687+0j),(0.039676909583728145-0.1317550673559516j),(-0.05852797494763932-0.08624861794226335j),(-0.4461992047919371+0.1296195881851582j),(0.637726202304716-0.446522584062728j),(0.10999171251455056+0.08068068560873408j),(-0.030842358253375148+0.005100270697203008j),(0.061045056806838506-0.044604927940836245j)
265,(0.05982242745108804+0j),(-0.15256179147797+0.03671155327288374j),(0.02864773861918763+0.16070513280672208j),(-0.4132367388031398+0.2973535350197053j),(-0.007342795581924379+0.6324553053876207j),(0.1661185869308371-0.1394629254786588j),(-0.07672568591557179+0.3451429924518195j),(-0.12516053846848382+0.09712583488029758j)
266,(0.33527131210674815+0j),(-0.10967454674359484+0.025385887166143727j),(0.045555642655382325-0.12293949368721192j),(-0.13667301235153803-0.12984245015561172j),(-0.509049698238478+0.3162808016373293j),(0.13612894989433375-0.11680445989625224j),(0.08057062713835556+0.09655590927947665j),(0.07549483112709635-0.06897204542939035j)
267,(-0.010183812993581953+0j),(-0.20726211203853234+0.009859692318670663j),(0.12986586808585024+0.05106005525082738j),(-0.10091689900453903-0.42335969805009055j),(0.4801386159250923+0.345157238729268j),(-0.2712007711795047+0.23539207921019206j),(-0.02560799166405745-0.07674717936326785j),(-0.045563130714831326-0.1694953384240182j)
268,(-0.013943706827327068+0j),(0.02093329212640761+0.09640012152445201j),(0.21489206052730284+0.02409992100817772j),(0.0730551887747206+0.05586062837319397j),(0.1579051800771073-0.4474799283989299j),(0.1726364830612311+0.2106370841333653j),(-0.029121505606759714-0.08462562215285355j),(-0.031582437604215544-0.08200028470613595j)
269,(-0.20697632046832748+0j),(0.08944333624473495+0.058542471149303395j),(0.08670819799832682+0.010672981826788674j),(-0.06486843260116655+0.34851551373797646j),(-0.48172477589341234-0.6028023182086848j),(-0.3735159808731819+0.02544186221573224j),(0.040123953151823905+0.1558361133418246j),(-0.017151422166179306+0.04956664185099485j)
270,(0.09879900698279498+0j),(-0.03793744794348953+0.05782694999262714j),(-0.006586155247408326+0.3888297732962448j),(-0.2640144876821072-0.10558991097714845j),(-0.7028632205291956-0.24234379436567358j),(-0.12911475380919332+0.1593568557354219j),(0.02919475678958521-0.0008249354678680765j),(0.1265376005704888+0.0015716033996195922j)
271,(-0.11986056614849033+0j),(-0.10999096119672973+0.019010439047249344j),(0.13299142054756546-0.011694451205530714j),(0.061917763494858606-0.12458487644420974j),(0.4087052114622974+0.20133655611039275j),(-0.1169288598817893-0.2830448275751921j),(0.10947154216815012+0.22993895220073857j),(0.05676338178529772-0.10656010276830377j)
272,(0.03922714841403935+0j),(0.11124959173160655-0.0583526242768375j),(0.003049420094674897-0.0481373557689295j),(0.31214786848734033-0.12881602655792254j),(0.2327472244983269+0.37123779138154467j),(0.5649942426127845-0.4420880926509307j),(0.10645805389304738+0.24439886011053255j),(-0.14212724724688913-0.13422317483883683j)
273,(-0.5045721387103534+0j),(0.028232358592654334-0.016199005835918684j),(0.18750475054844004-0.08072047008529515j),(0.12321367194496095-0.029056143249815702j),(-0.43257526693773923+0.17444579286024803j),(-0.25718188734448344+0.319093361271641j),(-0.11955492140962534-0.1635829366226931j),(0.08860023293718608-0.1550108392275604j)
274,(-0.159517293123826+0j),(0.06925941621616694-0.05310542158531544j),(-0.15004325325984272+0.09594908868364317j),(0.09215160950235751-0.1829971851123108j),(-0.6338336723413274+0.8838720412217148j),(-0.16116682331812193+0.17604091773498756j),(0.05215614931066987-0.05031386463065887j),(0.056213995607330085+0.03627629866580781j)
275,(0.08681097850344222+0j),(-0.03668310718864455+0.03926831849866353j),(0.13502383794861544-0.010444247390142679j),(-0.08602029897084904+0.04481435574694828j),(-0.4041478397460986+0.5222094908117021j),(0.06098823045902914+0.10755022725721299j),(0.10232164403032991+0.12414041082094793j),(-0.0962278516427449-0.009009275233028604j)
276,(-0.3835117530856598+0j),(0.08785609340918384+0.016531480489544385j),(-0.0013845039502341713-0.01830307949855521j),(-0.1230869731864081+0.07074327142843966j),(0.8261287155556504+0.7063526069119223j),(-0.28909897941438323-0.21489443283182774j),(-0.07750938699147653-0.12220393200890975j),(0.06249315727506067-0.017787763980780538j)
277,(0.0015127699014206297+0j),(-0.08998244612171419-0.17930499066119254j),(0.10487752254610674+0.07501099344833045j),(0.3992616659998144-0.07649769856072432j),(-0.43947133130854577-0.22231515617004838j),(-0.06868631266418104+0.12318650363701396j),(-0.10221686072976774+0.12747057878364815j),(0.006305740632237751+0.013290750137676548j)
278,(-0.6132923555120664+0j),(0.08139646057311643+0.06379773559026478j),(0.07593919400958282-0.20774825301817654j),(-0.010664105407880223-0.2965026488492055j),(-0.8145093408103994-0.25151480485800326j),(0.05388728546056236-0.11600210312793627j),(-0.062034568727418624+0.08218076366733279j),(0.11738476190743422+0.13842932818438233j)
279,(0.19095747189073958+0j),(-0.009501795131233753-0.021194634454853478j),(0.12889272966608625-0.009231097468399098j),(-0.12809635584319112-0.1315659512922471j),(0.24320001172222286-0.7351617850620843j),(0.22232024527139524-0.020257089969382774j),(-0.16151634112044425+0.020797589129457963j),(0.07211335440223904+0.05154003111612724j)
280,(0.14447069043417166+0j),(-0.08776928984704646+0.008286670338512256j),(0.0805639894168227-0.09222824232753982j),(-0.07667503351909272+0.10977877666099985j),(0.84217781764091+0.18638011373271j),(-0.01851274070068893-0.04179382647222685j),(-0.04734317241645683+0.3335060285618319j),(0.027057194951305902-0.02602850871952561j)
281,(0.37471977889902935+0j),(-0.01952716459578032-0.006155312240308103j),(-0.06448296807090804+0.24279325511365946j),(-0.12691876440529012+0.4941106458088951j),(0.292495024170339-0.5227402767976441j),(0.18652335868932557+0.12493618878398656j),(0.16343009641146922+0.19786478245625763j),(-0.05603475712701706+0.1784979468353375j)
282,(0.03964497978456549+0j),(-0.09148187110200148+0.0555745206790651j),(-0.23171114889341288+0.02504932211845373j),(0.11026481570465746-0.27159171969378126j),(0.041466817871705974-0.48824929505182635j),(0.20149947799467388-0.11193167721929309j),(0.16026374254360873-0.07779686530389605j),(0.054172551928375466+0.12720970483584407j)
283,(-0.15992266120905235+0j),(-0.0862787786336186-0.0037833912455518953j),(0.06509083489814335+0.08439459703653056j),(-0.3642125679248647+0.24287588947609626j),(-0.2691795526548173+0.8291202350008702j),(0.3530627635820492-0.13028421855722028j),(0.20162330315100135+0.15510672510767481j),(0.051533945581595485-0.10101299840490835j)
284,(0.008085424585213627+0j),(0.061613961889453256-0.0024044184627192086j),(-0.1738542821139958-0.3962310953330847j),(-0.31348475540992954-0.06312810727825036j),(0.6114581270266221+0.4606367439339333j),(-0.12055458737589356+0.045138108954865384j),(0.03400333367379389-0.11760023225561772j),(-0.2080861357083888-0.04233555743368516j)
285,(-0.12255222036793523+0j),(0.09259703850428719+0.10987132998290214j),(-0.01794931144709804-0.05838629216397337j),(-0.08773949639590115+0.6983299445871479j),(0.07622461238199134+0.20371772148621708j),(0.20831777305459626-0.5291412327312808j),(-0.131742415220609-0.13579820427016306j),(-0.02284113940860514+0.13167297721925666j)
286,(0.2505115373885654+0j),(-0.009421751054903942+0.1325115836954441j),(-0.1270428464845831-0.1012701801278258j),(0.379088507302776+0.2536454429240718j),(-0.3780915481508623+1.146714502581714j),(0.2441611231453004+0.04762364193370344j),(0.11888256686717523-0.11223859926611544j),(-0.16487201743368338-0.009600191998852876j)
287,(-0.0034382425972019+0j),(0.14462111706700043+0.07103569779428859j),(-0.005334122127775731-0.18295617403999348j),(-0.03306421151763551+0.4627310831946243j),(0.32815711028013433-0.3541757664287233j),(-0.06095946347520607-0.5272216961968209j),(0.019574429858823905-0.07708650586891548j),(0.006714727505518461+0.004452155452185757j)
288,(0.20102546367122015+0j),(0.036285389841335544-0.019505088748226873j),(-0.129832855803226-0.0940354935930175j),(-0.4703345854560679+0.16604474062747643j),(-0.22195207424521413+0.7284169456035258j),(0.10120917957771122-0.23961326726558757j),(0.05346483041315799+0.021328432201409j),(0.1067510458715162+0.09327795469071921j)
289,(0.20464458176333736+0j),(0.0800752806724086+0.08821831718704348j),(-0.027730685714514633-0.02882692645589879j),(-0.04684464892882895-0.2946579239050449j),(-0.7489056442780591+0.4933912030415147j),(-0.12332221215831467-0.19908040075777256j),(0.1327059932751421-0.10903319526781986j),(0.07160136312327209-0.1438711750085357j)
290,(0.14455007082398988+0j),(0.034737988697468344+0.0730929656314121j),(-0.18903845122360272+0.006465727547903664j),(-0.2377026411216148-0.04642216916537473j),(-0.8372337055773982+0.9479775754889143j),(-0.09106296761529864-0.3089309337766862j),(-0.007826140489547407-0.06969016940989849j),(-0.00483115952566069-0.010145922450298099j)
291,(-0.2065187917749967+0j),(-0.02884011024235944-0.003961455692064603j),(0.26770117601403454+0.11206261757255531j),(0.4967793336265385-0.014434699670740502j),(-0.02657096194390783-0.047599044023499626j),(-0.11741429486789665+0.0943903443525238j),(0.053278788457962786+0.11143048693883272j),(-0.12075153471958497-0.03288691557525908j)
292,(-0.006431647332745372+0j),(-0.10045773513339502-0.014922775825084743j),(0.041287136191890686+0.04922879519175033j),(-0.24613689298475994-0.1901161808963548j),(0.6098499630529063-0.603621317240877j),(-0.3226244876244636-0.06281897717012144j),(-0.17582024716355782-0.08893721454801634j),(0.0065846315464583895-0.014094910883056063j)
293,(-0.06121843258831239+0j),(0.23667892959548534+0.029771892514997764j),(-0.05665344632528986-0.1322980544055561j),(0.4799584774988653+0.15755815865856587j),(-0.10901865938118604-0.24293259300089834j),(-0.026205115473550783-0.4561373587295182j),(0.049464124834217214+0.1336371740512629j),(-0.08909836735913917+0.09430017925938902j)
294,(0.30901939659692335+0j),(-0.06027794851369694-0.12886718511740575j),(-0.15225388921090222+0.1997386674965737j),(0.5714937264841374-0.22362837408264052j),(0.04093852407423498+0.33242171933726267j),(-0.045071915355187495-0.181256837299935j),(-0.181186111427598+0.0042282004917571225j),(0.0034043694653915976-0.0855343119780586j)
295,(-0.1767128444378815+0j),(0.06486449135737754+0.06763153259514688j),(0.07278109592681054+0.03982666202375637j),(-0.13709797765607934-0.1766597351426356j),(-0.4922872514047475-0.9675529756292867j),(0.026661073611379378+0.14882873865696533j),(0.19257195807462452+0.11409915693332673j),(-0.006628747094158463-0.036061867725189684j)
296,(0.1647920689742976+0j),(-0.14663363663213616-0.25059334667028266j),(-0.11259126349374722+0.05232160745888001j),(-0.17359171725486972-0.15676216080718902j),(-0.06597559505353857+0.6199058293083881j),(0.28716637716362914-0.0829458437403007j),(0.11206910783594791-0.3097827050821118j),(0.019628754019340625-0.06292652565793742j)
297,(-0.12293017608032081+0j),(-0.04775061663732687+0.1461632871951441j),(-0.03233250022404125+0.028663097889225476j),(0.22945991280656391+0.29083028554704715j),(0.4862965854224718-0.44333860382667756j),(-0.1419207081590303-0.017278645696344963j),(0.017315398538861215+0.032100835044043194j),(0.24174136905586324+0.11822656811278788j)
298,(-0.07145997142262403+0j),(-0.23470641536929607-0.009570484464514882j),(0.06345191172966763+0.16833465876031117j),(0.08777403046666929+0.06717752514429401j),(-0.7176237108431981-0.20504536568510598j),(-0.5412249097771981-0.3535412312107826j),(-0.06386683346640085+0.023464447898079308j),(-0.1204743571380837+0.03829279281199302j)
299,(0.05106138031031579+0j),(0.028218114309966624+0.12729254711713311j),(0.06035869727996014+0.01408930923028599j),(-0.1657730144967529-0.012623609482881472j),(0.7814316680989817+0.3227517634476501j),(-0.08168501538104096+0.06167380144741224j),(-0.12310527829244791+0.1724409074638409j),(0.0656278471893052+0.03106216006817049j)
300,(-0.4379552696176377+0j),(0.1463765306949357-0.19395012713902351j),(-0.20546596332331213-0.1884614792627617j),(-0.19836996708029947+0.5517513306547112j),(0.09532577388700986-0.8194883397721515j),(0.2864997616098736+0.08332201667686082j),(-0.09011879387442466+0.03065710273006421j),(0.15576362027743731+0.05023861238308194j)
301,(0.04445788950560556+0j),(-0.11600626321435092+0.029633779262448628j),(-0.11108561533220125-0.1673719053087875j),(-0.004486159102548348-0.19709819558113564j),(-0.08094898041334808+0.5979214394761854j),(-0.14781031333415273-0.35381399123072316j),(-0.07053843963845664-0.09489043316176729j),(0.031002696903412043-0.13886387156305702j)
302,(-0.029639285990647413+0j),(-0.0037413229426439924-0.12031920129718333j),(0.36169751632233604+0.03298725194637121j),(0.6280925234814737-0.3903199202659875j),(-0.14288813923752766+0.11503180577569064j),(0.30284050447643635+0.13496248529082688j),(0.11228022273352653-0.29752720394066734j),(-0.014958492458412881-0.14092473900835498j)
303,(0.09693806103662395+0j),(0.007548002328651687+0.05631305144229165j),(0.10381861097663964-0.07258928226786195j),(0.46146872119558613+0.14833006422902403j),(0.46495639004063627+0.49736131971557285j),(-0.05050164477815758+0.1239199280114701j),(0.09889809914308398-0.06684156271152299j),(-0.010971998932507426-0.028346585574041697j)
304,(-0.10632151292056867+0j),(0.02163442701652054-0.06380521531872325j),(-0.044576601821137075-0.1762558167637986j),(-0.26285122104117403+0.3675642342803453j),(0.7809671090444258-0.5287964678657429j),(0.2412829432819057-0.03741350610796321j),(-0.06409789600733118+0.20117870479714162j),(-0.11064253197993884+0.02304653231645565j)
305,(0.03232881092098089+0j),(-0.01569760971401993+0.08998391355297083j),(0.025901166157794524-0.1474209544017519j),(-0.260303856572016+0.019049998003720037j),(-0.7711263970824709+0.6140037566987164j),(-0.07468532063351287-0.01544137181239587j),(-0.07515199406941311+0.17085663078103214j),(-0.03628709071249238+0.027884755414831652j)
306,(0.31695224879655615+0j),(0.0666956117734156+0.048564230138725295j),(-0.20396391944514405+0.028813937718401836j),(-0.363566463436157+0.17351983957854555j),(-0.30260251457478954-1.0241724807052701j),(-0.115451801871487+0.22580907955596743j),(-0.22983825139352487-0.07614187449710272j),(-0.049516119494301174-0.13023014213138842j)
307,(-0.5953113964625891+0j),(-0.09182012972017638-0.0064512430286533876j),(0.03194297521043625-0.21990851001339978j),(-0.28141744863880125+0.052292569463316646j),(0.5519428719241133-0.4055378647104934j),(0.2523649634088311+0.03724485566129987j),(-0.3318704128205764-0.11212574778061928j),(-0.07591398218005876-0.13847264149340252j)
308,(0.4722546400448591+0j),(-0.05878727969491055+0.06246108419708224j),(-0.16613091721119247+0.14300086532201375j),(0.03477416272792508-0.13173978699262132j),(0.65219122539386-0.12173082441931717j),(-0.08569829524602722-0.14478892287312156j),(0.022627571994583567-0.06792058698456936j),(0.03212584164425712-0.04453083986214913j)
309,(-0.039795168320476526+0j),(0.01544454924924088-0.006672105427717762j),(-0.03790332568052019-0.061039181347356884j),(-0.17476613972337174-0.22661789556199974j),(0.5161378404191447+0.462186474235421j),(-0.26436765390264483-0.46357777096400005j),(-0.09206548006214374-0.3278907675634943j),(0.12888016776830225+0.22858781516079782j)
310,(0.36266516980932884+0j),(-0.03138517036005929-0.0045688407791532794j),(0.17369777904703446+0.09232626685253448j),(-0.025736506119525257+0.021525762462959397j),(-0.5302176442325928-0.45352166574073577j),(0.005042149418025776+0.139594207708997j),(0.12146986171138792-0.10337577970168753j),(-0.08757166044383874+0.01659029955183118j)
311,(-0.41702654426101377+0j),(0.011034319257845773-0.18921300124585871j),(0.012954062094979318-0.1814134694043551j),(-0.13083930118764983-0.3937455835074908j),(0.40384682386562154+0.553938743159783j),(-0.046687651728463286-0.07840428414890664j),(0.09329825322879873-0.10267150111285762j),(-0.030985744281175884+0.07398660272308032j)
312,(0.4103185028817544+0j),(-0.06097039052179071+0.04293240537846317j),(-0.055964617202475614-0.27421011966649644j),(-0.14672944373687224-0.5550392117649164j),(-0.05329829553325935+0.2601024742384328j),(0.32628851243230483+0.06914395119924212j),(-0.2725013447003665+0.14279018215473965j),(0.027767785841803047+0.03620819491210702j)
313,(0.29421673048690367+0j),(0.05300704967637879+0.019306335879595828j),(-0.3754400939368214-0.09503661097275934j),(0.2971931851342097-0.15434820600232807j),(-0.4643799736395363+0.1793779394702802j),(0.0787579538774539-0.11015859839367292j),(-0.08642952805755638-0.18949631104547449j),(0.10324974386869569+0.13802690360351835j)
314,(-0.2291528992245304+0j),(0.06368950592406951-0.18143243694179076j),(-0.25470377001409467+0.00213233124985672j),(-0.24818527716150254-0.11926071672073418j),(0.4741412692518848+0.3781710626747603j),(0.24669601642461042-0.18459631814923294j),(0.1385298501182872+0.11480630061426954j),(0.024178785984122826-0.0177877433819183j)
315,(-0.2751763480298184+0j),(-0.13379053949069764+0.06323010828561079j),(0.01917955406050883-0.14809480590163324j),(0.14010954326435204+0.1636816639364656j),(0.14487220276498672+0.9935232619540453j),(-0.2995119563311034-0.2691898724889886j),(-0.13465408520968145+0.03088331266665012j),(-0.018687995546015593+0.033158941074589963j)
316,(0.0254583105270951+0j),(-0.03164594578727806-0.030881738051429252j),(-0.1613597872280938+0.09853258900349862j),(0.4188191606716309+0.14529475464515373j),(0.8636334426730947-0.4689431063769068j),(0.06651578277110315+0.4541116657749062j),(0.07839199290927175-0.03790757601797172j),(0.1835769372675416+0.2146360968182902j)
317,(-0.0702240450464924+0j),(0.10670576944734113+0.1206903329198116j),(0.08768318527707288-0.04016659834817428j),(-0.11811660492501819+0.08072814858378338j),(-0.9066154505223867+0.6537960064612183j),(-0.14029655643794742-0.21063832327343734j),(-0.14384450004414165+0.18698870514632954j),(0.061656571801850295+0.0024178934772166663j)
318,(0.6049321952990605+0j),(0.046005652492176786+0.19663789615818666j),(-0.07771166631292831-0.025117093053378062j),(-0.3005943569062377-0.2639297949417385j),(0.4260992970797849+0.48707060538093444j),(0.07446735237624137+0.33338161433750924j),(-0.017913673120757728+0.01805758088429142j),(0.10448850093147638-0.052984118472945055j)
319,(0.1705508332622258+0j),(0.0660892145368385+0.006678036416112337j),(-0.14409456880001634-0.23453717430506382j),(-0.09117890114665367-0.04193190460091278j),(0.5319726627111143+0.3974317679679634j),(0.172611065971661+0.31322626600488584j),(0.08179121670647002-0.09321219937337584j),(-0.07139099867981959-0.08096816668688844j)
320,(-0.26774226209624385+0j),(0.0814414516978576+0.028506473717420263j),(-0.3464558979049399+0.037503415321304884j),(-0.42728543205202985+0.44881352846774836j),(0.5914025421794966+0.16356590967250892j),(-0.11424871080925225+0.040110372355559795j),(0.028207979762149164-0.0967041722336565j),(0.0046621618540049065-0.15722767577946758j)
321,(0.1872125480888169+0j),(-0.03362218808237345+0.053957160656306305j),(0.021915549015880872-0.1360078308915918j),(-0.09870555738402527-0.029998671339689476j),(0.061826374485294724+0.2317259163411502j),(0.1649452857287664+0.08762855605802505j),(0.14748537031683717+0.022889017734832j),(0.15304358677224977-0.1418743808661039j)
322,(-0.2930495774448123+0j),(0.10357584096496136+0.08267079671001637j),(0.19248653304464405+0.03821835128321526j),(-0.159035327255268+0.11520614198175047j),(-0.4192829049756393+0.7473783175676305j),(0.31455993578757824-0.1577855934736647j),(0.10192545726681322+0.1589111545897644j),(-0.03418612238824721-0.1707442677821676j)
323,(-0.38524981668150005+0j),(0.08672525242959242+0.029965181037150596j),(0.07410617681340068-0.03461744913834176j),(0.378609903652681-0.5620110578628358j),(-0.43243443420462097+0.2827078007330242j),(-0.29674355847838113+0.011177227098017186j),(-0.1921359387743208+0.16231324843612968j),(-0.012106278055903552-0.03424775899704264j)
324,(0.2794626511557403+0j),(0.012302072146754318-0.014932604398176123j),(-0.18632593945109674+0.02785764681490213j),(-0.06914328709700215+0.1713300165515497j),(-0.1054072732073007-0.21347631685553486j),(-0.23615521076389262-0.16447646039559935j),(-0.20104998536602708-0.12570250411827164j),(0.04360360643523847+0.17947495646860948j)
325,(0.22338002579833302+0j),(0.08858571117998068+0.12597659436133596j),(-0.027646309876610625+0.04332933384032438j),(-0.039590669032931916+0.07969008949423351j),(0.8982501696683756-0.502707848902839j),(0.0602918685899575+0.2580568007419024j),(-0.2021987294014505-0.007752487080167611j),(-0.027610285530420844+0.021485769392881285j)
326,(-0.21212574931608197+0j),(-0.09676860561242798+0.06151185301487547j),(0.04096618229966132-0.06953721106820623j),(0.22189373313385471+0.16015097817682802j),(0.018910814610750882+0.6574145850161205j),(0.33304054939413097-0.22200873171394642j),(-0.13026623425339912-0.2483669399220707j),(0.0479127097342817+0.17561405081243153j)
327,(0.06591466825050896+0j),(-0.12695961002636477-0.08941149250424643j),(-0.14680482331343594-0.059615164239217866j),(0.162101039913753+0.005319016981419636j),(-0.3117435783199756-0.2809196828109518j),(0.5163501233950408+0.2678123808129226j),(0.019444753777302676+0.09504646482551256j),(-0.07779958359804773+0.041484116084199385j)
328,(0.0836425974348636+0j),(-0.12789169365363778-0.023025034126686453j),(-0.12023954122170004-0.04568074168541873j),(-0.24323761072114122-0.27629228361858577j),(-0.6536605045127695+0.6763854564111644j),(-0.36443923827364433-0.11138237276691702j),(0.14163953654549072-0.16262623147903885j),(0.12004566428139453+0.05732394270143814j)
329,(-0.2523483313661846+0j),(0.14148522178317424-0.11357929162311378j),(0.16309023180278232+0.22223946771128658j),(0.17013465190507593+0.1461163469053447j),(-0.3102799359395849-0.24771073780949188j),(0.19680207062388577+0.04138185941235517j),(-0.11091265179918824+0.027438187624253957j),(0.15187483641507726+0.03235537746662925j)
330,(-0.413777760489848+0j),(0.05561839760290622+0.028771302274136747j),(0.11087234834508168+0.22893663369400416j),(0.25059794002951563-0.049428195260122695j),(-1.064345776600751+0.1058015818032796j),(-0.14893076536068883-0.05354901544757748j),(0.104819704899512+0.07897051956402162j),(0.1047901977958188-0.0735892585291534j)
331,(-0.027113412488664394+0j),(-0.023977228444491364+0.03886294513164535j),(0.15711088794737105-0.021719183377673933j),(-0.07240409849106769+0.08225385720559895j),(-0.533534722854496+0.06323830353571361j),(0.22352723767539562+0.07891428906286971j),(0.12322868751069037-0.013527650502492175j),(-0.0026385172019628266+0.07050931371792628j)
332,(-0.34489628326876703+0j),(-0.03391484068128295+0.007087135465859882j),(0.029935167624585868-0.42864932106514614j),(-0.07306912691998707+0.5591330161208268j),(0.1875420422146334+0.5680769647350765j),(0.17100052739997326-0.009773015913470798j),(-0.01887875964234434-0.012406519918341567j),(-0.038384389490863764+0.10935818600545946j)
333,(0.22899674543883175+0j),(-0.09975670067682404-0.02521480262929194j),(-0.013339892062364828+3.6948893203971045e-05j),(-0.04268331967164526+0.06750949470334727j),(0.6188726328095728+0.039938152190370974j),(-0.2093512131263613+0.30834009835383813j),(-0.2142582082917795+0.021352129159519857j),(0.14567147202631767-0.0525735057409907j)
334,(-0.14553082578631094+0j),(-0.050933966342972176-0.05874435214573682j),(-0.13371250710594576-0.275584902141999j),(-0.11872617746555623-0.0835430673457241j),(0.6981944921690442+0.3264152737814352j),(-0.006321451556317502-0.13029995164888408j),(-0.14362491429894156-0.09830436325874903j),(-0.02766923282795007+0.03803163339921755j)
335,(0.001245188987107293+0j),(0.03467130723875151+0.2115917646090516j),(-0.02552920585533367-0.10483946266507624j),(0.21966924676812116+0.029225278554094875j),(0.0010902779331677243-1.130739187672387j),(0.02700699237479608-0.09161039971299664j),(0.14363409598829027+0.08954716877714466j),(0.16072891223891797-0.06334169861476176j)
336,(0.10728037012826772+0j),(-0.021364157883371218+0.08663076610607752j),(-0.19276580037372215+0.15011727530483765j),(-0.028020833309687576-0.032991801467660176j),(-0.00549996579186135-0.8967511469970852j),(0.2669831925607288+0.12495321347683591j),(0.060893981089673074+0.32351992384770706j),(0.10391621855501879-0.05479497085520854j)
337,(-0.4902695400789014+0j),(0.028630089243387214+0.024097949401171433j),(0.024663415901721053+0.020395615732750783j),(-0.15567252826307743+0.0715386633743558j),(-0.4701591515303249+0.4180754002551855j),(-0.017202016899724518+0.4472791251316882j),(-0.21125725455871125-0.14481318843054972j),(-0.07471673853134088-0.24941991170877853j)
338,(-0.05574413089590813+0j),(0.026380959365064006+0.037104833312579286j),(-0.05060945996911616+0.05038197186200278j),(-0.22989454001739307+0.04630435239308581j),(0.9737846210549927+0.1797668674828737j),(0.022616455708087586-0.4725843677125521j),(-0.13222281931657073-0.08923133054155907j),(-0.003986173962097797-0.06626398003802358j)
339,(0.35982785945453843+0j),(0.1258326980340547+0.05491129123772036j),(0.0754029023252651-0.11542875565767563j),(0.05690063083019166+0.3886369145721554j),(-0.9891288264321724-0.31267704428251686j),(0.07266900350585831-0.21316479784686204j),(0.08729889238642097-0.06914700475860483j),(0.11519827748591074-0.013924195010787429j)
340,(0.24693343106544519+0j),(-0.00802415736526274-0.045192854604067995j),(0.23909599212110902-0.17901112938340813j),(-0.1158614570525891-0.331988089128469j),(0.010995575965920046+0.8657431800779583j),(-0.21926893735969633+0.06846376294103426j),(-0.049818167354434936+0.03407180678795782j),(0.1553242935821189+0.07317550013401464j)
341,(-0.16246586799368445+0j),(-0.18139423314812886-0.21714938435672554j),(0.1421994754468897+0.20649316707818652j),(-0.057105365876614085-0.1042502307493295j),(0.3436028630492106-0.5718424865015148j),(-0.18548990917907984-0.2276761510986011j),(-0.18571816408971015+0.18709585409865684j),(-0.04679421151305797+0.06462921598030388j)
342,(0.15320145887655362+0j),(-0.025226631753082845-0.03149001655403567j),(-0.25186355845605046+0.2686011946696926j),(0.37257359289912617+0.4043407996303619j),(0.3471373264347039+0.049717678617519856j),(0.09210394643035158+0.5998494820876406j),(-0.13419672879793001-0.19797852155784681j),(0.1429397013815923+0.06490078446013983j)
343,(-0.17487236854544558+0j),(0.11245848049427563-0.07071559072565525j),(0.06996395993224702+0.18758221716238407j),(0.019755663577142216+0.3604208518189526j),(0.49452837065655203-0.48301432835477465j),(-0.1468059504163793+0.3664552508305375j),(-0.24667092699563686+0.11835347807747809j),(-0.006479389813409136-0.1310685385527541j)
344,(0.2706685334486445+0j),(-0.021869728620388232+0.033192409588488736j),(0.040283852684084596-0.12918771287310052j),(-0.11539341159177118-0.3557165735992981j),(-0.06769808439413402+0.8935298147649159j),(-0.24144014730725882-0.1189972473132648j),(-0.030099714561866393-0.23180748148632516j),(0.035659966837022626-0.05909178009191528j)
345,(0.0858891849297845+0j),(0.09605764188443844-0.1322756859677095j),(0.18399134457876076+0.12702847920441318j),(0.00737783816969418+0.5330186730540322j),(-0.4174948093365904+0.2044089804893926j),(0.07419454161412352+0.17580174711906266j),(0.12282612689155206-0.2466553185339678j),(-0.07882993842408172+0.05080303664139177j)
346,(-0.05569180571540891+0j),(-0.04628204112958506-0.05548532380584491j),(0.06940141258720894-0.07208758160078972j),(-0.4378352292621129+0.10794171417404805j),(-0.5525393842173723+0.3275736943809855j),(0.16379595458443744-0.4093888058808857j),(-0.18937777687118917-0.13434947296994873j),(0.05102819321839433-0.004770117157179524j)
347,(0.2509327063323223+0j),(-0.173915091052313+0.03819331212102905j),(0.07079676603540368-0.10389886677143645j),(-0.039716054993987636-0.060466312628141j),(0.9765277549736922+0.1022221183769203j),(0.04263571995835089-0.0227173771569871j),(-0.14228793970811165+0.009547923025891834j),(0.07406056780927273+0.009654629097029886j)
