,amplitude,c_-2,c_-1,c_0,c_1,c_2
351,(0.10064068054940828+0j),(-0.04507341352698237+0.015939459837876313j),(0.12894661215398082-0.03659747898575048j),(-0.28696439279448094+0.49982122159753356j),(0.23524821337386906-0.2877796501713095j),(0.08113984837527315-0.028040670170131916j)
352,(-0.40231150777785724+0j),(0.0722161863103053-0.24336668093260977j),(0.08244325059207369-0.1771746564136128j),(-0.41484312774952625+0.5903570541596243j),(-0.016412394232895616+0.04450298123702398j),(0.1165027204300025-0.1269367055655097j)
353,(-0.1869766276112046+0j),(0.10882113528556941-0.025438686872055062j),(0.09373455064741626-0.2503807515571421j),(-0.1274434986343284+0.8642321157457779j),(0.02056635269099057+0.16157455696311526j),(-0.07116043160272434+0.03733769951856934j)
354,(0.08028390034136923+0j),(-0.18828366108840888+0.16270669949761j),(0.039015230728671774-0.05925013664865354j),(-0.6656527599273853+0.6515294202057638j),(0.07381001793184783+0.285637901550356j),(0.011038748059838423-0.022991320756285294j)
355,(0.2519410729460906+0j),(-0.13019034202312973-0.06330807527363708j),(0.08277744285755984-0.14513570302897222j),(-0.2327338130073854+0.4653871701053245j),(0.05657942636038016+0.23722653966725987j),(-0.09432684764217644-0.11440269089886787j)
356,(0.316301795835779+0j),(0.06643054263077475-0.14451907403198602j),(0.194495430308713-0.005609806819408841j),(-0.15155532835988272+0.757480213283688j),(-0.11598269354686341+0.36172245895678035j),(0.22881096876214835-0.10586877832882405j)
357,(-0.2798741012439719+0j),(0.21522369301122585-0.08565861939131023j),(0.21257899458669022+0.33846927320068076j),(-0.22273902238789264+0.07496315556498992j),(0.03890713774313122+0.8210821063453382j),(0.22576606576745878-0.022244533926037147j)
358,(0.49587768327581416+0j),(0.2562306638870642-0.05935491770656801j),(0.4366958973024646+0.32225452292842316j),(-0.6412083381129785+0.2746428094013105j),(0.30391492952421945+0.10389934114516725j),(0.21559483647341465-0.27445346914568347j)
359,(0.12906800936512436+0j),(0.03802610638562147+0.00832874950676743j),(0.23399763913915722+0.09019059364241615j),(-0.17802734525616387+0.6653347549876236j),(0.10264072233765215+0.1933997172382274j),(-0.038652139120098246-0.14008753074535324j)
360,(-0.20935664269540433+0j),(0.021727600109408877-0.16006005876874768j),(0.0788538026971323+0.01171044392583176j),(-0.29401448875410324+0.7449839885000046j),(0.005322918895116227+0.34653190189848915j),(-0.008352032875743293+0.1537943747696659j)
361,(-0.12451614157714172+0j),(0.21727964983022754+0.012360587492088435j),(-0.0013754545084046499+0.08537721043543517j),(-0.08864249699783715+0.8571952591578673j),(0.18651488364442914+0.01872963776569088j),(-0.021079985363369996+0.09447365233166197j)
362,(-0.1622332113671478+0j),(0.03934576743120982+0.09944447316313097j),(-0.20506329063678191+0.07973695824232495j),(-0.7939497150548209+0.45876527971959813j),(0.013426845832221788+0.19038980528197613j),(-0.11076366322283804+0.10859969704720834j)
363,(-0.094505356365549+0j),(-0.05857799249469958-0.13397751955260648j),(0.10329477906486058+0.08669719804378438j),(-0.5643744358363489+0.16600040246772035j),(-0.08915876415960233+0.19299582957752112j),(0.09118478986781126-0.21785296370060445j)
364,(-0.10288529110384637+0j),(-0.26622179863997086-0.07656694587894985j),(0.19863155446102226-0.22618714570686932j),(-0.22639707390622332+0.6235609454237038j),(0.08834264889758867+0.19199059764638662j),(-0.12992589898842666-0.02052299060594928j)
365,(0.5346242819908703+0j),(-0.055938026581162405+0.03126755580384779j),(0.15786784116011124-0.48878750246498914j),(-0.14619869637066032+0.1557180170233823j),(-0.033242180413072545+0.1563870677157235j),(-0.07799942320861335+0.1488586294134289j)
366,(0.029280218883708103+0j),(0.06634997400951087+0.14400553479729825j),(0.09074039201199197-0.24862779160659523j),(-0.032753398792268906+0.63015544368589j),(0.09482288131507204+0.3051294241216169j),(-0.1809802090207378-0.2808997816893208j)
367,(0.12955623957473833+0j),(0.009091157540691494+0.18389223288120343j),(0.07061794241805666-0.10657877300387826j),(-0.0016800136431799895+0.7225581093408426j),(-0.3531457160942657-0.060088007731999474j),(-0.012235938335397448+0.16470662422152774j)
368,(-0.31689005755554134+0j),(-0.04270365796128488+0.2248385085928131j),(-0.14663498416047535-0.1733040541564871j),(0.0360466141835457+1.1043466425597686j),(-0.2276297615845077+0.03902936206711792j),(-0.009887528864330614+0.13558889487573508j)
369,(-0.12685144544011467+0j),(-0.18739779928096847+0.10502225081811016j),(-0.17329864430829606+0.3639911971561709j),(-0.09846775432159799+0.946756787595456j),(-0.32935002945302594+0.007076032931602361j),(0.058253930354427025-0.05323703920663292j)
370,(-0.04147820748562622+0j),(0.021004118606002303+0.20969608542299484j),(-0.41054157585350554+0.29265235985929783j),(0.5850356579766582+0.4177745217035142j),(-0.03780708774018732+0.3360412527541231j),(0.11162723463649311+0.10506453599774943j)
371,(0.04908626677063868+0j),(-0.08380313058810568-0.027714860011602702j),(-0.5645706710935724+0.19480096725493332j),(0.7091076367296794+0.5932150979805237j),(0.1471010756924982+0.3054399553613533j),(0.09641040213087412+0.1199857736878524j)
372,(0.197210782552676+0j),(-0.060794267596151245-0.032654290908909096j),(-0.3194853624821608+0.021599216691087386j),(0.6243764100446055+0.7701790274681741j),(0.10292731675243222+0.3375285276559319j),(0.052252427198384827+0.010465894942601452j)
373,(0.05884810127591267+0j),(-0.098418838113903-0.17297198088493915j),(-0.025352182695035974+0.0012745986900370015j),(0.715415615858342+0.4002616081271292j),(0.3510365232209183+0.41999668173846955j),(-0.25070376853737514-0.1690838670686467j)
374,(0.40120212872642136+0j),(-0.21177484147235875-0.2551708658007801j),(-0.18793983948883933+0.1808689930707607j),(0.7012976578776358-0.24078154908406174j),(0.16070707073187607+0.24158078829862195j),(-0.050312487685233415-0.06092183899329143j)
375,(0.053086767351301634+0j),(-0.1123241206162268-0.06910796812859117j),(0.07951825426781219+0.1928756636597526j),(0.48730473268121083-0.1616068524445463j),(0.27587411442534904+0.12978923275823753j),(0.043471447603610464+0.04087849947526924j)
376,(0.11649326935791088+0j),(0.010081983318831061+0.0023869842471082314j),(-0.06369990208192357+0.2825275564606729j),(0.16175923639941028+0.4199059209900976j),(-0.25690540699576486+0.11339558190402381j),(-0.1429517736023294+0.01057714645567183j)
377,(0.30247292182429586+0j),(-0.06718498578992453+0.1137149412589537j),(-0.2674524009408597-0.06198242365108851j),(0.16435332506669514+0.7785382046888453j),(-0.19416183933885378-0.5721259282248323j),(0.07563941775978576+0.10277967120692413j)
378,(0.2659040587428728+0j),(0.04525486565711201-0.0003416356855793952j),(0.027432210783294823-0.04306812831963219j),(-0.37728624253446325+0.8580619672620577j),(-0.09565504456176532-0.5098983035907365j),(0.028576466919928923+0.09493911209746086j)
379,(0.4357655391217589+0j),(0.04974559299313141-0.04352721378643625j),(0.1993627983421894+0.2699401011719741j),(-0.1280368471472272+0.9307822780491649j),(0.025295238103606434-0.2723049579168538j),(0.16543189098456063+0.17855333384804833j)
380,(0.004038459757516044+0j),(0.12811193532795317-0.05500582192654182j),(0.2360847618266538+0.3254592532009276j),(0.0056526070349443985+0.906729502819365j),(0.020181911997939+0.059311091744797505j),(0.06169943971820835-0.0343557471735064j)
381,(0.5389035965240216+0j),(0.09399800872676489-0.12852041678997944j),(0.2291776781030127+0.5937511359562615j),(0.11316059461303404-0.1575691070248028j),(0.10376834588549157+0.2942108955434492j),(-0.03988441290681214+0.20470609682346572j)
382,(-0.18509360819236925+0j),(-0.07940463516092852-0.07586582121433566j),(0.21601270717445226+0.29237320391650334j),(0.3642135690949719-0.634189717098126j),(0.1592519215508585+0.2283429477945029j),(-0.04876671754780817+0.1898949877159548j)
383,(-0.30752470456286757+0j),(0.11673443879781482-0.0322372012615271j),(0.44296585017830425+0.02110646863874588j),(0.009272976894202978-0.27564061893025305j),(0.34055095320995393+0.037241075136758825j),(-0.06566876248804832+0.2239700298900577j)
384,(0.3006769806025276+0j),(-0.21082624281702464-0.17305975832760737j),(0.12799297568083548-0.07425461801336805j),(-0.588886871130333-0.4429104002472492j),(0.34382426274122196-0.0604282457310506j),(-0.014105501294923578-0.02043510666949333j)
385,(0.058946977592549576+0j),(-0.1406512618932023-0.03643866869852504j),(0.011802320069076541-0.24963385366513738j),(0.5389860721988201+0.6683741725919387j),(0.23761635415072146-0.11630386450096365j),(-0.1469000553399778+0.03680252584101452j)
386,(-0.44352828022157564+0j),(-0.03105724078946774+0.2930938330420775j),(-0.40408519082584227-0.09867135085181396j),(0.46206770394310864+0.5838811069406461j),(0.06376476399099512+0.16208747677532764j),(-0.06641764797182145+0.00977785678899367j)
387,(0.0767546916916326+0j),(0.09525932614397133+0.25152449983103475j),(-0.3326561239823176+0.31584191814697876j),(-0.11972593684374949+0.4268664149935985j),(0.12723416423639944+0.17005234609597175j),(0.015193263520880261-0.09348990215436441j)
388,(-0.3214694090765079+0j),(0.1020651119646327+0.007852882617972345j),(-0.1322779965444264+0.15331365219349885j),(0.037435090806803115+0.016035613981910345j),(0.10210858374430151-0.11848440582526068j),(0.13227149180813427-0.06942536252968967j)
389,(-0.5024893970528445+0j),(-0.0550334390744707+0.10178687639671981j),(-0.38310107678488026+0.15819579928171057j),(0.3132481196690359-0.2911531594929694j),(0.21971239301798992-0.035554572885974536j),(0.07634353031016139+0.05801866836177744j)
390,(-0.06807765514442243+0j),(-0.020179448058420667+0.22652909010862554j),(0.056218640462195546+0.25797674145841165j),(0.09638832211914053-0.058666256187511756j),(0.07829838445763478-0.23466340851854964j),(0.22411538958282534-0.13495543913398111j)
391,(0.6357613790650471+0j),(-0.07298638926374054+0.03250735680705207j),(0.031189861143483696+0.1669783713014108j),(-0.5496846641573807-0.30484142871947256j),(0.3978429646149481+0.012620296067225534j),(0.20700455862209588-0.02223640371570773j)
392,(0.08904027434024853+0j),(0.03335515247770605-0.010895330775000725j),(-0.30585099134572563-0.18975637619203764j),(-0.6050023760311126-0.1772812428937967j),(0.2574958332352571+0.3272072831701299j),(0.1353249906489032+0.10899174921267762j)
393,(-0.563614966667991+0j),(0.12191532650526847-0.04475471181978151j),(-0.3744790638472735-0.2573022446643493j),(-0.7528722449385223-0.44796076642728333j),(0.197130591736899+0.228792527562104j),(0.2685108818125677-0.013329777478885363j)
394,(-0.36780464853460804+0j),(0.08254729575336005-0.1731454626234311j),(-0.10773285351522094-0.3535225362561169j),(0.37939652636872423-0.6077522476972611j),(-0.002365406687957888+0.545007498728119j),(0.45122672754685095-0.12007724284361074j)
395,(-0.28605176892096346+0j),(0.1818355818412462+0.1767255265799354j),(-0.03687007278397486-0.18680023010698246j),(0.39142123573777127-0.8398173204457675j),(0.18367685815843243+0.13801239015751j),(0.29302841952678726+0.008257308127502416j)
396,(0.2817447146772569+0j),(-0.0447539986663144+0.01867203487515383j),(-0.015926375291644153-0.09685023269267731j),(0.060071029622368904-0.8432885848009127j),(0.394496395059467+0.16496927019445146j),(-0.08044226376616077-0.14861984121386904j)
397,(-0.1569080680439432+0j),(0.08538460670928222+0.059135425545851536j),(0.04457589546052571-0.19996428895483684j),(0.0019081288509209433-1.0902140778905471j),(0.18219673035263034+0.18088320574431901j),(-0.0002612686774874848-0.16207473364972527j)
398,(-0.08740624164484245+0j),(0.12931162038738328+0.08009629019708371j),(0.1451983018943351-0.10742946831101531j),(-0.9325008727045374-0.7108055489798314j),(0.21405086515674182+0.10923929285284117j),(0.3652643978441251+0.21914978115479952j)
399,(-0.12877073855099364+0j),(0.09093163241043045+0.06429852550083631j),(0.21496613701143474-0.522328995987314j),(-0.04276564508404912+0.3145838633344774j),(0.25850250962680793+0.30472418710597926j),(0.041068996116010725+0.2785437062502469j)
400,(0.08392740456628417+0j),(0.03509613138724045+0.13930497686075582j),(0.1078977241434993-0.013047343360244157j),(-0.049985580175958555+0.45016268439860446j),(0.0835581527430791+0.4361186305197217j),(0.3861589119812554+0.07195244644629328j)
401,(-0.5248139881810968+0j),(-0.06918592641574692+0.08480668453211379j),(0.3553025436270881-0.1635776784163852j),(-0.1633728936174421+0.8076857012740719j),(0.03493953471561935+0.13520826563383784j),(0.0416098790140457-0.09110062104897353j)
402,(0.10414209865284202+0j),(-0.1550082430918583+0.013150456943573488j),(0.20259203492723624+0.21931317708238662j),(-0.09609551424660878+0.6032935760319063j),(0.5804528155871278+0.15205970842016298j),(-0.27135153701639686-0.142075617856762j)
403,(0.01230796111630339+0j),(0.025508454412309582-0.10700670749682015j),(-0.17021780757623708+0.41939189276155975j),(0.43490282919351353+0.024523935164581623j),(0.0485041666396675-0.04536999200914482j),(0.05502280196586364-0.006497745329526031j)
404,(0.2768027158703359+0j),(0.051113994528417854+0.031213561464061124j),(-0.4267328832793671+0.3125255923149137j),(0.052036352496613786-0.013748852449322224j),(0.4749028481975595-0.16503379344145294j),(0.10305623487074106+0.09485305406680232j)
405,(0.3482450533414022+0j),(0.251682141189978+0.06915041069646333j),(-0.49387606733160655+0.06262594809613314j),(-0.3846669185163979-0.015673694809321397j),(0.38783718050854377-0.5147730283021903j),(0.1781944705334469+0.1723655020138453j)
406,(0.0708067111934455+0j),(0.015035817095098714-0.10780058813959417j),(-0.25668988586897057+0.05886065157124608j),(-0.3168569500065649+0.2399711670377302j),(0.12247052497950305-0.5895603900815902j),(0.12747190426764649+0.10728140808658618j)
407,(-0.3066866110393588+0j),(-0.07852924792984683-0.07852580361334516j),(0.00831945012800299+0.42642991599595814j),(-0.0516694143825277+0.7156803784477375j),(-0.061640941979033435-0.1357998788840496j),(0.020742853216197767-0.016101110438677395j)
408,(-0.2425686430628422+0j),(0.03864233857649994+0.13537840931313286j),(0.05143753518088093+0.5400693494315527j),(0.033773297880701714+0.8003129813263479j),(0.024503035062678175-0.37048250544276884j),(-0.1845618149438169+0.08670210302741875j)
409,(-0.31753105512013563+0j),(0.1469744733195053+0.12153871054462784j),(0.03660135400550565+0.43860152179648987j),(0.49470514504132246+0.7378268024055603j),(-0.28797966829691174-0.20719175013781913j),(-0.014181098453015342+0.026938795489020992j)
410,(-0.21177111231110493+0j),(0.18350726900085235+0.006286519302997673j),(-0.10694146303276367+0.2735552838631259j),(-0.12566488420503635+0.4345087067227931j),(-0.40746247096968363-0.09473679401601914j),(-0.05614878075028154+0.055655639534926235j)
411,(0.4901052924362311+0j),(-0.027317444092206503-0.05133250984190402j),(0.12671871174355107+0.1361065843801796j),(-0.03626793212396502+0.7682992412072503j),(0.36079972262673105-0.17961981183693432j),(0.09252280882300472-0.0875636091542061j)
412,(-0.16341637485938265+0j),(0.048699734213913215+0.20013155178634032j),(0.09766924058306957-0.08577589348514794j),(-0.19182688741370568+0.7251282898245005j),(-0.17481826722575977+0.05524379317894775j),(-0.17057068912989223-0.11160579641820562j)
413,(0.11353557207462361+0j),(0.11871288642452595-0.1460687976316174j),(0.12672413722298606+0.030865167390673215j),(-0.18597415582507112+0.3532116496938533j),(-0.24691241694870703-0.13513802836650954j),(0.03849977801856484-0.13813014908450794j)
414,(-0.36789182299374174+0j),(0.14670548592167154-0.06145368615814026j),(0.4347602908865251+0.264088012342057j),(-0.31594986286997073-0.17889861912745736j),(-0.03958059470643263+0.2665925330371497j),(0.011072869212130833-0.034308228502128654j)
415,(0.1385540765638179+0j),(-0.29989168565204605-0.13147977017306284j),(0.11844752158514132-0.0306326866973699j),(-0.41406118222617894-0.8307856176120589j),(0.07926827444395265+0.4935084569872058j),(-0.0803782605637203+0.1456644032767282j)
416,(-0.1237155578022277+0j),(-0.0854257629465934-0.04277033551288566j),(0.2394297509774698-0.33750600255012253j),(0.26112696152757453-0.5951896200083412j),(0.16724035183235136-0.004671393458304807j),(-0.0627813605685437+0.060437247410535855j)
417,(0.31573663142726704+0j),(-0.1488320937985371-0.07660653639545974j),(0.07682019987122819-0.27264014213587207j),(-0.5702930058534545-0.7857321719873661j),(0.20725693936532566+0.1878919041436351j),(0.03119144402263581+0.027357043211463608j)
418,(0.19625241080772632+0j),(-0.14069637995853457+0.055077611144259006j),(0.011769820661583871-0.4603188623950675j),(-0.5470885643319342-0.7199556277782936j),(-0.02133673259459236-0.015879543718445133j),(-0.09045615493631401+0.05378937692572344j)
419,(0.08205439232894651+0j),(-0.28822700572098825+0.1844514734434871j),(0.06448381698130369-0.033092615774344136j),(-0.2527141894771521-0.6957796421531623j),(0.327472976861726-0.11158106120125828j),(-0.24310932524558554+0.08671393147359693j)
420,(-0.40458044270742427+0j),(-0.011800072146044477+0.051156781913631086j),(0.0713984439668286+0.19028114831230702j),(-0.5767039494724946-0.08485719874955588j),(0.17715323258169555+0.07581306430083634j),(-0.12998467144939133+0.032290818815654515j)
421,(-0.008045121248678712+0j),(0.17237873079683155-0.013411391281674567j),(0.23385151938751142-0.024557825025372692j),(-0.520697752867057-0.7603126855921518j),(0.11985268459473492-0.0669081601231395j),(0.2968296489151344+0.06694321097616132j)
422,(-0.21938678850367377+0j),(0.1811162750604592-0.022530046035416324j),(0.2115358854379552+0.14672532696749419j),(-0.7435089814277311-0.2936652707746714j),(0.21582543517725966+0.18528337048697363j),(0.0338730072467999+0.022628869345240693j)
423,(0.29749522548946283+0j),(0.06917151608269267+0.012639555857189191j),(-0.007589173619115725+0.05790109259701992j),(-0.16840776541853847+0.5230878072475922j),(0.14638277254236634-0.03773061523687182j),(-0.1255166101189388+0.06638015885549596j)
424,(0.20050178836510543+0j),(0.006803024561290852-0.06633428109629602j),(-0.043121883483480006+0.0880146743315828j),(-0.5041079804923977+0.5615288596610069j),(0.20690379930569178-0.41765307143210406j),(-0.019214505417554026-0.030569454701349967j)
425,(-0.08685133737512751+0j),(0.08209331483583879-0.32915759839813863j),(-0.07665728988621157+0.20076572926559005j),(-0.4347786658604488+0.5586284985062364j),(-0.06749584224284119-0.21347760656248715j),(0.08904678916654199-0.04811442222062663j)
426,(0.15912768082936266+0j),(-0.03425357674025405+0.025865968033349243j),(-0.15661239450185227+0.29458846413038864j),(-0.6579917224548006+0.8935870619276743j),(0.22257630922945298-0.21657489558350287j),(0.13033472731752638+0.07071464393429731j)
427,(0.27085547215402633+0j),(0.41596889324021097+0.041859949037618444j),(-0.42763589080821623+0.14935650545335782j),(0.21978382134764587+0.17567020787162363j),(-0.04569835958839344-0.07481779369159659j),(0.027440082013064623+0.1146719902636453j)
428,(0.1945628850492652+0j),(-0.11463315394674571+0.006296591534911314j),(-0.2695397251012509+0.2859245942543056j),(-0.27535294703962787-0.2853652542477048j),(0.06480729702498361+0.06629079226792067j),(-0.13513471822436085+0.038411411128392615j)
429,(-0.036426989347193156+0j),(-0.13471926284792296-0.05107813718962104j),(0.19614667990242324+0.28982245349776553j),(0.030039353713999184-0.5242262555618712j),(0.41535452871922873+0.2103509471133581j),(-0.06940522041946134+0.056992389454418965j)
430,(-0.10438508017526997+0j),(0.1075173632265387+0.011990127396563355j),(0.10585104243691455+0.32134801888985715j),(0.08159258537115116-0.7508999125665378j),(0.6744706534594602+0.014569698930055247j),(0.13084076220891405+0.0011029703090447152j)
431,(0.49968590242861843+0j),(0.019696656421656945-0.09194669834730021j),(-0.01594192309018068+0.22150588243126318j),(0.5613796526603674-0.4778887936330327j),(0.3101973554851033+0.03065773311980677j),(0.11203917219146015+0.03758285848996029j)
432,(0.013502732646447656+0j),(0.009062958481277646+0.19416199687250796j),(-0.4108422659042927+0.2787932296521961j),(0.09283112580524278+0.0771436853319762j),(0.1363743326758708+0.08897174863340296j),(0.027281072467964032-0.33451705127630116j)
433,(-0.45937080528821495+0j),(-0.10820094633914557-0.0814785164702888j),(-0.23436016055112477+0.529662089888451j),(0.32734383986175997-0.340559800290448j),(-0.21410224820631932-0.07359596860583854j),(-0.03728141525460297+0.2256141550361993j)
434,(0.1593994845853584+0j),(0.20164345549999704+0.022245873127385067j),(-0.6570027500221792+0.42482676523282936j),(-0.11178698068158324+0.2169621020911643j),(0.253208974698524+0.1423039461343417j),(0.03662874782052922-0.12781507028223835j)
435,(0.2020672579459172+0j),(0.1315999328951425-0.027544145992190586j),(-0.20683873021568444+0.20458564389467704j),(0.6744401243514189+0.11337826530660944j),(-0.1370075476538315+0.008596604494882601j),(0.02838703799352843-0.13280139656260467j)
436,(-0.44279302301479595+0j),(-0.057868830113863415+0.0007848257959977081j),(-0.22341463514642665+0.11451717564540001j),(0.6305753194082109-0.520460763149462j),(-0.3050422629576832+0.18736300888287893j),(0.14281928759328072+0.2582146877049757j)
437,(0.5666864577954082+0j),(-0.07960791698223103+0.08597737890830046j),(0.13578713374614493-0.06659396248410335j),(1.0240476458933152-0.4343037390411054j),(0.13419459351190371+0.4468555486984237j),(0.03934711887541292-0.055660565549080956j)
438,(-0.0882307600863245+0j),(0.1485179923640132+0.10751054670374627j),(0.09667872909947164-0.20931691530114177j),(0.457954318167562-0.5348168204788761j),(0.043261459693524906+0.26790962180439276j),(0.13850724405892234-0.06531172387919526j)
439,(-0.53989942057393+0j),(-0.07618384283333805+0.14478893551868888j),(0.26419714568837643-0.2440264864417887j),(-0.15274337928781634-0.43528310373234474j),(0.11428019385281413+0.023123796245234154j),(0.16260780675703224-0.1129534642319675j)
440,(-0.08805129345835128+0j),(-0.2855605971824898-0.10263827829440962j),(0.32007506226696614-0.40746306301050506j),(-0.27348887010413353-0.23332843312605894j),(-0.14424824328405136-0.06828855270461415j),(-0.01612427156573623-0.060204924957869554j)
441,(-0.0018392223940763286+0j),(0.013292516603488676-0.08476686932111382j),(0.04080764408717072-0.1511577102333825j),(-0.33667047208365913-0.022424145663741915j),(-0.33635565341676776-0.3683149327270189j),(-0.06433863677777572-0.06050396485310711j)
442,(-0.1806966501120819+0j),(0.15389735883922265-0.18679473913987849j),(-0.43506965981587153+0.21819631106107767j),(-0.3239061144433215-0.34050406142121614j),(-0.2578274600853037-0.08857536133798348j),(-0.10708345089634154-0.15662848493937492j)
443,(0.0800634560872977+0j),(0.12565492080797866-0.17813993425169458j),(-0.6427234600159135+0.08466724771426215j),(-0.4399594028691586-0.3036748539052155j),(-0.0327389011302501-0.07951697338316854j),(-0.10452392464638734-0.1490594616627481j)
444,(-0.1771247566816041+0j),(0.10021171434043194-0.1479196820763525j),(-0.2188981118511721+0.14872274144138553j),(-0.38328189972246307-0.16679864924438526j),(-0.15939491244865386+0.2787613438340277j),(0.34766793213309466-0.2432908813010306j)
445,(0.4304796814330833+0j),(0.1859358485983409-0.11734314803106649j),(-0.12444176593459128+0.46426020068991164j),(0.05198529443209948-0.57678635843625j),(-0.10911153271793292-0.1804814694836826j),(0.2985064620101847-0.09908612729847754j)
446,(-0.2677444602341045+0j),(-0.20011326863618634-0.052471496458239314j),(-0.06587051445252076+0.3557729704614366j),(-0.37494804053428793-0.20464767952524793j),(0.05184701065111269+0.08490014707090204j),(-0.3388611455111416-0.20816888551621793j)
447,(-0.10536343651027485+0j),(-0.24781322798320765+0.028250546103999574j),(0.12723196582218016+0.11848641121296141j),(0.12423734055067778+0.3515650491990334j),(0.03979541884919212+0.1660307358767782j),(-0.32008991082730326-0.008701251425171627j)
448,(0.5208042416820684+0j),(-0.11176573239290236+0.08497394613954574j),(0.3572549254852072+0.1582025617340849j),(-0.8889686890639651-0.10249439584242537j),(-0.2426889138235555+0.1150017387769886j),(-0.017580720016863435+0.2659881846667553j)
449,(-0.28171559322259654+0j),(0.05385811673561058+0.1739143404607505j),(0.15750563995137984+0.06270570705107109j),(-0.5510807062393255+0.7136351270400768j),(-0.2436690788593116-0.09565171663256332j),(0.04963831057018334-0.015222252703917777j)
450,(-0.00928863405533542+0j),(0.21529523136295797+0.11089018107549657j),(-0.10307043448156139-0.27045948888260773j),(-0.10723533620993908+0.8668940835735903j),(-0.29797719391125455-0.4411876080908706j),(0.05602133089835727-0.19323906470735697j)
451,(0.13673266543123722+0j),(-0.07186480542015894-0.18872593344872945j),(-0.2752271649957479-0.39525388238189935j),(-0.4625286730296738+0.7041989476799903j),(-0.1629886408738258-0.1701058614504398j),(0.21838673297598657-0.050402143732155645j)
452,(0.23761585085638304+0j),(0.012250497420645063-0.19969460743878525j),(-0.3180505245114984-0.18294185101893537j),(-0.8772499340461589+0.5069950679767645j),(0.07876963403304736-0.06735158154425508j),(-0.19773746511781837-0.02511505133537309j)
453,(0.022293431469404434+0j),(-0.019532905095180214-0.20834892937944482j),(-0.014160316536401367+0.06764267644339482j),(-0.2073759491820631+0.8723807403595888j),(-0.0011968402233624165-0.3003099019375087j),(-0.15622408007192845-0.06904097645380755j)
454,(-0.272214411243193+0j),(-0.0533179540629736+0.07086100225956131j),(-0.008351604898978938+0.716256536359911j),(-0.23859990415061827-0.45219467780438705j),(-0.061022221991352696+0.29728337352691947j),(-0.13029015223159077+0.10907421761865543j)
455,(-0.035567031311922515+0j),(0.2794033337160502+0.04100782912498488j),(-0.10666629846361493+0.4149203838861427j),(0.5760848793353622-0.16475609226678223j),(-0.36041342980481905+0.10575083858987844j),(-0.07486654305737866+0.14746536409275007j)
456,(-0.06297883952862399+0j),(0.008457211962912825-0.11965456306556835j),(-0.2460001021055292-0.2884286236851335j),(0.9996593939437604+0.3836106198491233j),(0.15051922098989146-0.16091624367406304j),(-0.11000500003526444-0.09919514843897634j)
457,(0.3673093459215365+0j),(0.010650282321695301-0.19753730861221463j),(0.03474809060095478-0.33877599451524754j),(-0.22410967158481088-0.17005929818468335j),(-0.09286582217327015-0.1401134322741084j),(-0.09109402146236677+0.16414415616395142j)
458,(0.27807925335651895+0j),(0.024031144066652466-0.0018916151594858752j),(0.06612292391606334-0.22567717007260096j),(-0.47117856428954813-0.3212053689058861j),(0.27705881856716685+0.1808567562789458j),(-0.0799426934053827-0.023608117806213108j)
459,(-0.509165115951904+0j),(0.004343752206501114+0.013786390498732731j),(0.06869769018564113+0.01693084802837124j),(-0.523900667208473+0.9817091443086009j),(0.1757640580865875-0.1956263839282477j),(0.1245836510376114-0.09219174266243711j)
460,(0.03960044807868901+0j),(-0.038005448606252185+0.115589002672661j),(-0.10449694622323075+0.22254501614679204j),(-0.02251131272467588+0.21311224490576858j),(0.3760148261616476-0.16724748579660867j),(0.21698964328026216+0.19425986989514618j)
461,(-0.041617422411944716+0j),(-0.05381543385609194-0.17594190423798767j),(-0.2592366705311878+0.4123713396918764j),(-0.18132993809353987+0.30058775050214553j),(0.02797233583503625+0.3517664286331543j),(0.07442751708936306-0.10679022606723j)
462,(-0.09784655814445173+0j),(0.10992312408453754+0.01684194222261544j),(-0.2638157203886322+0.12318700949303617j),(0.1671439906800889+0.2649126892385815j),(0.10856024568497905+0.2194852288995108j),(0.15554288177664183-0.009727569146847644j)
463,(-0.16834152110400027+0j),(-0.03208133879903753-0.30852360906111265j),(-0.21919954041946985-0.05101383179051874j),(-0.08887445235890701+0.17752394157282958j),(-0.07747555214276496-0.3741994481620501j),(0.15932483223871968-0.10468828024665375j)
464,(-0.02555163669498181+0j),(0.236660232240433-0.38868673210286797j),(-0.04634858292957686-0.22532529058916223j),(0.2977851222517729-0.2937919546115687j),(0.13947226928699696+0.19463443003847627j),(0.119737148937585+0.10099454325133958j)
465,(-0.15956806773976914+0j),(0.08603416418822188-0.2169376051282578j),(0.2851063562128676-0.017791861226905927j),(0.4605474632672807+0.43597180030351224j),(-0.25299635560712125-0.0019693983587965314j),(-0.1909156126199839+0.2015594096489202j)
466,(-0.1030463232787015+0j),(-0.023788904620882068+0.052063133046779224j),(0.34874451188852534+0.30253244184463723j),(0.6663662523059508+0.3397246635218285j),(-0.23986667015759752+0.2724304029268537j),(0.11872175148220576+0.011611812512919206j)
467,(0.4176407029167995+0j),(0.0675711182323594+0.09742015184336782j),(0.28031051392274187+0.17416512891093008j),(0.5192994892404873+0.19914872560267655j),(-0.1571472916132456-0.0411803838447341j),(-0.11913542462848495-0.013208280241938826j)
